ax, ay, az, gx, gy, gz, mx, my, mz, phi, theta, psi
-9.694773,0.775464,-0.69219,0.073864,-0.001531,0.005659,0.496313,-0.592741,-0.08565,2.3557745114505,1.47790795753556,-0.704400433208556
-9.67211,0.798416,-0.684851,0.081009,-0.00634,0.008528,0.496313,-0.592741,-0.08565,2.35564165710006,1.47788265028278,-0.704740719765389
-9.69469,0.775548,-0.714962,0.079999,-0.013969,0.006509,0.496313,-0.592741,-0.08565,2.35539982448317,1.47787435997583,-0.705187907648611
-9.694966,0.798258,-0.691869,0.082226,-0.007331,0.005303,0.486648,-0.582918,-0.049271,2.35531252318772,1.47785648781939,-0.705485486034722
-9.687135,0.79086,-0.730121,0.082861,-0.014327,0.004905,0.486648,-0.582918,-0.049271,2.35503149050894,1.47783573587211,-0.705858078608722
-9.656475,0.783594,-0.753764,0.08151,-0.007666,0.002074,0.486648,-0.582918,-0.049271,2.35499733444433,1.47782414689567,-0.7061004697305
-9.641137,0.760813,-0.724103,0.076339,-0.006669,0.0011,0.486648,-0.582918,-0.049271,2.35498766532844,1.47781252301267,-0.7063053013985
-9.656419,0.783649,-0.768946,0.074301,-0.005419,-0.00372,0.490736,-0.584692,-0.028052,2.35508789950272,1.4778072346695,-0.706394627274167
-9.671759,0.783442,-0.745791,0.06687,-0.011391,-0.005097,0.490736,-0.584692,-0.028052,2.35501728354083,1.47779850803061,-0.706682222385389
-9.656687,0.798706,-0.730778,0.062484,-0.00146,0.000469,0.490736,-0.584692,-0.028052,2.35508379798244,1.47777880328,-0.706775754501
-9.65655,0.775857,-0.715917,0.065269,-0.006608,-0.004729,0.490736,-0.584692,-0.028052,2.35515802677283,1.47777740701778,-0.706868518672389
-9.671668,0.752885,-0.700674,0.063702,0.000091,-0.00273,0.490969,-0.582167,-0.030613,2.35531754973172,1.47776061696456,-0.706871695168944
-9.664151,0.752836,-0.670502,0.073038,0.001589,-0.002682,0.490969,-0.582167,-0.030613,2.35546216759139,1.47772480283856,-0.706928365961889
-9.686962,0.737399,-0.654961,0.076635,-0.002872,-0.000143,0.490969,-0.582167,-0.030613,2.35554887547539,1.47770867600989,-0.707037152242278
-9.664188,0.760461,-0.677986,0.082394,-0.000717,-0.00171,0.490969,-0.582167,-0.030613,2.35572045864922,1.47769151943783,-0.707075148028
-9.702687,0.805766,-0.68398,0.088265,-0.003924,0.00182,0.487283,-0.586671,-0.015171,2.35577917147567,1.47767378690761,-0.707241250872611
-9.710269,0.790425,-0.66123,0.095284,-0.00719,-0.001089,0.487283,-0.586671,-0.015171,2.35578608297367,1.47765036460883,-0.707597158113055
-9.702392,0.767749,-0.676924,0.105304,-0.011082,0.000832,0.487283,-0.586671,-0.015171,2.35577061936956,1.47764703103278,-0.707880546984333
-9.671917,0.775622,-0.685171,0.10205,-0.010109,-0.000779,0.487283,-0.586671,-0.015171,2.35579590916906,1.4776448144665,-0.708114822331944
-9.67164,0.752912,-0.708265,0.103428,-0.010726,0.003402,0.485059,-0.595174,-0.028607,2.35573391512639,1.47763631472022,-0.708440238696111
-9.694791,0.790771,-0.722339,0.109515,-0.012384,0.00212,0.485059,-0.595174,-0.028607,2.35561479650556,1.477616697236,-0.708854370071222
-9.67959,0.790839,-0.707539,0.113056,-0.013052,0.002124,0.485059,-0.595174,-0.028607,2.3555571134225,1.47761455048283,-0.7091996482655
-9.671816,0.760399,-0.677795,0.113421,-0.013039,0.004055,0.485059,-0.595174,-0.028607,2.35546406999867,1.47760896543394,-0.709581333997222
-9.641166,0.737798,-0.663698,0.12191,-0.016888,0.009512,0.483083,-0.587053,-0.083707,2.35521633817389,1.47760050059422,-0.710139716713167
-9.671972,0.775567,-0.66999,0.122476,-0.016287,0.005982,0.483083,-0.587053,-0.083707,2.35498279586394,1.47758098782967,-0.710684590592111
-9.679564,0.767879,-0.662315,0.129824,-0.017649,0.003417,0.483083,-0.587053,-0.083707,2.35485570109517,1.47758463556472,-0.711141674483833
-9.672129,0.790735,-0.662185,0.135841,-0.024093,-0.001139,0.483083,-0.587053,-0.083707,2.35470755767339,1.47760772625122,-0.711634991380222
-9.648968,0.76821,-0.685851,0.14034,-0.024774,-0.001456,0.490827,-0.582044,-0.027993,2.35456360303828,1.47763257971878,-0.712135411760667
-9.656375,0.745383,-0.693572,0.15062,-0.019165,-0.002327,0.490827,-0.582044,-0.027993,2.35450286563161,1.47763284151794,-0.712573698472222
-9.663937,0.760711,-0.746303,0.157161,-0.022686,0.002487,0.490827,-0.582044,-0.027993,2.35436589230761,1.4776470135795,-0.713109322113944
-9.664113,0.768198,-0.715833,0.151563,-0.020136,-0.003298,0.490827,-0.582044,-0.027993,2.35437247219333,1.47766692776944,-0.713486749245889
-9.687163,0.790833,-0.72253,0.142242,-0.020359,-0.002686,0.484184,-0.585757,-0.054729,2.35433983456389,1.47768614382828,-0.713880111220445
-9.656494,0.775913,-0.731098,0.141493,-0.015307,-0.007465,0.484184,-0.585757,-0.054729,2.35442678679378,1.47768867455356,-0.714150863918611
-9.687208,0.806112,-0.745089,0.135706,-0.018109,-0.00719,0.484184,-0.585757,-0.054729,2.35450555343639,1.47771190486628,-0.714415961754778
-9.694643,0.783256,-0.745219,0.132179,-0.016165,-0.006537,0.484184,-0.585757,-0.054729,2.35459999312244,1.47773054496694,-0.714656450469278
