ax, ay, az, gx, gy, gz, mx, my, mz, phi, theta, psi
-4.561231,1.400231,8.690235,0.05118,-0.001424,-0.000924,1.024089,0.052654,-0.461508,0.193534931,0.469316252,1.455579197
-4.489584,1.34163,8.657317,0.053618,-0.005217,0.000326,1.02722,0.038739,-0.479677,0.193790587,0.46929571,1.455734619
-4.429523,1.287261,8.721618,0.053421,0.012515,0.008849,1.02722,0.038739,-0.479677,0.19408581,0.469348611,1.455796822
-4.330482,1.199415,8.737712,0.044907,0.017871,-0.003717,1.029726,0.052185,-0.468924,0.194295668,0.469449631,1.455509332
-4.220832,1.197639,8.795955,0.004487,-0.042077,-0.050941,1.029726,0.052185,-0.468924,0.194170755,0.469292394,1.455183583
-4.060659,1.29226,8.734503,-0.102075,-0.247288,-0.193523,1.026054,0.05048,-0.451105,0.193047094,0.468270363,1.453978084
-4.163167,1.416363,8.361564,-0.231769,-0.425755,-0.351459,1.026054,0.05048,-0.451105,0.190812705,0.466515905,1.451590961
-4.148674,1.407798,8.160666,-0.276013,-0.496067,-0.427378,1.030976,0.051099,-0.492112,0.188130395,0.46448956,1.448638474
-4.12293,1.388171,8.0487,-0.238545,-0.507872,-0.436099,1.030976,0.051099,-0.492112,0.185631169,0.462399562,1.445715866
-4.135688,1.509182,8.095331,-0.180071,-0.505622,-0.429046,1.02427,0.05786,-0.461392,0.183440135,0.460312636,1.443005229
-4.151437,1.566144,8.235517,-0.138921,-0.522809,-0.433151,1.02427,0.05786,-0.461392,0.181457841,0.458134953,1.440100162
-3.609034,1.608506,7.597703,-0.088497,-0.418735,-0.395659,1.022625,0.065119,-0.474256,0.179859468,0.456437881,1.437413698
-2.844594,1.327068,7.441731,0.207024,0.454199,-0.302565,1.022625,0.065119,-0.474256,0.180361844,0.458943163,1.436208076
-5.321365,2.487047,9.765707,0.196498,0.447373,-0.228453,1.024173,0.063308,-0.456123,0.180975624,0.461353045,1.435552321
-5.146421,2.220654,9.68264,0.238435,0.343237,-0.167469,1.024173,0.063308,-0.456123,0.181911732,0.463192186,1.434978142
-4.351954,2.237274,9.648349,0.215099,0.331252,-0.087052,1.009386,0.068229,-0.469827,0.182910252,0.464907776,1.434587136
-4.33522,2.227814,9.061676,0.145425,0.245165,-0.087623,1.009386,0.068229,-0.469827,0.183533161,0.466192932,1.434354989
-4.413581,2.145018,8.753356,0.117382,0.253429,-0.074622,1.019001,0.06069,-0.45907,0.184042413,0.467510255,1.434374153
-4.225121,1.908003,8.869165,0.124857,0.262924,-0.050602,1.019001,0.06069,-0.45907,0.184662791,0.46884901,1.434365479
-4.065434,1.7044,8.908756,0.108201,0.218544,-0.092526,1.022569,0.075894,-0.466294,0.185062471,0.470015711,1.433773096
-4.144416,1.594849,8.8753,0.096356,0.131547,-0.175641,1.022569,0.075894,-0.466294,0.185166877,0.470823869,1.432940522
-4.242142,1.644427,8.767108,0.062244,0.054242,-0.256722,1.021798,0.057792,-0.464125,0.184852613,0.471327606,1.431885679
-4.323323,1.705621,8.622174,0.016283,-0.018189,-0.319155,1.021798,0.057792,-0.464125,0.18412584,0.471530972,1.430106193
-4.372998,1.87109,8.578157,-0.041067,-0.08143,-0.340084,1.025277,0.070393,-0.471406,0.183019266,0.471446201,1.428015951
-4.394598,1.874817,8.5821,-0.101158,-0.148394,-0.353862,1.025277,0.070393,-0.471406,0.181558355,0.471037287,1.42591213
-4.535388,1.87738,8.563527,-0.160532,-0.229894,-0.369821,1.019778,0.070741,-0.466567,0.179715984,0.470241976,1.423695177
-4.635333,1.955754,8.550953,-0.223073,-0.30561,-0.383857,1.019778,0.070741,-0.466567,0.177504215,0.469079237,1.421272642
-4.615822,1.860043,8.394344,-0.229906,-0.33249,-0.328556,1.007408,0.086505,-0.469576,0.175378281,0.467737043,1.418918453
-4.646886,1.7971,8.230009,-0.233998,-0.259996,-0.275411,1.007408,0.086505,-0.469576,0.173410351,0.466695744,1.417146856
-4.65331,1.724632,8.290772,-0.253403,-0.143265,-0.229235,1.009657,0.076039,-0.469652,0.1715059,0.466189075,1.415952457
-4.664339,1.713136,8.572951,-0.264404,-0.045324,-0.187112,1.009657,0.076039,-0.469652,0.169700618,0.46612462,1.414877281
-4.675283,1.612986,8.832129,-0.295304,0.039226,-0.176534,1.01762,0.08381,-0.466432,0.167794525,0.466470824,1.413932674
-4.543774,1.63251,9.046955,-0.333211,0.063553,-0.168668,1.01762,0.08381,-0.466432,0.165736048,0.46692419,1.413060515
-4.501232,1.483914,9.144962,-0.340505,0.049128,-0.157812,1.021341,0.082791,-0.486887,0.163653154,0.467300361,1.412220418
-4.448123,1.478602,9.158397,-0.380988,0.023933,-0.182856,1.021341,0.082791,-0.486887,0.161302596,0.467566367,1.411231444
-4.536376,1.448223,9.225806,-0.414035,0.003477,-0.203506,1.018446,0.091137,-0.476563,0.158718198,0.46775022,1.410057605
-4.505481,1.493712,9.421212,-0.496229,-0.051829,-0.251758,1.018446,0.091137,-0.476563,0.155588577,0.467691315,1.408619278
-4.446577,1.355357,9.505237,-0.560996,-0.118072,-0.271857,1.022966,0.099685,-0.458041,0.152051963,0.467319804,1.407016996
-4.447594,1.253891,9.335004,-0.569764,-0.232605,-0.247684,1.022966,0.099685,-0.458041,0.148498244,0.466355318,1.405450824
-4.645704,1.200114,9.190636,-0.59435,-0.309283,-0.274748,1.016795,0.106447,-0.4841,0.14472121,0.465030769,1.403561975
-4.740469,1.222207,8.860503,-0.585917,-0.34794,-0.261468,1.016795,0.106447,-0.4841,0.141019575,0.463494966,1.401837729
-4.752274,1.073572,8.710182,-0.50592,-0.347042,-0.217499,1.010616,0.091296,-0.477032,0.137826808,0.461928463,1.400684991
-4.698351,0.892584,8.589089,-0.3705,-0.314454,-0.172631,1.010616,0.091296,-0.477032,0.135442931,0.460488426,1.399490958
-4.699712,0.943569,8.647537,-0.249502,-0.278194,-0.164773,1.015864,0.112619,-0.463372,0.133689433,0.459226151,1.39822802
-4.746841,0.889171,8.612146,-0.141233,-0.22981,-0.160605,1.015864,0.112619,-0.463372,0.132514896,0.458193858,1.397170263
-4.656369,0.942354,8.939806,-0.109085,-0.206025,-0.191555,1.003369,0.112402,-0.47446,0.131426142,0.457303809,1.395905404
-4.672159,0.750898,8.977565,-0.02356,-0.210726,-0.138335,1.003369,0.112402,-0.47446,0.130903555,0.456349707,1.39498778
-4.67661,0.621174,9.049476,0.017405,-0.208634,-0.141598,1.012817,0.113518,-0.502272,0.130570162,0.455413268,1.393977478
-4.527051,0.613707,9.046173,0.051596,-0.206611,-0.129136,1.012817,0.113518,-0.502272,0.130449228,0.454473059,1.393115128
-4.527767,0.416173,9.155904,0.081446,-0.214519,-0.126108,0.998752,0.109301,-0.487713,0.130474221,0.453495482,1.392367202
-4.590753,0.411697,9.152735,0.052105,-0.201479,-0.180212,0.998752,0.109301,-0.487713,0.130236053,0.452613793,1.391227885
-4.602871,0.600415,9.414954,-0.0452,-0.209845,-0.263549,1.013644,0.120845,-0.512403,0.12929724,0.45175078,1.389415657
-4.55329,0.578241,9.418691,-0.113678,-0.26377,-0.268681,1.013644,0.120845,-0.512403,0.12800135,0.450615199,1.387747174
-4.657193,0.467008,9.218975,-0.14342,-0.294952,-0.279622,1.00466,0.116643,-0.494954,0.126513806,0.449333201,1.386169465
-4.638347,0.641998,9.175474,-0.209332,-0.290966,-0.335558,1.00466,0.116643,-0.494954,0.124577973,0.448099934,1.384119802
-4.449485,0.79158,9.210293,-0.266327,-0.302283,-0.340342,1.00507,0.124332,-0.497356,0.122334508,0.4468149,1.382012752
-4.397769,0.565883,9.101414,-0.247048,-0.351434,-0.278593,1.00507,0.124332,-0.497356,0.120336385,0.445239268,1.380244349
-4.503142,0.500505,8.888341,-0.191389,-0.366026,-0.254871,0.997559,0.129577,-0.500285,0.118660082,0.44358,1.378526874
-4.534037,0.58402,8.8505,-0.124109,-0.347126,-0.2469,0.997559,0.129577,-0.500285,0.117361312,0.442001803,1.376943947
-4.6845,0.674106,8.928053,-0.067998,-0.316013,-0.246327,1.008826,0.136691,-0.509791,0.116342773,0.44058278,1.375268972
-4.709224,0.763801,8.911073,-0.033852,-0.268298,-0.22119,1.008826,0.136691,-0.509791,0.115583292,0.439378293,1.373883249
-4.513248,0.835546,9.028874,-0.029576,-0.234271,-0.178284,0.994261,0.122182,-0.492887,0.114946945,0.438318825,1.37322992
-4.396004,0.801918,8.948976,-0.023585,-0.196692,-0.120301,0.994261,0.122182,-0.492887,0.114496545,0.437410713,1.372445813
-4.413726,0.765929,8.871824,-0.022736,-0.157639,-0.082562,1.000579,0.137213,-0.502531,0.114133935,0.436683468,1.37161446
-4.470186,0.725034,8.861039,-0.019912,-0.134946,-0.042934,1.000579,0.137213,-0.502531,0.113899101,0.436037557,1.371294436
-4.490561,0.590943,8.821554,-0.011726,-0.119915,-0.018765,0.99499,0.134957,-0.497749,0.113751726,0.435459015,1.371116762
-4.475222,0.470771,8.795794,0.005117,-0.104861,-0.009373,0.99499,0.134957,-0.497749,0.113727989,0.434943444,1.37099979
-4.460644,0.482763,8.746991,0.018189,-0.104998,-0.010554,0.996011,0.131388,-0.518418,0.113752633,0.434434803,1.370866516
-4.392334,0.474631,8.672302,0.024644,-0.108869,-0.002278,0.996011,0.131388,-0.518418,0.113841942,0.433895304,1.3707859
-4.275837,0.441197,8.612717,0.031509,-0.110305,0.008541,1.000169,0.129524,-0.500129,0.113976611,0.433348056,1.370943608
-4.184133,0.397745,8.49442,0.069362,-0.120868,0.01608,1.000169,0.129524,-0.500129,0.114328522,0.432738516,1.370955773
-4.075352,0.351185,8.493212,0.14789,-0.119318,0.030804,0.997837,0.129335,-0.505438,0.115091406,0.432135837,1.371025306
-4.128735,0.363231,8.430757,0.247561,-0.115281,0.054269,0.997837,0.129335,-0.505438,0.116422744,0.431531987,1.371248779
-4.215544,0.366234,8.513166,0.344389,-0.101399,0.090196,0.995365,0.129268,-0.508171,0.118306391,0.43098439,1.371558836
-4.356324,0.421961,8.681231,0.415813,-0.090304,0.128492,0.995365,0.129268,-0.508171,0.120653825,0.430459534,1.372201607
-4.375539,0.387259,8.977941,0.456141,-0.078807,0.161877,1.005764,0.123728,-0.510238,0.123264717,0.429977282,1.373107171
-4.312705,0.372359,9.107746,0.483309,-0.0991,0.189678,1.005764,0.123728,-0.510238,0.126084227,0.429367726,1.374074503
-4.239066,0.425839,9.070449,0.49274,-0.128081,0.210187,0.994039,0.111649,-0.495696,0.12897212,0.428603795,1.375484817
-4.193026,0.458291,8.914864,0.486434,-0.135431,0.221,0.994039,0.111649,-0.495696,0.131864167,0.427788726,1.376592351
-4.161338,0.565574,8.825559,0.463193,-0.115106,0.233229,0.987131,0.113687,-0.511565,0.134650464,0.427074956,1.377409113
-4.106787,0.579355,8.826145,0.446392,-0.067649,0.248108,0.987131,0.113687,-0.511565,0.137420512,0.42657162,1.37870893
-4.155216,0.674595,8.87451,0.411948,-0.024531,0.25401,0.998988,0.103733,-0.495558,0.140026814,0.426280185,1.380374725
-4.072914,0.713476,8.937784,0.358028,0.027174,0.267171,0.998988,0.103733,-0.495558,0.142426206,0.42622669,1.381848255
-4.05357,0.74448,9.002789,0.28603,0.06067,0.274799,1.005313,0.110712,-0.510529,0.144470319,0.426343069,1.382921423
-4.037613,0.792527,8.96883,0.189758,0.084466,0.26749,1.005313,0.110712,-0.510529,0.146048115,0.426567396,1.384442112
-4.047342,0.867646,8.873448,0.086671,0.128512,0.238365,1.001966,0.106042,-0.500496,0.147039689,0.427037605,1.385813924
-4.531054,1.170242,8.950518,-0.023973,0.152864,0.205785,1.001966,0.106042,-0.500496,0.147434378,0.427642729,1.387055499
-4.548024,1.113238,9.058029,-0.075611,0.100426,0.352726,1.014885,0.097846,-0.502465,0.147866435,0.427886569,1.389290569
-3.99389,0.584536,8.664145,-0.088068,0.075069,0.423327,1.014885,0.097846,-0.502465,0.148406178,0.427945421,1.391652367
-3.809912,0.663399,8.259614,-0.138125,0.10697,0.401897,1.00064,0.088423,-0.488021,0.148639319,0.428183205,1.394220987
-4.046299,0.558057,8.202184,-0.229109,0.153561,0.390745,1.00064,0.088423,-0.488021,0.148428099,0.428653449,1.396470089
-4.083343,0.423994,8.319307,-0.361886,0.195536,0.353771,0.999738,0.092354,-0.516401,0.147459249,0.42937352,1.398035999
-4.026589,0.449011,8.435953,-0.522951,0.224369,0.319265,0.999738,0.092354,-0.516401,0.145643495,0.430250269,1.399953436
-4.054553,0.38016,8.56615,-0.676552,0.242159,0.299719,1.012324,0.095175,-0.505256,0.142998325,0.431243606,1.401627766
-3.977542,0.299079,8.651817,-0.811236,0.257051,0.289992,1.012324,0.095175,-0.505256,0.139686998,0.432311801,1.403407671
-3.907636,0.217034,8.7211,-0.91837,0.250883,0.277228,1.001605,0.095629,-0.500729,0.135784789,0.433373904,1.405041107
-3.888157,0.165703,8.830951,-1.003644,0.229717,0.246837,1.001605,0.095629,-0.500729,0.131404133,0.434347885,1.406557799
-3.900066,0.186433,8.961134,-1.094159,0.184102,0.18124,1.001001,0.098835,-0.487789,0.126380899,0.435153076,1.407703835
-3.988932,0.276404,8.975739,-1.168444,0.102453,0.089281,1.001001,0.098835,-0.487789,0.120774096,0.435606425,1.408262062
-3.939718,0.523329,8.949915,-1.241119,0.0249,0.013726,1.019689,0.098102,-0.494423,0.114583742,0.435727883,1.408675164
-3.732694,0.626377,8.860062,-1.273765,-0.048281,-0.025362,1.019689,0.098102,-0.494423,0.108143753,0.435502089,1.408506547
-3.756893,0.740737,8.683992,-1.288232,-0.119014,-0.06319,1.006263,0.104056,-0.484783,0.101502476,0.434951054,1.40816188
-3.78178,0.853553,8.538125,-1.272173,-0.156823,-0.082505,1.006263,0.104056,-0.484783,0.094915356,0.434211191,1.407624493
-3.861673,0.918056,8.461084,-1.263813,-0.185907,-0.096194,1.007312,0.121917,-0.492105,0.088305931,0.433342837,1.406426009
-3.896585,0.983723,8.428563,-1.266682,-0.217082,-0.118716,1.007312,0.121917,-0.492105,0.081656678,0.432311748,1.405673004
-3.780834,1.044819,8.400217,-1.271242,-0.233771,-0.128585,1.007118,0.132812,-0.481567,0.074936808,0.431207077,1.404605438
-3.802438,0.998882,8.444873,-1.265723,-0.245256,-0.13686,1.007118,0.132812,-0.481567,0.068254341,0.430032906,1.403757784
-3.855881,0.987527,8.484397,-1.262973,-0.277631,-0.140833,0.997323,0.135145,-0.49244,0.061553408,0.428700643,1.402950342
-3.771407,0.892401,8.461092,-1.268979,-0.302197,-0.137609,0.997323,0.135145,-0.49244,0.054855076,0.427232262,1.40209876
-3.717885,0.825279,8.358391,-1.286311,-0.307179,-0.158923,1.004966,0.137831,-0.48676,0.048006244,0.425744473,1.401420368
-3.615548,0.761483,8.330996,-1.309703,-0.284518,-0.152331,1.004966,0.137831,-0.48676,0.041084632,0.424357232,1.400515606
-3.79299,0.600675,8.385159,-1.341767,-0.273827,-0.155823,1.006945,0.149519,-0.514809,0.033978137,0.423027588,1.399410463
-3.871037,0.650285,8.479883,-1.418187,-0.267617,-0.194881,1.006945,0.149519,-0.514809,0.026431295,0.421719567,1.398298339
-3.756965,0.686716,8.50912,-1.53416,-0.214255,-0.245367,0.997678,0.153609,-0.48688,0.018180666,0.420681532,1.397143402
-3.968982,0.940508,8.7116,-1.686111,-0.118897,-0.374926,0.997678,0.153609,-0.48688,0.008908513,0.420112503,1.395081329
-4.182539,1.286009,9.508793,-1.762995,-0.160587,-0.288995,0.996436,0.176608,-0.496818,-0.000575139,0.41932672,1.393072874
-4.139968,0.487052,9.54587,-1.711034,-0.349863,-0.122387,0.996436,0.176608,-0.496818,-0.009398567,0.417574391,1.392412702
-3.889863,0.527531,9.027932,-1.64839,-0.451569,-0.090213,1.000823,0.177226,-0.481048,-0.017843085,0.415315795,1.392192494
-3.600243,0.452366,8.758485,-1.619029,-0.432466,-0.068952,1.000823,0.177226,-0.481048,-0.02606893,0.413146454,1.39186781
-3.429732,0.063316,8.683724,-1.622202,-0.388633,-0.024907,0.989147,0.192387,-0.496939,-0.034227859,0.411209522,1.391548572
-3.552256,-0.255144,8.65548,-1.629698,-0.347193,-0.012969,0.989147,0.192387,-0.496939,-0.042375635,0.409472377,1.391550387
-3.697582,-0.339701,8.658066,-1.655081,-0.300732,0.005494,0.991993,0.186765,-0.504628,-0.050623244,0.407975129,1.392034943
-3.608594,-0.439462,8.715705,-1.707429,-0.254324,-0.005434,0.991993,0.186765,-0.504628,-0.059142025,0.406703952,1.392081352
-3.519573,-0.547457,8.728385,-1.770749,-0.207766,-0.011308,0.994034,0.203297,-0.483511,-0.068009192,0.405671328,1.391961639
-3.439773,-0.697658,8.787896,-1.834407,-0.172393,-0.016746,0.994034,0.203297,-0.483511,-0.077190239,0.404805592,1.391938793
-3.420017,-0.850313,8.848073,-1.88144,-0.152703,-0.028954,0.991466,0.208678,-0.480975,-0.086648496,0.40403845,1.391906504
-3.581864,-0.945126,8.979131,-1.929734,-0.132227,-0.041457,0.991466,0.208678,-0.480975,-0.096359565,0.403361157,1.391747732
-3.722398,-0.991851,9.131235,-1.999681,-0.126576,-0.047757,0.984497,0.229542,-0.483555,-0.106450382,0.40271603,1.391236821
-3.68363,-1.108014,9.125064,-2.071952,-0.139939,-0.045399,0.984497,0.229542,-0.483555,-0.116872987,0.401995419,1.391076391
-3.695596,-1.197949,9.018656,-2.128297,-0.140081,-0.03876,0.989662,0.240211,-0.475281,-0.127576415,0.401282905,1.390881263
-3.707646,-1.256725,8.996342,-2.155752,-0.123044,-0.034228,0.989662,0.240211,-0.475281,-0.138392522,0.40065045,1.390785619
-3.776018,-1.340937,9.127035,-2.155932,-0.122519,-0.023515,0.990627,0.247417,-0.487988,-0.149199273,0.40003194,1.390852011
-3.88535,-1.405439,9.20677,-2.146385,-0.134222,-0.019817,0.990627,0.247417,-0.487988,-0.159928934,0.3993536,1.390857858
-3.700167,-1.446506,9.359457,-2.129133,-0.134298,-0.009588,0.994688,0.251,-0.46443,-0.170562182,0.398687355,1.391071765
-3.58188,-1.580694,9.38893,-2.089797,-0.130674,0.015598,0.994688,0.251,-0.46443,-0.180930786,0.39805771,1.391278988
-3.578406,-1.707088,9.498046,-2.040254,-0.120895,0.035094,0.985254,0.263746,-0.47507,-0.191027765,0.397501299,1.391534697
-3.725076,-1.777986,9.608481,-1.994258,-0.133476,0.04376,0.985254,0.263746,-0.47507,-0.200854531,0.396889316,1.391908302
-3.76985,-1.806121,9.577675,-1.955053,-0.160828,0.059889,0.997514,0.269532,-0.456137,-0.210452275,0.396167291,1.392441204
-3.841192,-1.790301,9.401779,-1.93372,-0.191449,0.068509,0.997514,0.269532,-0.456137,-0.219895697,0.395305289,1.393025366
-3.938673,-1.806734,9.216518,-1.930478,-0.204766,0.074251,0.992933,0.279809,-0.46137,-0.229315942,0.394394402,1.393638099
-3.983988,-1.89771,9.120534,-1.944912,-0.218142,0.102953,0.992933,0.279809,-0.46137,-0.238727267,0.393452814,1.39445425
-3.985271,-1.96385,8.930513,-2.013705,-0.218039,0.119025,0.992926,0.28786,-0.456043,-0.248460362,0.392543008,1.395345136
-3.984912,-2.17124,8.907858,-2.113564,-0.197873,0.150837,0.992926,0.28786,-0.456043,-0.258623628,0.391774469,1.396403714
-4.009148,-2.457146,8.866099,-2.197289,-0.205063,0.17261,0.990864,0.295482,-0.461178,-0.269168144,0.391014256,1.397625654
-4.054113,-2.669484,8.862517,-2.271366,-0.197656,0.165868,0.990864,0.295482,-0.461178,-0.280085898,0.390287937,1.398778776
-3.84904,-2.810034,8.862246,-2.340788,-0.180941,0.160356,0.992822,0.301359,-0.445447,-0.291381098,0.389650665,1.3999031
-3.808932,-3.000489,8.98702,-2.38931,-0.173207,0.147428,0.992822,0.301359,-0.445447,-0.30293445,0.389038455,1.400939006
-3.796085,-3.085203,9.08398,-2.423888,-0.168814,0.104145,0.992718,0.314858,-0.434851,-0.314758572,0.388398286,1.401651729
-3.680286,-3.144738,9.084764,-2.422582,-0.192006,0.067946,0.992718,0.314858,-0.434851,-0.326616065,0.387594317,1.402326927
-3.565699,-3.082249,8.845084,-2.383833,-0.220028,0.036979,0.984652,0.320586,-0.427475,-0.338329463,0.386619166,1.402921055
-3.545789,-3.047835,8.851322,-2.305077,-0.226897,0.017687,0.984652,0.320586,-0.427475,-0.349665503,0.385580991,1.403423902
-3.488835,-3.120096,8.825938,-2.188617,-0.222307,0.025697,0.984458,0.331482,-0.416937,-0.360414956,0.384588143,1.403918441
-3.57003,-3.246284,8.812771,-2.053976,-0.222829,0.022818,0.984458,0.331482,-0.416937,-0.370480885,0.383588366,1.40446281
-3.547644,-3.166109,8.697652,-1.941512,-0.214818,0.018956,0.985701,0.338446,-0.434796,-0.380004453,0.382626811,1.405090378
-3.469026,-3.267036,8.652774,-1.846273,-0.207931,0.033785,0.985701,0.338446,-0.434796,-0.38901615,0.381726448,1.40567941
-3.632912,-3.400245,8.500805,-1.772943,-0.209004,0.024018,0.982848,0.352119,-0.42178,-0.397686984,0.380812122,1.406120193
-3.596126,-3.474001,8.335896,-1.703229,-0.195828,0.025594,0.982848,0.352119,-0.42178,-0.406002923,0.379961046,1.406659447
-3.691469,-3.52022,8.186622,-1.631859,-0.180797,-0.000271,0.985264,0.362962,-0.411086,-0.414029783,0.37913636,1.406937793
-3.704268,-3.522884,8.052988,-1.578466,-0.16265,-0.010222,0.985264,0.362962,-0.411086,-0.421809382,0.378372377,1.407242737
-3.720761,-3.564539,7.965126,-1.550522,-0.138053,-0.030381,0.985445,0.368168,-0.41097,-0.429513443,0.377685084,1.407412435
-3.629463,-3.58556,7.946106,-1.515419,-0.11313,-0.023339,0.985445,0.368168,-0.41097,-0.437038416,0.377122721,1.407553964
-3.785884,-3.687675,7.887465,-1.480529,-0.096372,-0.021727,0.982376,0.363256,-0.40609,-0.444407199,0.376643872,1.40780187
-3.798327,-3.667594,7.89514,-1.454405,-0.089283,-0.026599,0.982376,0.363256,-0.40609,-0.451650197,0.376183925,1.407880899
-3.831298,-3.647433,7.791272,-1.454144,-0.074772,-0.03064,0.976545,0.37462,-0.388135,-0.458920247,0.375786828,1.407785639
-3.915568,-3.702461,7.648778,-1.459001,-0.055013,-0.013997,0.976545,0.37462,-0.388135,-0.466191571,0.37550946,1.407850234
-3.851457,-3.653253,7.703822,-1.458087,-0.02335,0.002989,0.976086,0.369655,-0.383099,-0.473463959,0.375416765,1.408019024
-3.753956,-3.919469,7.861197,-1.434744,-0.023565,0.060606,0.976086,0.369655,-0.383099,-0.480510276,0.375451236,1.408366502
-3.803023,-4.111682,7.985229,-1.413895,-0.030948,0.055653,0.978961,0.385463,-0.377441,-0.487463321,0.375450485,1.408602244
-3.84186,-4.263229,8.207567,-1.371006,-0.046466,0.060394,0.978961,0.385463,-0.377441,-0.494170258,0.375387933,1.409006183
-3.703838,-4.356299,8.638591,-1.312981,-0.076301,0.060867,0.986695,0.390751,-0.371703,-0.500566124,0.37520394,1.409460894
-3.790715,-4.543734,8.842279,-1.225063,-0.126654,0.032951,0.986695,0.390751,-0.371703,-0.506514384,0.374728791,1.409944333
-3.704369,-4.464931,8.868485,-1.111883,-0.194839,0.027156,0.985091,0.403338,-0.381874,-0.511848025,0.373950269,1.410554204
-3.608723,-4.320976,8.601439,-0.971093,-0.228237,0.026324,0.985091,0.403338,-0.381874,-0.516438679,0.37302137,1.411280051
-3.734808,-4.101204,8.264486,-0.823733,-0.257318,0.029916,0.989166,0.390819,-0.36897,-0.520263325,0.371982776,1.412187222
-3.850461,-3.880049,7.888996,-0.682898,-0.269845,0.017857,0.989166,0.390819,-0.36897,-0.523385756,0.370857649,1.412992011
-3.731614,-3.612354,7.600915,-0.542803,-0.223996,0.031522,0.982481,0.403391,-0.38203,-0.525834593,0.369973692,1.413707648
