ax,ay,az,gx,gy,gz,mx,my,mz,phi,theta,psi
0.026704833,0.15437776,0.44512033,0.10368769,-0.0635968,0.008947602,0.40076077,-0.37365502,-0.29671586,0.13070431,0.03465,-0.20556903
0.027550682,0.15136231,0.42880106,0.10038678,-0.06491432,0.010183997,0.42176366,-0.37140185,-0.3082776,0.13126408,0.03368221,-0.20611358
0.033989314,0.15013953,0.42384076,0.09705546,-0.067898,0.0123864245,0.42176366,-0.37140185,-0.3082776,0.13177337,0.03264729,-0.20661044
0.03543864,0.14745553,0.40253592,0.0941448,-0.069218,0.0151605755,0.39267427,-0.37353468,-0.2972405,0.13220744,0.03160328,-0.20702267
0.033429004,0.13988613,0.39574027,0.09276384,-0.06595558,0.016152024,0.39267427,-0.37353468,-0.2972405,0.13263063,0.030585635,-0.20743656
0.036903944,0.13781466,0.38519812,0.090502955,-0.06486857,0.017395306,0.40878415,-0.37985468,-0.30071068,0.1329923,0.02959805,-0.20780468
0.027971733,0.14040783,0.3905661,0.08783336,-0.06502923,0.014152178,0.40878415,-0.37985468,-0.30071068,0.13331991,0.028600365,-0.20825934
0.028861318,0.13952985,0.37831903,0.08316137,-0.06577967,0.011516787,0.38089907,-0.37052053,-0.30225456,0.13354082,0.027617846,-0.20875382
0.025731746,0.14145699,0.37686944,0.0782504,-0.06646521,0.008302258,0.38089907,-0.37052053,-0.30225456,0.13368368,0.026617505,-0.20933652
0.019782946,0.14339063,0.3666222,0.07492789,-0.06774302,0.009105425,0.39217925,-0.37933677,-0.29311204,0.13374437,0.02561415,-0.20988059
0.023880627,0.14174637,0.35205364,0.07370723,-0.06848885,0.008019706,0.39217925,-0.37933677,-0.29311204,0.13379878,0.024585355,-0.21047425
0.02296736,0.14413449,0.34418702,0.073532246,-0.06471359,0.0049627367,0.40119106,-0.373931,-0.30536377,0.13383591,0.023638155,-0.21112657
0.017352255,0.1486979,0.3524735,0.07349301,-0.061389804,0.0030902643,0.40119106,-0.373931,-0.30536377,0.13388959,0.022727866,-0.21180677
0.010881444,0.15728281,0.34285378,0.07280694,-0.059916236,0.0052068923,0.3854466,-0.3739639,-0.31506252,0.13391234,0.021850105,-0.21242642
0.014522154,0.15705697,0.33808208,0.070281066,-0.059825793,0.006680295,0.3854466,-0.3739639,-0.31506252,0.13390091,0.020951532,-0.21302724
0.013583168,0.15658972,0.32612753,0.06889445,-0.058291577,0.008119538,0.39367503,-0.37111562,-0.31443942,0.13384542,0.02008808,-0.21359468
0.012579257,0.15610471,0.3124709,0.06603477,-0.058315694,0.011099447,0.39367503,-0.37111562,-0.31443942,0.13374765,0.019197762,-0.21409822
0.012358759,0.15855415,0.3028679,0.06336099,-0.053748507,0.0131207425,0.39388937,-0.37125307,-0.31876326,0.13357961,0.01838494,-0.21454549
0.009550866,0.1569692,0.30145717,0.061101988,-0.04546068,0.015268087,0.39388937,-0.37125307,-0.31876326,0.13338087,0.017668586,-0.21492839
0.016147561,0.15411462,0.30481672,0.05729083,-0.035694666,0.014000177,0.38384438,-0.3785259,-0.3673123,0.13309096,0.017115768,-0.21529818
0.014759308,0.15533327,0.31258297,0.05095443,-0.026864577,0.013141927,0.38384438,-0.3785259,-0.3673123,0.13269226,0.016676117,-0.21567917
0.024760012,0.15613846,0.31225848,0.04706628,-0.022772973,0.01599711,0.3823285,-0.36837643,-0.32810283,0.13219845,0.016304605,-0.21598291
0.030134905,0.14946002,0.295933,0.04352032,-0.013428288,0.019126372,0.3823285,-0.36837643,-0.32810283,0.13164747,0.016041834,-0.2162044
0.026604898,0.14762126,0.29780054,0.039998487,-0.0014354251,0.020565614,0.3858769,-0.37423986,-0.32371044,0.13100863,0.015966836,-0.21634579
0.031804048,0.14696212,0.3081808,0.03503213,0.007184711,0.02000819,0.3858769,-0.37423986,-0.32371044,0.13028766,0.016001023,-0.21649742
0.03008845,0.14929876,0.3323865,0.028185692,0.0095250495,0.01579665,0.40247095,-0.36557126,-0.3223672,0.12941921,0.016098786,-0.21674252
0.030212294,0.15030403,0.34748006,0.023728538,0.010955,0.014203287,0.40247095,-0.36557126,-0.3223672,0.12847939,0.016204786,-0.21700811
0.029377326,0.15042587,0.34887552,0.020576391,0.006761613,0.013883132,0.3904814,-0.36241978,-0.32305717,0.12746218,0.016267829,-0.21728468
0.029389564,0.15551977,0.35780573,0.022422064,0.008178442,0.0155400485,0.3904814,-0.36241978,-0.32305717,0.12649578,0.01632892,-0.21752858
0.027526207,0.15993497,0.36414218,0.026444286,0.007412751,0.018483944,0.38600636,-0.3620836,-0.31467164,0.12559055,0.016387753,-0.21769547
0.03311831,0.16278926,0.37380958,0.031540934,0.0063328403,0.019938545,0.38600636,-0.3620836,-0.31467164,0.12480079,0.01640882,-0.21785092
0.030541226,0.16710381,0.39579272,0.03631154,0.005426708,0.023609873,0.39415926,-0.35612696,-0.30962765,0.12408693,0.01642333,-0.21793032
