ax,ay,az,gx,gy,gz,mx,my,mz,phi,theta,psi
-0.6064322,0.16201784,0.19684947,-0.0781026,-0.37938887,-0.3747861,0.8877232,0.15500452,0.22600293,0.2642231,0.61789614,-0.70313966
-0.6064312,0.17189203,0.1848365,-0.077798784,-0.37846643,-0.37446254,0.8877232,0.15500452,0.22600293,0.26336652,0.61735994,-0.70437
-0.599759,0.17964536,0.21662724,-0.0726835,-0.37394452,-0.36882213,0.8969989,0.15893643,0.18841696,0.2626486,0.6169075,-0.7055938
-0.59861445,0.18194821,0.21309209,-0.06438023,-0.36863804,-0.35823366,0.8969989,0.15893643,0.18841696,0.2621851,0.6165222,-0.706419
-0.59589326,0.18884063,0.22362137,-0.05769429,-0.361865,-0.34720254,0.894946,0.14968263,0.22207218,0.26193088,0.61624587,-0.7065053
-0.5911185,0.1854783,0.24378347,-0.05314033,-0.35660243,-0.33889273,0.894946,0.14968263,0.22207218,0.26183653,0.61604905,-0.7068478
-0.6035282,0.18246838,0.26243877,-0.048040725,-0.3497423,-0.3311587,0.8816539,0.16750455,0.2132017,0.26189387,0.61598325,-0.7075881
-0.60990167,0.17508325,0.2735641,-0.04366771,-0.3455197,-0.32616478,0.8816539,0.16750455,0.2132017,0.26208997,0.61597675,-0.7075964
-0.60119283,0.1693339,0.26730382,-0.043212447,-0.34647202,-0.32576668,0.88602054,0.15387411,0.18319476,0.26228824,0.6159548,-0.7074021
-0.59389234,0.16399975,0.2795323,-0.043249235,-0.34201995,-0.32305238,0.88602054,0.15387411,0.18319476,0.26251718,0.6160113,-0.70732427
-0.58185375,0.15538117,0.282593,-0.044839114,-0.34067518,-0.32705426,0.8895154,0.16704515,0.20095384,0.26267993,0.6161192,-0.7076837
-0.5685256,0.15520693,0.29366934,-0.052387033,-0.3557267,-0.34209365,0.8895154,0.16704515,0.20095384,0.26258308,0.6159513,-0.7080908
-0.5490563,0.16449021,0.28198266,-0.07228612,-0.4072503,-0.38750163,0.8843944,0.16537501,0.2303828,0.26171166,0.61486,-0.70959747
-0.56151634,0.17666596,0.21105874,-0.09650481,-0.45205912,-0.43779936,0.8843944,0.16537501,0.2303828,0.25997895,0.6129867,-0.71258104
-0.55975467,0.17582566,0.172853,-0.10476681,-0.4697128,-0.4619772,0.8912587,0.16598135,0.16265768,0.25789887,0.61082304,-0.7162713
-0.5566255,0.17390004,0.15155971,-0.09777014,-0.47267675,-0.46475458,0.8912587,0.16598135,0.16265768,0.25596076,0.60859144,-0.7199241
-0.5581762,0.18577243,0.16042781,-0.08685087,-0.47211182,-0.46250844,0.8819065,0.17260408,0.21339333,0.2542616,0.60636306,-0.723312
-0.56009054,0.19136098,0.18708766,-0.079166636,-0.47642708,-0.46381575,0.8819065,0.17260408,0.21339333,0.2527244,0.6040379,-0.7269429
-0.49416062,0.19551712,0.06579101,-0.0697506,-0.45029658,-0.4518757,0.8796122,0.17971464,0.19214779,0.25148487,0.6022258,-0.73030066
-0.40124178,0.16790523,0.03612888,-0.014565844,-0.23112357,-0.42222813,0.8796122,0.17971464,0.19214779,0.25187445,0.60490084,-0.7318075
-0.70229703,0.28171083,0.4780928,-0.016531438,-0.23283741,-0.39862573,0.8817712,0.17794067,0.22209531,0.25235045,0.60747397,-0.73262703
-0.68103236,0.255575,0.4622954,-0.00870024,-0.2589835,-0.3792042,0.8817712,0.17794067,0.22209531,0.25307637,0.60943776,-0.7333448
-0.58446366,0.2572056,0.45577407,-0.01305794,-0.26199263,-0.3535939,0.86114895,0.18276104,0.19946247,0.2538507,0.6112696,-0.73383355
-0.58242965,0.25627747,0.3442031,-0.026068665,-0.28360704,-0.35377574,0.86114895,0.18276104,0.19946247,0.2543338,0.6126418,-0.7341236
-0.5919545,0.24815436,0.28556812,-0.031305335,-0.28153217,-0.3496353,0.8745582,0.1753762,0.21722823,0.25472867,0.61404836,-0.73409975
-0.5690469,0.2249008,0.30759227,-0.029909477,-0.2791482,-0.3419857,0.8745582,0.1753762,0.21722823,0.2552098,0.61547786,-0.7341105
-0.5496367,0.20492528,0.31512153,-0.033019774,-0.29029095,-0.3553372,0.8795341,0.19026929,0.20529741,0.25551975,0.6167236,-0.734851
-0.5592371,0.19417723,0.30875897,-0.035231672,-0.31213382,-0.38180676,0.8795341,0.19026929,0.20529741,0.2556007,0.6175865,-0.7358916
-0.5711159,0.19904132,0.28818345,-0.04160165,-0.33154327,-0.40762854,0.878459,0.17253748,0.20887959,0.25535697,0.61812437,-0.7372099
-0.5809835,0.20504509,0.2606206,-0.05018428,-0.34972897,-0.42751154,0.878459,0.17253748,0.20887959,0.2547934,0.6183415,-0.7394341
-0.58702165,0.22127926,0.2522496,-0.06089366,-0.3656073,-0.43417677,0.8833108,0.1848808,0.19685465,0.25393528,0.618251,-0.7420466
-0.5896471,0.22164491,0.25299942,-0.072114885,-0.38242036,-0.43856463,0.8833108,0.1848808,0.19685465,0.25280234,0.6178144,-0.744676
-0.6067604,0.22189637,0.24946725,-0.08320221,-0.40288308,-0.4436471,0.8756418,0.18522167,0.2048465,0.25137362,0.6169652,-0.7474469
-0.6189088,0.22958565,0.24707603,-0.094880946,-0.42189357,-0.44811714,0.8756418,0.18522167,0.2048465,0.24965842,0.61572367,-0.7504748
-0.6165372,0.22019544,0.21729279,-0.09615692,-0.4286425,-0.43050545,0.85839045,0.2006633,0.19987702,0.2480098,0.61429054,-0.75341713
-0.6203131,0.21402009,0.18604028,-0.09692105,-0.41044098,-0.41358042,0.85839045,0.2006633,0.19987702,0.2464837,0.61317873,-0.75563145
-0.6210939,0.20691025,0.19759595,-0.10054468,-0.3811326,-0.3988748,0.86152697,0.19041133,0.1997515,0.24500683,0.6126377,-0.7571243
-0.62243456,0.20578237,0.25125957,-0.10259898,-0.35654193,-0.3854599,0.86152697,0.19041133,0.1997515,0.24360687,0.61256886,-0.75846803
-0.6237648,0.19595665,0.3005488,-0.10836916,-0.33531344,-0.38209113,0.87263215,0.19802341,0.20506948,0.24212871,0.6129385,-0.7596487
-0.60777974,0.19787215,0.3414036,-0.115447804,-0.3292055,-0.37958607,0.87263215,0.19802341,0.20506948,0.2405324,0.61342263,-0.76073873
-0.6026087,0.1832934,0.3600422,-0.11680987,-0.33282727,-0.37612876,0.87782156,0.19702524,0.17128706,0.23891714,0.61382425,-0.76178885
-0.5961532,0.18277223,0.3625971,-0.12436955,-0.33915314,-0.3841045,0.87782156,0.19702524,0.17128706,0.23709433,0.6141083,-0.7630249
-0.6068805,0.17979175,0.37541676,-0.13054064,-0.34428915,-0.3906809,0.8737842,0.20520055,0.18833762,0.23509017,0.6143046,-0.7644919
-0.6031251,0.18425468,0.41257823,-0.14588933,-0.3581752,-0.40604767,0.8737842,0.20520055,0.18833762,0.23266321,0.6142417,-0.7662897
-0.59596527,0.17068066,0.42855763,-0.15798372,-0.37480724,-0.41244859,0.88008785,0.21357375,0.21892762,0.22992063,0.61384505,-0.7682923
-0.5960889,0.16072583,0.3961835,-0.15962104,-0.40356374,-0.40475023,0.88008785,0.21357375,0.21892762,0.22716476,0.6128152,-0.77024984
-0.6201694,0.15544975,0.36872816,-0.16421217,-0.42281577,-0.41336927,0.8714818,0.22019747,0.17588991,0.22423574,0.6114009,-0.77261066
-0.6316883,0.1576173,0.30594492,-0.16263741,-0.43252164,-0.40914,0.8714818,0.22019747,0.17588991,0.22136517,0.609761,-0.77476573
-0.6331232,0.14303473,0.27735758,-0.147699,-0.43229616,-0.39513725,0.86286426,0.2053563,0.18756306,0.21888924,0.6080884,-0.7762065
-0.62656873,0.12527797,0.2543286,-0.12241104,-0.42411408,-0.38084817,0.86286426,0.2053563,0.18756306,0.21704057,0.6065508,-0.7776989
-0.6267342,0.1302801,0.26544392,-0.09981622,-0.41501006,-0.37834564,0.87018335,0.22624324,0.21012324,0.21568078,0.60520303,-0.7792773
-0.6324628,0.12494312,0.25871348,-0.079598375,-0.40286198,-0.37701824,0.87018335,0.22624324,0.21012324,0.21476993,0.60410076,-0.78059936
-0.6214658,0.1301609,0.32102644,-0.07359515,-0.39689013,-0.38687485,0.8527576,0.22603068,0.19181085,0.21392563,0.60315037,-0.7821803
-0.62338513,0.11137715,0.32820725,-0.057624448,-0.39807045,-0.36992595,0.8527576,0.22603068,0.19181085,0.21352038,0.6021316,-0.7833271
-0.6239261,0.09864992,0.34188294,-0.049974762,-0.3975452,-0.37096512,0.8659339,0.22712386,0.14587796,0.21326183,0.6011318,-0.7845899
-0.605747,0.09791733,0.34125483,-0.04359003,-0.39703727,-0.36699635,0.8659339,0.22712386,0.14587796,0.21316805,0.6001278,-0.78566766
-0.60583407,0.078537256,0.362123,-0.038015924,-0.3990228,-0.36603203,0.8463187,0.2229931,0.16992289,0.21318743,0.599084,-0.7866025
-0.6134901,0.07809812,0.3615203,-0.04349498,-0.39574873,-0.3832625,0.8463187,0.2229931,0.16992289,0.21300274,0.5981426,-0.7880266
-0.614963,0.09661324,0.41138804,-0.06166544,-0.39784926,-0.40980273,0.86708724,0.23430103,0.12914616,0.2122747,0.59722114,-0.79029167
-0.60893637,0.094437756,0.41209865,-0.07445283,-0.41138855,-0.41143712,0.86708724,0.23430103,0.12914616,0.21126975,0.59600854,-0.792377
-0.621566,0.083524674,0.3741176,-0.08000676,-0.4192176,-0.4149215,0.8545581,0.23018494,0.15796405,0.2101162,0.5946397,-0.79434896
-0.6192752,0.10069296,0.36584473,-0.09231499,-0.41821682,-0.43273538,0.8545581,0.23018494,0.15796405,0.20861498,0.5933229,-0.79691076
-0.5963187,0.11536846,0.37246644,-0.10295807,-0.42105824,-0.43425894,0.85512984,0.23771672,0.153997,0.2068752,0.5919508,-0.7995442
-0.5900326,0.093225315,0.35176027,-0.09935797,-0.43339887,-0.4145938,0.85512984,0.23771672,0.153997,0.2053257,0.5902684,-0.80175436
-0.6028408,0.086811066,0.311239,-0.08896436,-0.4370626,-0.40703905,0.8446549,0.24285445,0.14915955,0.20402575,0.5884967,-0.80390096
-0.6065962,0.09500474,0.30404258,-0.07640068,-0.43231726,-0.40450054,0.8446549,0.24285445,0.14915955,0.20301858,0.58681154,-0.8058795
-0.6248852,0.10384308,0.31879127,-0.06592268,-0.42450553,-0.40431806,0.860368,0.24982297,0.13345999,0.20222872,0.5852964,-0.807973
-0.6278904,0.112643056,0.315562,-0.059546348,-0.41252542,-0.3963127,0.860368,0.24982297,0.13345999,0.20163976,0.5840103,-0.8097049
-0.60406923,0.11968197,0.337965,-0.05874786,-0.40398204,-0.38264847,0.8400556,0.23561068,0.16137779,0.20114627,0.58287907,-0.8105216
-0.58981806,0.116382726,0.32277024,-0.057629116,-0.39454684,-0.36418268,0.8400556,0.23561068,0.16137779,0.20079699,0.5819094,-0.8115015
-0.5919722,0.112851836,0.30809796,-0.05747058,-0.38474157,-0.35216397,0.8488667,0.2503343,0.14545023,0.2005158,0.5811329,-0.81254065
-0.598835,0.10883962,0.30604684,-0.05694323,-0.37904388,-0.33954367,0.8488667,0.2503343,0.14545023,0.20033368,0.58044326,-0.8129406
-0.60131156,0.09568395,0.29853773,-0.055414602,-0.37526995,-0.3318466,0.8410722,0.24812444,0.15334797,0.2002194,0.5798255,-0.8131627
-0.59944713,0.083893865,0.2936387,-0.052269388,-0.37149027,-0.3288555,0.8410722,0.24812444,0.15334797,0.20020099,0.57927495,-0.81330884
-0.5976751,0.0850704,0.28435767,-0.049828358,-0.37152466,-0.32923165,0.84249616,0.24462841,0.11921203,0.20022011,0.5787319,-0.8134754
-0.5893719,0.08427258,0.27015364,-0.04862297,-0.37249658,-0.326596,0.84249616,0.24462841,0.11921203,0.20028937,0.57815576,-0.8135761
-0.5752115,0.080992356,0.25882196,-0.04734102,-0.37285712,-0.32315046,0.848295,0.24280255,0.14941728,0.2003938,0.5775715,-0.81337905
-0.5640648,0.07672928,0.23632479,-0.040272456,-0.37550923,-0.32074952,0.848295,0.24280255,0.14941728,0.2006667,0.5769206,-0.8133638
-0.5508423,0.07216127,0.23609507,-0.025608359,-0.37512007,-0.3160604,0.8450426,0.2426174,0.14064914,0.2012583,0.57627714,-0.8132769
-0.5573311,0.07334311,0.22421753,-0.0069960803,-0.37410647,-0.30858752,0.8450426,0.2426174,0.14064914,0.20229074,0.57563233,-0.8129977
-0.5678829,0.07363774,0.23988986,0.011085309,-0.37062103,-0.29714587,0.8415952,0.24255177,0.13613546,0.20375147,0.5750476,-0.81261015
-0.5849949,0.07910512,0.27185166,0.024422824,-0.36783534,-0.28494978,0.8415952,0.24255177,0.13613546,0.20557186,0.5744872,-0.8118068
-0.58733046,0.0757005,0.32827866,0.03195356,-0.36494872,-0.27431768,0.8560977,0.23712507,0.13272178,0.20759657,0.57397234,-0.8106749
-0.5796929,0.07423866,0.35296452,0.037026837,-0.3700438,-0.26546392,0.8560977,0.23712507,0.13272178,0.20978305,0.57332146,-0.8094659
-0.570742,0.07948559,0.34587157,0.03878796,-0.37732026,-0.25893244,0.8397459,0.22529308,0.15673858,0.21202257,0.5725058,-0.80770314
-0.56514573,0.08266945,0.316283,0.037610397,-0.37916565,-0.25548884,0.8397459,0.22529308,0.15673858,0.2142653,0.5716355,-0.8063189
-0.561294,0.09319499,0.29929936,0.033270434,-0.37406254,-0.25159428,0.83011186,0.22728941,0.13053012,0.21642604,0.5708734,-0.8052981
-0.5546633,0.09454705,0.29941082,0.030133061,-0.3621472,-0.24685577,0.83011186,0.22728941,0.13053012,0.21857417,0.57033587,-0.8036735
-0.5605499,0.10389105,0.30860865,0.023701087,-0.3513213,-0.24497616,0.84664774,0.21753897,0.1569665,0.2205953,0.5700247,-0.8015915
-0.55054593,0.10770567,0.32064188,0.013632216,-0.33833942,-0.2407848,0.84664774,0.21753897,0.1569665,0.22245601,0.5699676,-0.79974985
-0.54819465,0.11074748,0.33300412,0.00018751249,-0.32992935,-0.23835552,0.85546875,0.22437525,0.13224119,0.22404116,0.57009184,-0.7984084
-0.54625505,0.11546137,0.32654607,-0.017790046,-0.32395476,-0.2406832,0.85546875,0.22437525,0.13224119,0.22526473,0.5703314,-0.79650784
-0.5474376,0.1228313,0.30840683,-0.037040222,-0.31289583,-0.24995862,0.850801,0.21980074,0.14881116,0.22603367,0.57083344,-0.79479325
-0.60623354,0.15251902,0.3230635,-0.057701573,-0.30678165,-0.26033434,0.850801,0.21980074,0.14881116,0.22633976,0.57147956,-0.7932414
-0.60829633,0.14692634,0.34350955,-0.06734431,-0.31994757,-0.21353817,0.8688179,0.21177235,0.14555925,0.2266748,0.5717399,-0.79044795
-0.54094046,0.09505536,0.2686025,-0.06967049,-0.32631412,-0.19105393,0.8688179,0.21177235,0.14555925,0.22709337,0.5718028,-0.787496
-0.51857764,0.10279261,0.19167042,-0.079018,-0.31830454,-0.19787872,0.8489518,0.20254207,0.16941422,0.22727416,0.57205665,-0.78428566
-0.5473108,0.0924575,0.18074858,-0.09600809,-0.30660665,-0.20143029,0.8489518,0.20254207,0.16941422,0.22711036,0.57255876,-0.7814745
-0.5518136,0.079304576,0.2030226,-0.12080249,-0.2960677,-0.21320537,0.8476938,0.20639268,0.122543275,0.22635904,0.57332766,-0.7795173
-0.5449151,0.08175899,0.22520578,-0.15087932,-0.28882843,-0.22419447,0.8476938,0.20639268,0.122543275,0.22495094,0.5742638,-0.7771207
-0.54831415,0.07500401,0.24996603,-0.17956233,-0.28436178,-0.23041926,0.8652463,0.20915598,0.14094979,0.22289968,0.5753244,-0.7750281
-0.5389533,0.06704915,0.266258,-0.20471285,-0.28062275,-0.23351702,0.8652463,0.20915598,0.14094979,0.22033179,0.576465,-0.7728034
-0.5304562,0.058999714,0.27943385,-0.22471875,-0.28217137,-0.23758195,0.8502976,0.20960069,0.1484263,0.21730569,0.57759905,-0.77076197
-0.52808845,0.053963624,0.3003248,-0.24064256,-0.28748566,-0.24726054,0.8502976,0.20960069,0.1484263,0.21390855,0.57863903,-0.7688663
-0.529536,0.055997446,0.32508242,-0.25754508,-0.2989385,-0.26815116,0.84945524,0.21274114,0.16979736,0.21001312,0.57949877,-0.7674339
-0.5403378,0.06482451,0.32785988,-0.27141687,-0.31943864,-0.29743728,0.84945524,0.21274114,0.16979736,0.20566514,0.5799829,-0.76673627
-0.53435576,0.08905034,0.32294893,-0.284988,-0.33891034,-0.3214992,0.8755176,0.21202312,0.15884101,0.20086461,0.5801126,-0.76621985
-0.50919163,0.09916038,0.305861,-0.2910842,-0.35728437,-0.33394754,0.8755176,0.21202312,0.15884101,0.19587052,0.5798714,-0.7664306
-0.5121331,0.110380255,0.2723769,-0.29378572,-0.37504375,-0.3459946,0.85679364,0.21785536,0.17476195,0.19072032,0.5792831,-0.76686144
-0.5151582,0.121448636,0.24463642,-0.29078692,-0.38453668,-0.35214582,0.85679364,0.21785536,0.17476195,0.1856121,0.5784931,-0.76753306
-0.5248693,0.12777704,0.22998512,-0.28922582,-0.391839,-0.35650533,0.8582567,0.2353511,0.1626693,0.18048659,0.5775659,-0.76903105
-0.5291129,0.13421962,0.22380042,-0.28976154,-0.39966628,-0.3636779,0.8582567,0.2353511,0.1626693,0.17533022,0.57646495,-0.7699721
-0.51504314,0.14021376,0.21840966,-0.29061306,-0.4038565,-0.36682087,0.857986,0.24602328,0.18007332,0.17011906,0.57528543,-0.7713065
-0.5176692,0.13570687,0.22690213,-0.28958246,-0.4067401,-0.3694562,0.857986,0.24602328,0.18007332,0.16493693,0.5740317,-0.7723658
-0.5241653,0.13459283,0.23441863,-0.28906894,-0.4148687,-0.3707215,0.8443258,0.24830858,0.16211605,0.15974045,0.5726092,-0.77337515
-0.5138973,0.12526001,0.22998667,-0.29019046,-0.42103666,-0.36969474,0.8443258,0.24830858,0.16211605,0.15454601,0.57104135,-0.77443945
-0.50739163,0.11867467,0.2104553,-0.29342702,-0.42228752,-0.37648258,0.8549849,0.25093967,0.17149681,0.14923485,0.5694527,-0.7752874
-0.4949524,0.11241564,0.20524538,-0.29779518,-0.41659787,-0.37438324,0.8549849,0.25093967,0.17149681,0.14386725,0.56797147,-0.7764182
-0.51652074,0.096638754,0.2155459,-0.3037827,-0.4139136,-0.37549534,0.8577448,0.26238865,0.1251725,0.13835628,0.5665517,-0.77779937
-0.52600753,0.101505995,0.2335602,-0.31805316,-0.4123544,-0.3879341,0.8577448,0.26238865,0.1251725,0.13250382,0.56515515,-0.77918935
-0.5121418,0.10508025,0.23912036,-0.33970964,-0.3989565,-0.40401232,0.84482086,0.26639497,0.17129862,0.12610559,0.56404674,-0.780633
-0.53791285,0.12997979,0.27762723,-0.36808452,-0.37501436,-0.44527286,0.84482086,0.26639497,0.17129862,0.11891519,0.56343913,-0.7832103
-0.563871,0.16387692,0.4292339,-0.38244164,-0.38548175,-0.4179065,0.84308875,0.28892365,0.15488553,0.11156077,0.56260014,-0.7857206
-0.55869645,0.085491195,0.43628502,-0.3727386,-0.43300444,-0.364847,0.84308875,0.28892365,0.15488553,0.10471835,0.560729,-0.78654575
-0.5282958,0.08946259,0.33778584,-0.36104062,-0.4585404,-0.35460058,0.8492069,0.28952903,0.1809305,0.09816976,0.5583174,-0.7868209
-0.49309206,0.08208815,0.2865435,-0.35555783,-0.4537441,-0.3478296,0.8492069,0.28952903,0.1809305,0.09179075,0.55600107,-0.7872268
-0.4723662,0.04391843,0.27232587,-0.35615036,-0.44273868,-0.3338026,0.8329234,0.30437997,0.15468568,0.085463636,0.5539329,-0.7876258
-0.48725918,0.0126743,0.26695454,-0.35755014,-0.43233407,-0.33000073,0.8329234,0.30437997,0.15468568,0.07914516,0.55207807,-0.7876234
-0.50492376,0.004378408,0.26744628,-0.36229008,-0.4206688,-0.32412085,0.8368925,0.29887295,0.1419869,0.07274927,0.5504794,-0.78701794
-0.49410713,-0.0054091513,0.2784078,-0.3720654,-0.40901688,-0.32760108,0.8368925,0.29887295,0.1419869,0.0661431,0.5491221,-0.78695977
-0.4832865,-0.016004544,0.2808193,-0.3838896,-0.39732724,-0.32947177,0.83973897,0.31506687,0.17686272,0.059266757,0.5480195,-0.7871094
-0.4735867,-0.030740775,0.2921368,-0.3957769,-0.38844594,-0.3312036,0.83973897,0.31506687,0.17686272,0.052147,0.54709506,-0.787138
-0.47118533,-0.04571777,0.303581,-0.40455973,-0.38350224,-0.33509147,0.83615756,0.32033783,0.18105102,0.044812284,0.546276,-0.7871784
-0.49085808,-0.055019878,0.32850504,-0.413578,-0.37836123,-0.3390733,0.83615756,0.32033783,0.18105102,0.037281506,0.5455528,-0.78737676
-0.5079402,-0.05960407,0.35743153,-0.4266397,-0.3769424,-0.34107965,0.82643855,0.34077513,0.17679006,0.029456243,0.54486394,-0.78801537
-0.5032279,-0.07100083,0.35625792,-0.44013542,-0.3802975,-0.3403287,0.82643855,0.34077513,0.17679006,0.021373674,0.5440945,-0.78821576
-0.50468236,-0.079824366,0.33602166,-0.45065713,-0.38033316,-0.33821437,0.83364165,0.35122594,0.19045496,0.0130733475,0.5433337,-0.78845966
-0.506147,-0.08559087,0.33177817,-0.45578396,-0.37605557,-0.33677107,0.83364165,0.35122594,0.19045496,0.0046856254,0.5426584,-0.78857934
-0.51445776,-0.09385292,0.35663283,-0.45581758,-0.37592375,-0.3333593,0.8349875,0.3582846,0.1694687,-0.0036948398,0.541998,-0.7884964
-0.5277473,-0.10018122,0.3717965,-0.4540348,-0.3788621,-0.3321816,0.8349875,0.3582846,0.1694687,-0.012015514,0.5412737,-0.7884891
-0.50523794,-0.1042103,0.40083385,-0.4508132,-0.3788812,-0.328924,0.8406509,0.3617943,0.20837587,-0.020261422,0.5405623,-0.7882216
-0.49086002,-0.11737549,0.40643895,-0.44346774,-0.3779713,-0.32090303,0.8406509,0.3617943,0.20837587,-0.028302118,0.53989,-0.7879627
-0.49043775,-0.12977602,0.42719007,-0.43421623,-0.37551603,-0.31469417,0.82749426,0.37427965,0.19080341,-0.036132142,0.5392959,-0.7876431
-0.50826573,-0.13673183,0.44819224,-0.42562705,-0.3786748,-0.3119343,0.82749426,0.37427965,0.19080341,-0.04375264,0.5386424,-0.78717613
-0.51370806,-0.13949215,0.44233358,-0.418306,-0.38554224,-0.3067977,0.8445922,0.37994733,0.22207218,-0.051195547,0.5378715,-0.7865101
-0.52237976,-0.13794005,0.4088825,-0.41432235,-0.39323044,-0.3040525,0.8445922,0.37994733,0.22207218,-0.058518752,0.53695107,-0.78577983
-0.53422874,-0.1395523,0.37365043,-0.41371694,-0.39657402,-0.30222386,0.83820343,0.39001417,0.21342963,-0.065824,0.53597844,-0.78501403
-0.53973687,-0.14847796,0.3553965,-0.4164123,-0.39993244,-0.29308316,0.83820343,0.39001417,0.21342963,-0.07312235,0.5349731,-0.7839941
-0.5398928,-0.15496697,0.31925917,-0.42925853,-0.39990658,-0.28796473,0.83819366,0.39790052,0.22222745,-0.08067021,0.53400165,-0.78288054
-0.53984916,-0.17531401,0.3149507,-0.4479059,-0.39484337,-0.27783358,0.83819366,0.39790052,0.22222745,-0.088551655,0.5331811,-0.78155756
-0.54279506,-0.20336425,0.30700922,-0.46354046,-0.39664862,-0.27089956,0.83531797,0.40536666,0.21374673,-0.09672874,0.53236926,-0.78003013
-0.5482607,-0.22419673,0.30632794,-0.4773734,-0.3947889,-0.27304667,0.83531797,0.40536666,0.21374673,-0.105195284,0.5315938,-0.7785889
-0.5233337,-0.23798612,0.30627632,-0.49033704,-0.39059216,-0.2748021,0.8380487,0.41112345,0.23972726,-0.11395453,0.53091335,-0.7771838
-0.51845855,-0.25667167,0.3300053,-0.4993979,-0.38865033,-0.27891925,0.8380487,0.41112345,0.23972726,-0.12291396,0.5302596,-0.77588904
-0.51689696,-0.26498297,0.3484447,-0.50585496,-0.38754734,-0.29270354,0.8379036,0.4243464,0.25722706,-0.13208339,0.52957606,-0.7749982
-0.50282145,-0.27082396,0.34859383,-0.50561106,-0.3933703,-0.30423182,0.8379036,0.4243464,0.25722706,-0.14127868,0.52871764,-0.7741543
-0.4888932,-0.26469314,0.3030126,-0.49837515,-0.40040594,-0.31409383,0.8266547,0.42995727,0.26940888,-0.15036222,0.52767646,-0.77341163
-0.48647308,-0.2613168,0.30419898,-0.4836685,-0.4021306,-0.32023776,0.8266547,0.42995727,0.26940888,-0.15915313,0.52656794,-0.77278316
-0.47955027,-0.26840633,0.29937148,-0.4619211,-0.40097815,-0.31768683,0.8263842,0.44063044,0.2868129,-0.16748917,0.5255078,-0.7721652
