--------LSTM optimized by adam--------
epoch		training loss		testing loss		time (s)
1		0.116723		0.116168		42.8195		saved
2		0.115308		0.114648		43.2113		saved
3		0.113767		0.113107		46.0415		saved
4		0.112205		0.111449		43.1119		saved
5		0.110409		0.109651		42.9201		saved
6		0.10854		0.107638		42.819		saved
7		0.106436		0.105432		42.9303		saved
8		0.104162		0.103017		43.0069		saved
9		0.101088		0.100552		43.0924		saved
10		0.0989224		0.0973925		43.0245		saved
11		0.0956296		0.0942294		42.8734		saved
12		0.0924828		0.0909256		42.7976		saved
13		0.0888163		0.0876652		43.0038		saved
14		0.0857539		0.0839597		42.8577		saved
15		0.0820738		0.080636		42.9338		saved
16		0.0788116		0.0774409		42.9895		saved
17		0.0753117		0.0749287		43.1669		saved
18		0.0729779		0.0720894		43.3817		saved
19		0.0705011		0.0692667		43.0041		saved
20		0.067678		0.0676407		42.986		saved
21		0.0641561		0.0661324		43.0661		saved
22		0.064016		0.0633715		42.9973		saved
23		0.0620671		0.0617085		43.1529		saved
24		0.0596311		0.0601168		43.0301		saved
25		0.0577882		0.0587117		42.9292		saved
26		0.0575883		0.0569781		43.0589		saved
27		0.0556759		0.0561065		42.9641		saved
28		0.054529		0.0546078		43.0014		saved
29		0.0535921		0.0529383		43.0774		saved
30		0.0521842		0.0518349		43.0747		saved
31		0.0507703		0.0514579		43.1913		saved
32		0.0498267		0.0503791		43.1613		saved
33		0.048982		0.0488415		43.0817		saved
34		0.0480647		0.0481972		43.0926		saved
35		0.0475123		0.0472653		43.052		saved
36		0.0466128		0.0464884		43.7708		saved
37		0.0457931		0.0460157		45.2903		saved
38		0.0452437		0.0451825		45.3031		saved
39		0.0445599		0.0444017		45.3969		saved
40		0.0435128		0.0446363		44.1646		saved
41		0.0432621		0.0432166		44.9642		saved
42		0.04246		0.0434891		50.9473		saved
43		0.0422774		0.0423097		53.6394		saved
44		0.0417996		0.0419653		48.446		saved
45		0.0411772		0.0410634		48.3549		saved
46		0.0409472		0.0407953		48.1506		saved
47		0.0403454		0.0406794		48.198		saved
48		0.0402674		0.039882		48.9177		saved
49		0.0396823		0.0397031		49.8402		saved
50		0.0394142		0.0393484		49.8535		saved
51		0.0391504		0.0389954		46.9105		saved
52		0.0386918		0.0390222		46.2731		saved
53		0.0387346		0.0384657		48.1369		saved
54		0.0385191		0.0381509		50.7051		saved
55		0.0380904		0.0379994		47.4908		saved
56		0.0378553		0.0380187		47.0038		saved
57		0.0377378		0.0377451		44.7586		saved
58		0.0375958		0.037448		48.4745		saved
59		0.0372052		0.0379224		49.2566		saved
60		0.037326		0.037364		49.8265		saved
61		0.0371738		0.0368582		51.9576		saved
62		0.0368687		0.0369224		44.3722		saved
63		0.0364268		0.037006		46.9814		saved
64		0.0365219		0.0364595		50.3342		saved
65		0.0364098		0.036891		46.0581		saved
66		0.0363824		0.0363932		47.6995		saved
67		0.0362144		0.0366428		46.3178		saved
68		0.0363082		0.0359229		49.2447		saved
69		0.035975		0.0361465		54.715		saved
70		0.0359789		0.0358293		50.9882		saved
71		0.0357352		0.035947		51.6752		saved
72		0.0357066		0.0357621		51.2308		saved
73		0.0355828		0.0356886		51.023		saved
74		0.035441		0.0356454		48.5968		saved
75		0.035562		0.0352632		50.2416		saved
76		0.0354685		0.0351821		52.0289		saved
77		0.0349917		0.0359917		44.0561		saved
78		0.0354449		0.0349584		49.2127		saved
79		0.0352015		0.0349031		44.7637		saved
80		0.035149		0.0348119		45.4908		saved
81		0.0350528		0.0348328		49.2857		saved
82		0.0349326		0.0348718		44.959		saved
83		0.0349437		0.034669		44.0359		saved
84		0.0349108		0.0345232		43.0013		saved
85		0.0347778		0.0345856		43.0621		saved
86		0.0347028		0.0345282		43.0099		saved
87		0.0344204		0.0348296		43.9147		saved
88		0.0346567		0.0344106		43.0667		saved
89		0.0344652		0.0343551		46.04		saved
90		0.0342247		0.0350263		50.9776		saved
91		0.0344779		0.0342776		44.9887		saved
92		0.0343261		0.034084		47.1411		saved
93		0.0342358		0.0340845		47.0703		saved
94		0.0342498		0.0339687		45.4128		saved
95		0.0341749		0.0339106		44.5713		saved
96		0.0340957		0.0340757		44.7986		saved
97		0.0341533		0.0338198		44.6587		saved
98		0.0338917		0.0337249		45.5088		saved
99		0.0339806		0.0337019		45.9057		saved
100		0.0339672		0.0336636		47.7963		saved
