# Time(ns),period(us),execution,x,y,z,Vx,Vy,Vz,roll_OT,pitch_OT,yaw_OT,roll_PX4,pitch_PX4,yaw_PX4,imu_acc_x,imu_acc_y,imu_acc_z,imu_gyr_x,imu_gyr_y,imu_gyr_z,imu_mag_x,imu_mag_y,imu_mag_z,imu_absolute_pressure,ultrasonic_distance
353661930901,9640,128,-1.41551,1.33221,-0.191951,0.00226872,0.000809832,-0.000707859,-0.00917897,0.010665,0.00332545,0.0130401,-0.0215125,2.46309,-0.214342,-0.141842,-9.82753,0.00161614,-0.00863885,-0.00259777,-0.191924,-0.151992,0.502479,1010.07,19
353672144363,10220,125,-1.41551,1.33221,-0.191951,0.00226872,0.000809832,-0.000707859,-0.00917897,0.010665,0.00332545,0.0130412,-0.0215147,2.4631,-0.202577,-0.12527,-9.80452,0.00211862,-0.00916587,-0.00347083,-0.190716,-0.149594,0.502698,1010.07,19
353682342055,10207,117,-1.41558,1.33223,-0.191917,-0.0037157,0.00116116,0.0016807,-0.0106999,0.0116395,0.00161372,0.0130474,-0.0215221,2.4631,-0.228736,-0.11639,-9.8142,0.00254454,-0.00831535,-0.00337744,-0.188467,-0.151597,0.502926,1010.07,19
353691903516,9564,112,-1.41558,1.33223,-0.191917,-0.0037157,0.00116116,0.0016807,-0.0106999,0.0116395,0.00161372,0.0130499,-0.0215237,2.46311,-0.222526,-0.124442,-9.77776,0.00244141,-0.0091667,-0.0033679,-0.193159,-0.147603,0.503838,1010.08,19
353702539901,10628,123,-1.41547,1.33218,-0.191943,0.00537705,-0.00291778,-0.0012996,-0.00981596,0.0104216,0.00301906,0.0130539,-0.0215279,2.46313,-0.194085,-0.143091,-9.82273,0.00213786,-0.00810559,-0.00293049,-0.189762,-0.149273,0.502509,1010.08,19
353711911670,9375,116,-1.41547,1.33218,-0.191943,0.00537705,-0.00291778,-0.0012996,-0.00981596,0.0104216,0.00301906,0.0130541,-0.021526,2.46313,-0.218193,-0.133153,-9.8351,0.00136338,-0.00863527,-0.00375918,-0.190767,-0.151042,0.503569,1010.02,19
353721918824,9999,124,-1.41556,1.3322,-0.191952,-0.00457913,0.00125048,-0.000425013,-0.0106675,0.0107695,0.00100953,0.0130519,-0.0215257,2.46313,-0.218193,-0.133153,-9.8351,0.00136338,-0.00863527,-0.00375918,-0.190767,-0.151042,0.503569,1010.02,19
353731916824,10001,122,-1.41556,1.3322,-0.191952,-0.00457913,0.00125048,-0.000425013,-0.0106675,0.0107695,0.00100953,0.0130502,-0.021526,2.46313,-0.200283,-0.122905,-9.81551,0.00228815,-0.0091584,-0.00475445,-0.190352,-0.150866,0.501635,1010.02,19
353741924593,10002,127,-1.41562,1.33226,-0.191871,-0.00271532,0.00311428,0.00406554,-0.0111228,0.0123408,0.00122351,0.0130512,-0.0215265,2.46313,-0.206945,-0.143547,-9.79288,0.00189346,-0.00841414,-0.00367014,-0.18985,-0.149431,0.50227,1010.04,19
353751925132,9998,125,-1.41562,1.33226,-0.191871,-0.00271532,0.00311428,0.00406554,-0.0111228,0.0123408,0.00122351,0.0130549,-0.0215271,2.46314,-0.237955,-0.141119,-9.76837,0.00211154,-0.00831277,-0.00367666,-0.189414,-0.14696,0.503316,1010.04,19
353762158978,10237,128,-1.41553,1.33228,-0.191939,0.00459103,0.000726467,-0.0034068,-0.00866772,0.0108645,0.00252892,0.0130584,-0.0215297,2.46315,-0.250956,-0.136148,-9.79319,0.00199956,-0.00821471,-0.00335315,-0.192896,-0.148789,0.502138,1010.04,19
353771912209,9761,117,-1.41553,1.33228,-0.191939,0.00459103,0.000726467,-0.0034068,-0.00866772,0.0108645,0.00252892,0.0130575,-0.0215317,2.46317,-0.214558,-0.122378,-9.74837,0.00182137,-0.00757486,-0.0028089,-0.190848,-0.147921,0.503517,1010.04,19
353782440747,10532,118,-1.41557,1.33221,-0.191924,-0.00192335,-0.00330483,0.000731678,-0.0108556,0.0109472,0.00166714,0.0130559,-0.0215314,2.46318,-0.210283,-0.115135,-9.78474,0.0021152,-0.00863274,-0.00357299,-0.191779,-0.147748,0.502029,1010.04,19
353791910978,9467,121,-1.41557,1.33221,-0.191924,-0.00192335,-0.00330483,0.000731678,-0.0108556,0.0109472,0.00166714,0.0130499,-0.0215257,2.46321,-0.216848,-0.122052,-9.78789,0.00306912,-0.00714216,-0.00369931,-0.1924,-0.148073,0.502608,1010.03,19
353801923055,10007,124,-1.41557,1.33221,-0.191924,-0.00192335,-0.00330483,0.000731678,-0.0108556,0.0109472,0.00166714,0.013051,-0.021521,2.46321,-0.223132,-0.135964,-9.77688,0.00193406,-0.00906981,-0.00271616,-0.189473,-0.152546,0.501591,1010.03,19
353811905747,9993,114,-1.41552,1.33227,-0.191949,0.00237591,0.00271532,-0.00124527,-0.00931334,0.0109321,0.00154353,0.0130598,-0.0215146,2.46321,-0.220768,-0.152671,-9.79061,0.00190622,-0.00842078,-0.00345784,-0.192342,-0.148868,0.501959,1010.03,19
353822117055,10204,123,-1.41546,1.33224,-0.191936,0.00279273,-0.00144698,0.000671387,-0.00841334,0.010405,0.00383776,0.0130599,-0.021515,2.46324,-0.196267,-0.115196,-9.80866,0.00137052,-0.00873773,-0.00354762,-0.18988,-0.148864,0.501395,1010.04,19
353831904901,9794,116,-1.41546,1.33224,-0.191936,0.00279273,-0.00144698,0.000671387,-0.00841334,0.010405,0.00383776,0.0130599,-0.021515,2.46324,-0.196267,-0.115196,-9.80866,0.00137052,-0.00873773,-0.00354762,-0.18988,-0.148864,0.501395,1010.04,19
353842130670,10222,121,-1.41549,1.33224,-0.191951,-0.00164348,0.000113138,-0.000750286,-0.00914692,0.0104861,0.0022621,0.0130558,-0.0215035,2.46325,-0.221334,-0.12644,-9.83787,0.00233243,-0.00842002,-0.0034696,-0.190564,-0.147912,0.502467,1010.02,19
353851904978,9777,115,-1.41549,1.33224,-0.191951,-0.00164348,0.000113138,-0.000750286,-0.00914692,0.0104861,0.0022621,0.013055,-0.0215012,2.46326,-0.221334,-0.12644,-9.83787,0.00233243,-0.00842002,-0.0034696,-0.190564,-0.147912,0.502467,1010.02,19
353862417516,10508,123,-1.41545,1.33221,-0.191961,0.00241759,-0.00145293,-0.000500191,-0.00842007,0.0103993,0.00278903,0.0130505,-0.0214963,2.46327,-0.201442,-0.153744,-9.85791,0.00148633,-0.00905346,-0.00344871,-0.189072,-0.150546,0.501594,1010.02,19
353871907824,9496,118,-1.41545,1.33221,-0.191961,0.00241759,-0.00145293,-0.000500191,-0.00842007,0.0103993,0.00278903,0.0130487,-0.0214936,2.46327,-0.201442,-0.153744,-9.85791,0.00148633,-0.00905346,-0.00344871,-0.189072,-0.150546,0.501594,1010.02,19
353881934593,10021,122,-1.41561,1.33224,-0.191931,-0.00830078,0.00131002,0.00147675,-0.0114692,0.0106928,0.00195932,0.0130463,-0.0214959,2.46326,-0.219367,-0.147015,-9.83572,0.00136307,-0.00937606,-0.00376823,-0.191042,-0.151753,0.502531,1010.02,19
353891920209,9992,117,-1.41561,1.33224,-0.191931,-0.00830078,0.00131002,0.00147675,-0.0114692,0.0106928,0.00195932,0.0130423,-0.0214903,2.46326,-0.219367,-0.147015,-9.83572,0.00136307,-0.00937606,-0.00376823,-0.191042,-0.151753,0.502531,1010.02,19
353901931209,9996,129,-1.41546,1.3322,-0.191936,0.00746713,-0.0019174,-0.000256794,-0.00922333,0.0104415,0.00275896,0.0130422,-0.0214879,2.46327,-0.228011,-0.122318,-9.84228,0.00180317,-0.00852823,-0.00334858,-0.192473,-0.150555,0.50283,1010.06,19
353912564132,10653,111,-1.41546,1.3322,-0.191936,0.00746713,-0.0019174,-0.000256794,-0.00922333,0.0104415,0.00275896,0.0130419,-0.0214881,2.46328,-0.219574,-0.133168,-9.80497,0.00214412,-0.00832066,-0.00272041,-0.190205,-0.149742,0.501239,1010.06,19
353922553516,9984,119,-1.41548,1.33223,-0.191948,-0.000690739,0.00184594,-0.000593976,-0.00842706,0.0105534,0.00433396,0.0130362,-0.0214892,2.46331,-0.215189,-0.138509,-9.82389,0.000869624,-0.00832154,-0.00256998,-0.187891,-0.147741,0.501017,1010.09,19
353931905285,9355,114,-1.41548,1.33223,-0.191948,-0.000690739,0.00184594,-0.000593976,-0.00842706,0.0105534,0.00433396,0.013034,-0.0214895,2.46331,-0.229264,-0.128873,-9.77306,0.00136672,-0.00937695,-0.00366031,-0.189168,-0.148702,0.501132,1010.09,19
353942378055,10464,123,-1.41557,1.33222,-0.191984,-0.00457913,-0.000732422,-0.00177002,-0.00963733,0.0102359,0.00221253,0.013028,-0.0214932,2.46332,-0.203481,-0.132519,-9.85547,0.00203777,-0.00885743,-0.00293714,-0.189354,-0.149435,0.502734,1010.09,19
353951912362,9533,118,-1.41557,1.33222,-0.191984,-0.00457913,-0.000732422,-0.00177002,-0.00963733,0.0102359,0.00221253,0.0130268,-0.0214942,2.46333,-0.203481,-0.132519,-9.85547,0.00203777,-0.00885743,-0.00293714,-0.189354,-0.149435,0.502734,1010.09,19
353961946516,10016,133,-1.41552,1.33225,-0.191943,0.00223389,0.00149536,0.00209198,-0.00959471,0.0105251,0.00233951,0.0130289,-0.0214978,2.46334,-0.200092,-0.146966,-9.81619,0.00168953,-0.0091676,-0.00356283,-0.190708,-0.149916,0.502935,1010,19
353972062978,10130,115,-1.41552,1.33225,-0.191943,0.00223389,0.00149536,0.00209198,-0.00959471,0.0105251,0.00233951,0.0130239,-0.021505,2.46336,-0.214036,-0.1353,-9.81065,0.00200647,-0.00937695,-0.00368189,-0.189574,-0.14704,0.503321,1010,19
353982588439,10538,115,-1.41557,1.33226,-0.191905,-0.00223895,0.000637147,0.0018705,-0.00983057,0.0113856,0.00147483,0.0130226,-0.0215069,2.46336,-0.22253,-0.138603,-9.84182,0.00184763,-0.0083259,-0.00207377,-0.18965,-0.149601,0.503463,1010,19
353992069439,9470,116,-1.41557,1.33226,-0.191905,-0.00223895,0.000637147,0.0018705,-0.00983057,0.0113856,0.00147483,0.0130191,-0.0215058,2.46339,-0.21318,-0.143355,-9.83948,0.00085479,-0.00831792,-0.00300937,-0.18997,-0.147981,0.501085,1010,19
354001932824,9858,131,-1.41557,1.33224,-0.19194,-0.000107184,-0.00116711,-0.00173355,-0.0102373,0.0108557,0.00282745,0.0130184,-0.0215046,2.4634,-0.21318,-0.143355,-9.83948,0.00085479,-0.00831792,-0.00300937,-0.18997,-0.147981,0.501085,1010,19
354011909978,9990,119,-1.41557,1.33224,-0.19194,-0.000107184,-0.00116711,-0.00173355,-0.0102373,0.0108557,0.00282745,0.0130226,-0.0215009,2.46342,-0.226321,-0.125908,-9.81344,0.00147367,-0.00724858,-0.00364636,-0.187821,-0.148158,0.503093,1010.06,19
354021930824,10010,124,-1.41551,1.33227,-0.191927,0.00298923,0.00141721,0.000657244,-0.00871176,0.0109975,0.00142913,0.0130234,-0.0214983,2.46342,-0.226321,-0.125908,-9.81344,0.00147367,-0.00724858,-0.00364636,-0.187821,-0.148158,0.503093,1010.06,19
354031908055,9989,115,-1.41551,1.33227,-0.191927,0.00298923,0.00141721,0.000657244,-0.00871176,0.0109975,0.00142913,0.0130186,-0.021488,2.46342,-0.210886,-0.116978,-9.81457,0.00103872,-0.00830832,-0.00417985,-0.190835,-0.149124,0.503907,1010.06,19
354042207285,10292,126,-1.41554,1.33224,-0.191899,-0.00119093,-0.00142912,0.00139413,-0.010314,0.0111418,0.00182221,0.013014,-0.0214848,2.46341,-0.213477,-0.132597,-9.81559,0.00189529,-0.00809905,-0.00377409,-0.190391,-0.150236,0.502842,1010.06,19
354052147516,9923,143,-1.41554,1.33224,-0.191899,-0.00119093,-0.00142912,0.00139413,-0.010314,0.0111418,0.00182221,0.0130154,-0.0214817,2.46341,-0.213698,-0.14576,-9.84425,0.000958439,-0.00938134,-0.00311334,-0.188568,-0.148392,0.502316,1010.04,19
354061928285,9791,130,-1.41554,1.33228,-0.191949,-2.38186e-05,0.00200076,-0.00248458,-0.00880125,0.0109334,0.00347227,0.0130156,-0.0214823,2.46342,-0.213698,-0.14576,-9.84425,0.000958439,-0.00938134,-0.00311334,-0.188568,-0.148392,0.502316,1010.04,19
354071917055,9997,121,-1.41554,1.33228,-0.191949,-2.38186e-05,0.00200076,-0.00248458,-0.00880125,0.0109334,0.00347227,0.0130177,-0.0214801,2.46342,-0.216871,-0.128058,-9.81666,0.00228804,-0.00766639,-0.0046314,-0.190622,-0.148398,0.503105,1010.04,19
354081933824,10007,128,-1.41542,1.3322,-0.191939,0.00585938,-0.00378716,0.000499446,-0.00841156,0.0103949,0.00450502,0.0130238,-0.0214754,2.46341,-0.230632,-0.154151,-9.81283,0.00243071,-0.00799284,-0.00368479,-0.189573,-0.15232,0.503358,1010.04,19
354092370978,10452,119,-1.41542,1.3322,-0.191939,0.00585938,-0.00378716,0.000499446,-0.00841156,0.0103949,0.00450502,0.0130286,-0.0214722,2.46342,-0.210074,-0.134729,-9.80026,0.00209696,-0.00777624,-0.00420983,-0.189263,-0.149118,0.503053,1010.04,19
354101955593,9580,125,-1.41555,1.33226,-0.191917,-0.00650843,0.00300114,0.00110533,-0.00989774,0.0110329,0.00131479,0.0130264,-0.0214695,2.46342,-0.234059,-0.129245,-9.83855,0.00180716,-0.00852986,-0.00313562,-0.190317,-0.151114,0.502672,1010.04,19
354112300978,10354,116,-1.41555,1.33226,-0.191917,-0.00650843,0.00300114,0.00110533,-0.00989774,0.0110329,0.00131479,0.0130264,-0.0214695,2.46342,-0.233795,-0.134753,-9.81561,0.000833701,-0.00990798,-0.00364672,-0.188651,-0.149911,0.502226,1010.04,19
354122048285,9730,131,-1.41551,1.33222,-0.191946,0.00195312,-0.00232231,-0.00149387,-0.00956614,0.0106669,0.00342107,0.0130198,-0.021481,2.46342,-0.21697,-0.117213,-9.82621,0.00288179,-0.00810431,-0.0031685,-0.190799,-0.151114,0.502608,1010.04,19
354131933362,9880,130,-1.41551,1.33222,-0.191946,0.00195312,-0.00232231,-0.00149387,-0.00956614,0.0106669,0.00342107,0.0130229,-0.0214831,2.46343,-0.229467,-0.143089,-9.8213,0.00167479,-0.00831014,-0.00398081,-0.188741,-0.149188,0.501915,1010.09,19
354141929824,10003,129,-1.41545,1.33221,-0.191941,0.00284632,-0.000351324,0.000284335,-0.0084349,0.0103864,0.00426877,0.0130279,-0.02148,2.46343,-0.217113,-0.139439,-9.7952,0.00171257,-0.00831811,-0.00301481,-0.189578,-0.149919,0.503218,1010.09,19
354151909439,9987,119,-1.41545,1.33221,-0.191941,0.00284632,-0.000351324,0.000284335,-0.0084349,0.0103864,0.00426877,0.013028,-0.0214796,2.46344,-0.217113,-0.139439,-9.7952,0.00171257,-0.00831811,-0.00301481,-0.189578,-0.149919,0.503218,1010.09,19
354162461593,10556,121,-1.41552,1.33227,-0.191923,-0.00317978,0.00286419,0.000893197,-0.00867602,0.0107691,0.00331449,0.0130188,-0.0214887,2.46346,-0.196858,-0.125104,-9.82737,0.00126054,-0.00831277,-0.00364795,-0.190782,-0.146638,0.503125,1010.08,19
354171908285,9447,115,-1.41552,1.33227,-0.191923,-0.00317978,0.00286419,0.000893197,-0.00867602,0.0107691,0.00331449,0.0130102,-0.0214893,2.46347,-0.196858,-0.125104,-9.82737,0.00126054,-0.00831277,-0.00364795,-0.190782,-0.146638,0.503125,1010.08,19
