ax,ay,az,gx,gy,gz,mx,my,mz,phi,theta,psi
-0.02698782,0.07261316,-0.3279636,0.13252486,-0.00960569,0.03913948,-0.2354908,-0.7455263,0.37169337,-0.0301792,-0.0256176,2.73576
-0.027698558,0.07532609,-0.33256745,0.13266172,-0.009374869,0.038761042,-0.23838574,-0.7582556,0.37392485,-0.0301757,-0.0256215,2.73576
-0.026928661,0.076955914,-0.33596134,0.13201939,-0.0095101595,0.03939098,-0.23489076,-0.7590964,0.36993587,-0.0301768,-0.025625,2.73577
-0.026543714,0.077770814,-0.3376584,0.13169822,-0.009577805,0.03970595,-0.23314333,-0.7595167,0.36794138,-0.0301811,-0.0256279,2.73577
-0.02642077,0.075343065,-0.33575535,0.13205248,-0.009362145,0.03965003,-0.23712003,-0.7854867,0.37012696,-0.0301819,-0.0256236,2.73576
-0.02800427,0.07567639,-0.334347,0.13242912,-0.009079558,0.03911793,-0.23442578,-0.7807071,0.37284577,-0.0301808,-0.0256212,2.73576
-0.026230833,0.07558946,-0.3337748,0.1333886,-0.009113848,0.039731774,-0.23504472,-0.7787833,0.37271154,-0.0301762,-0.025611,2.73575
-0.026870726,0.07253994,-0.33524418,0.13364853,-0.009379645,0.039832506,-0.2348392,-0.777699,0.36571515,-0.0301683,-0.0256038,2.73574
-0.02654576,0.069345385,-0.3312943,0.13324091,-0.009511927,0.03959822,-0.23446047,-0.78471076,0.3699906,-0.0301607,-0.0256106,2.73573
-0.026383277,0.06774812,-0.32931948,0.1330371,-0.009578069,0.039481074,-0.23427111,-0.7882167,0.3721285,-0.0301592,-0.0256134,2.73573
-0.026679143,0.06778315,-0.32742262,0.13190515,-0.009612782,0.04026379,-0.23745793,-0.7755804,0.37045968,-0.0301598,-0.0256154,2.73573
-0.025673434,0.06980727,-0.32968068,0.13233726,-0.009526235,0.03891036,-0.24217945,-0.75736964,0.36824918,-0.0301613,-0.0256209,2.73575
-0.02561062,0.07177401,-0.33573484,0.13353282,-0.0093847355,0.039011717,-0.24148309,-0.7345034,0.37161386,-0.0301609,-0.0256194,2.73576
-0.025579212,0.07275739,-0.33876228,0.13413061,-0.009313986,0.0390624,-0.24113488,-0.72307026,0.37329638,-0.0301566,-0.0256165,2.73577
-0.02687907,0.07066588,-0.33102036,0.1329498,-0.009429094,0.03923195,-0.24170327,-0.7444539,0.36901832,-0.0301527,-0.0256209,2.73577
-0.026029684,0.06836639,-0.32953,0.1331408,-0.009462305,0.040302686,-0.2394582,-0.753736,0.3708725,-0.0301499,-0.0256216,2.73577
-0.026042871,0.07113664,-0.33396864,0.13215503,-0.009304802,0.040168293,-0.23853582,-0.7879727,0.36801887,-0.0301504,-0.0256167,2.73576
-0.027020914,0.07009441,-0.3339622,0.13276003,-0.009029271,0.041289385,-0.2358439,-0.76606965,0.36844504,-0.0301471,-0.0256108,2.73577
-0.027653854,0.07205767,-0.32803178,0.13228497,-0.009088701,0.040856037,-0.23625249,-0.76109946,0.37150228,-0.0301448,-0.0256036,2.73577
-0.026800485,0.07094874,-0.33343673,0.13205674,-0.009295585,0.040624782,-0.23518163,-0.77874815,0.36528862,-0.0301481,-0.0256016,2.73577
-0.0263738,0.07039428,-0.3361392,0.13194263,-0.009399026,0.040509157,-0.2346462,-0.7875726,0.36218178,-0.0301513,-0.0256023,2.73577
-0.02693453,0.07409581,-0.33903217,0.13269617,-0.009347545,0.039530363,-0.23803449,-0.78119075,0.36548615,-0.0301515,-0.0256001,2.73577
