# Time(ns),period(us),execution,x,y,z,Vx,Vy,Vz,roll_OT,pitch_OT,yaw_OT,roll_PX4,pitch_PX4,yaw_PX4,imu_acc_x,imu_acc_y,imu_acc_z,imu_gyr_x,imu_gyr_y,imu_gyr_z,imu_mag_x,imu_mag_y,imu_mag_z,imu_absolute_pressure,ultrasonic_distance
147977619510,9827,142,0.00361333,-0.0200144,-0.198887,-0.000676751,0.0135611,-0.00659866,-0.00471405,0.00459599,-0.0228065,-0.0211666,-0.0301515,2.87483,-0.284772,0.188446,-9.66661,0.00196813,-0.00854049,-0.00154398,-0.17944,-0.0622409,0.45493,1005.51,32
147987588817,9993,134,0.00368946,-0.0201104,-0.198965,0.00389805,-0.00491333,-0.0039566,-0.00645601,0.00317667,-0.0241177,-0.0211679,-0.030147,2.87483,-0.28958,0.18618,-9.66048,0.00108656,-0.0104508,-0.00248798,-0.180571,-0.0630382,0.454641,1005.51,32
147998227817,10646,129,0.00368946,-0.0201104,-0.198965,0.00389805,-0.00491333,-0.0039566,-0.00645601,0.00317667,-0.0241177,-0.0211681,-0.0301479,2.87483,-0.326435,0.205087,-9.6623,0.00214716,-0.00928396,-0.00262101,-0.178827,-0.0623341,0.456509,1005.54,32
148007758356,9529,130,0.0036429,-0.0201776,-0.198948,-0.00227054,-0.00327755,0.000807263,-0.00528428,0.00280327,-0.0240626,-0.0211701,-0.0301486,2.87483,-0.305161,0.204139,-9.65468,0.00172406,-0.00842843,-0.00249359,-0.178197,-0.0593715,0.456192,1005.54,32
148017669740,9932,110,0.0036429,-0.0201776,-0.198948,-0.00227054,-0.00327755,0.000807263,-0.00528428,0.00280327,-0.0240626,-0.021174,-0.0301393,2.87485,-0.282819,0.194229,-9.69722,0.00282109,-0.00885709,-0.00157537,-0.178197,-0.0593715,0.456192,1005.54,32
148027571510,9886,125,0.0035619,-0.020477,-0.199367,-0.00414691,-0.0153286,-0.0214783,-0.00260964,0.000466357,-0.021941,-0.0211678,-0.0301334,2.87486,-0.312426,0.194391,-9.66199,0.00230367,-0.0107783,-0.0011468,-0.181342,-0.0597649,0.455494,1005.53,32
148037764125,10180,137,0.0035619,-0.020477,-0.199367,-0.00414691,-0.0153286,-0.0214783,-0.00260964,0.000466357,-0.021941,-0.0211678,-0.0301384,2.87487,-0.294689,0.207684,-9.67728,0.00186352,-0.0105621,-0.00155713,-0.181342,-0.0597649,0.455494,1005.53,32
148047633510,9838,151,0.0034596,-0.0206958,-0.19913,-0.00498838,-0.0106705,0.0115683,-0.00368096,0.00106801,-0.0217286,-0.0211709,-0.0301486,2.87488,-0.294689,0.207684,-9.67728,0.00186352,-0.0105621,-0.00155713,-0.181342,-0.0597649,0.455494,1005.53,32
148057576048,9978,129,0.0034596,-0.0206958,-0.19913,-0.00498838,-0.0106705,0.0115683,-0.00368096,0.00106801,-0.0217286,-0.0211728,-0.0301515,2.87486,-0.304183,0.196044,-9.68722,0.00244824,-0.00917114,-0.00316533,-0.178649,-0.0636789,0.454651,1005.53,32
148067575125,10005,127,0.00349666,-0.0203342,-0.19924,0.0018975,0.0185135,-0.00559921,-0.00177013,0.00133318,-0.0216592,-0.021174,-0.0301472,2.87487,-0.30548,0.199758,-9.67205,0.00215456,-0.00938658,-0.00251841,-0.177697,-0.0624769,0.454388,1005.56,32
148077619433,10008,152,0.00349666,-0.0203342,-0.19924,0.0018975,0.0185135,-0.00559921,-0.00177013,0.00133318,-0.0216592,-0.0211775,-0.0301405,2.87487,-0.30548,0.199758,-9.67205,0.00215456,-0.00938658,-0.00251841,-0.177697,-0.0624769,0.454388,1005.56,32
148087586817,9995,132,0.00360512,-0.0200066,-0.198966,0.00528871,0.0159778,0.0133173,-0.00464463,0.00425505,-0.0238012,-0.0211808,-0.0301362,2.87488,-0.311668,0.210273,-9.69973,0.00239573,-0.0093945,-0.00156545,-0.179594,-0.0611222,0.455104,1005.56,32
148097621433,10006,148,0.00360512,-0.0200066,-0.198966,0.00528871,0.0159778,0.0133173,-0.00464463,0.00425505,-0.0238012,-0.0211829,-0.0301354,2.87489,-0.313083,0.186937,-9.68244,0.00088968,-0.00938927,-0.0021491,-0.181166,-0.0605689,0.455962,1005.56,32
148107642971,10012,158,0.00374734,-0.0205156,-0.199036,0.00728149,-0.0260628,-0.00356522,-0.00497795,0.00415066,-0.0226532,-0.0211829,-0.0301354,2.87489,-0.313083,0.186937,-9.68244,0.00088968,-0.00938927,-0.0021491,-0.181166,-0.0605689,0.455962,1005.56,32
148118027817,10436,123,0.00374734,-0.0205156,-0.199036,0.00728149,-0.0260628,-0.00356522,-0.00497795,0.00415066,-0.0226532,-0.0211836,-0.0301336,2.87489,-0.304344,0.190351,-9.69466,0.00251609,-0.010353,-0.00115427,-0.180293,-0.0631275,0.455751,1005.52,32
148127576740,9543,127,0.00363842,-0.020111,-0.19906,-0.00531122,0.0197301,-0.00117129,-0.00317971,0.0046632,-0.023171,-0.0211784,-0.0301394,2.8749,-0.311067,0.197149,-9.68133,0.00260472,-0.0108822,-0.00169209,-0.181754,-0.0624022,0.455166,1005.53,32
148137560433,9993,117,0.00363842,-0.020111,-0.19906,-0.00531122,0.0197301,-0.00117129,-0.00317971,0.0046632,-0.023171,-0.0211773,-0.0301424,2.8749,-0.296266,0.198754,-9.69494,0.00324418,-0.00896094,-0.00180132,-0.181754,-0.0624022,0.455166,1005.53,32
148147566510,10005,119,0.00370029,-0.0200981,-0.198996,0.00316761,0.000658131,0.00330124,-0.00488057,0.0032464,-0.0236285,-0.0211675,-0.0301447,2.87491,-0.311998,0.16808,-9.68033,0.00163319,-0.00939011,-0.00207198,-0.180298,-0.0612862,0.455607,1005.53,32
148157542971,9985,111,0.00370029,-0.0200981,-0.198996,0.00316761,0.000658131,0.00330124,-0.00488057,0.0032464,-0.0236285,-0.0211664,-0.0301413,2.87492,-0.311998,0.16808,-9.68033,0.00163319,-0.00939011,-0.00207198,-0.180298,-0.0612862,0.455607,1005.53,32
148167565740,10016,119,0.00355139,-0.020461,-0.199378,-0.00726069,-0.0176953,-0.0186259,-0.00258515,-0.000308776,-0.0218171,-0.0211636,-0.0301345,2.87493,-0.294191,0.189839,-9.63452,0.00345955,-0.00864904,-0.00159519,-0.17905,-0.0593583,0.45462,1005.53,32
148177724433,10168,110,0.00355139,-0.020461,-0.199378,-0.00726069,-0.0176953,-0.0186259,-0.00258515,-0.000308776,-0.0218171,-0.0211548,-0.0301337,2.87494,-0.291789,0.19176,-9.67582,0.00246606,-0.00991755,-0.002637,-0.180758,-0.0602508,0.456191,1005.53,32
148187575510,9832,125,0.00363456,-0.0201417,-0.198824,0.00425844,0.0163498,0.0283684,-0.00475784,0.00406409,-0.023136,-0.0211545,-0.0301381,2.87493,-0.291057,0.211598,-9.69041,0.00237128,-0.0102413,-0.00231545,-0.17806,-0.0636061,0.455512,1005.52,32
148198005663,10424,134,0.00363456,-0.0201417,-0.198824,0.00425844,0.0163498,0.0283684,-0.00475784,0.00406409,-0.023136,-0.0211538,-0.0301379,2.87493,-0.290269,0.16461,-9.68747,0.00195013,-0.00949484,-0.00208087,-0.179133,-0.0638573,0.456907,1005.52,32
148207956279,9958,128,0.0034131,-0.0203137,-0.199312,-0.0107988,-0.00838743,-0.0238255,-0.00208667,0.00028808,-0.0218696,-0.0211437,-0.0301307,2.87492,-0.298369,0.199065,-9.68058,0.00193204,-0.00832154,-0.00260581,-0.177596,-0.0627222,0.455023,1005.54,32
148217784433,9842,114,0.0034131,-0.0203137,-0.199312,-0.0107988,-0.00838743,-0.0238255,-0.00208667,0.00028808,-0.0218696,-0.0211437,-0.0301307,2.87492,-0.296916,0.219858,-9.67315,0.00356921,-0.00939535,-0.00150129,-0.179087,-0.0597689,0.455899,1005.54,32
148227974202,10182,122,0.00365556,-0.0201323,-0.198829,0.0124139,0.00928936,0.0247505,-0.004863,0.00397488,-0.0231568,-0.0211367,-0.0301256,2.87493,-0.29818,0.18418,-9.67451,0.00260778,-0.00960744,-0.00157436,-0.180078,-0.0655214,0.455004,1005.56,32
148237559202,9587,118,0.00365556,-0.0201323,-0.198829,0.0124139,0.00928936,0.0247505,-0.004863,0.00397488,-0.0231568,-0.0211291,-0.0301258,2.87494,-0.29818,0.18418,-9.67451,0.00260778,-0.00960744,-0.00157436,-0.180078,-0.0655214,0.455004,1005.56,32
148247576202,10008,126,0.0037673,-0.0201629,-0.199011,0.00544857,-0.00149264,-0.00889587,-0.00529896,0.00350531,-0.0237934,-0.0211252,-0.0301234,2.87494,-0.296514,0.195499,-9.68206,0.00172899,-0.00938748,-0.00239479,-0.17985,-0.0617781,0.457028,1005.56,32
148258081356,10524,110,0.0037673,-0.0201629,-0.199011,0.00544857,-0.00149264,-0.00889587,-0.00529896,0.00350531,-0.0237934,-0.0211261,-0.0301247,2.87494,-0.30383,0.189366,-9.67129,0.00143092,-0.0104569,-0.00175733,-0.180373,-0.0624875,0.455759,1005.56,32
148267575279,9474,128,0.00358634,-0.0204387,-0.199489,-0.00926483,-0.0141219,-0.0244576,-0.00184417,0.000147782,-0.0218454,-0.021135,-0.0301273,2.87495,-0.30383,0.189366,-9.67129,0.00143092,-0.0104569,-0.00175733,-0.180373,-0.0624875,0.455759,1005.56,32
148277771433,10215,111,0.00358634,-0.0204387,-0.199489,-0.00926483,-0.0141219,-0.0244576,-0.00184417,0.000147782,-0.0218454,-0.0211376,-0.0301272,2.87495,-0.313585,0.201352,-9.67735,0.00198653,-0.00939795,-0.00113252,-0.178577,-0.0617569,0.454424,1005.56,32
148287750279,9963,126,0.00352932,-0.0200142,-0.198946,-0.00278055,0.0206973,0.0264733,-0.0036722,0.00468665,-0.0230213,-0.0211416,-0.0301257,2.87496,-0.300626,0.209806,-9.67064,0.00194675,-0.00917838,-0.00218943,-0.181249,-0.0616882,0.455876,1005.56,32
148297558279,9818,115,0.00352932,-0.0200142,-0.198946,-0.00278055,0.0206973,0.0264733,-0.0036722,0.00468665,-0.0230213,-0.0211459,-0.0301214,2.87497,-0.288907,0.237444,-9.65537,0.00172749,-0.0094934,-0.00239645,-0.17985,-0.0603983,0.454638,1005.56,32
148307781125,10215,125,0.00358453,-0.0200176,-0.19898,0.00282662,-0.000173283,-0.00173721,-0.00455779,0.00369173,-0.0235743,-0.0211522,-0.0301193,2.87498,-0.310149,0.222804,-9.68232,0.00194618,-0.00970868,-0.00229722,-0.181322,-0.0604704,0.453727,1005.48,32
148317554663,9782,116,0.00358453,-0.0200176,-0.19898,0.00282662,-0.000173283,-0.00173721,-0.00455779,0.00369173,-0.0235743,-0.0211617,-0.0301219,2.87499,-0.310149,0.222804,-9.68232,0.00194618,-0.00970868,-0.00229722,-0.181322,-0.0604704,0.453727,1005.48,32
148328116663,10560,120,0.00368729,-0.0199823,-0.199063,0.00501088,0.00172179,-0.00407628,-0.00488393,0.00245682,-0.0240748,-0.0211677,-0.0301252,2.875,-0.333134,0.206957,-9.68151,0.00247541,-0.0101355,-0.00253466,-0.180593,-0.0608921,0.45634,1005.48,32
148337563433,9441,120,0.00368729,-0.0199823,-0.199063,0.00501088,0.00172179,-0.00407628,-0.00488393,0.00245682,-0.0240748,-0.021164,-0.0301361,2.87501,-0.327417,0.171505,-9.67584,0.00271535,-0.0103489,-0.0015841,-0.180122,-0.0599904,0.45369,1005.53,32
148347597125,10033,124,0.00352408,-0.019968,-0.199097,-0.0083565,0.000734711,-0.00169449,-0.00320874,0.0047227,-0.0239545,-0.0211415,-0.0301477,2.87503,-0.317793,0.218479,-9.71007,0.00352968,-0.00991781,-0.00267288,-0.180929,-0.0604082,0.455875,1005.53,32
148357552971,9963,116,0.00352408,-0.019968,-0.199097,-0.0083565,0.000734711,-0.00169449,-0.00320874,0.0047227,-0.0239545,-0.0211415,-0.0301477,2.87503,-0.33386,0.20896,-9.65284,0.00246592,-0.0104499,-0.00264138,-0.178569,-0.0618389,0.454663,1005.53,32
148367570740,10008,126,0.00369882,-0.0200628,-0.199138,0.00852063,-0.00462323,-0.00203741,-0.00411143,0.00369794,-0.0242267,-0.0211335,-0.0301556,2.87502,-0.279225,0.194591,-9.65869,0.00272874,-0.00929144,-0.00114925,-0.178664,-0.0618548,0.456587,1005.53,32
148377557509,9997,117,0.00369882,-0.0200628,-0.199138,0.00852063,-0.00462323,-0.00203741,-0.00411143,0.00369794,-0.0242267,-0.0211292,-0.0301536,2.87503,-0.289399,0.211646,-9.69039,0.0019435,-0.00938931,-0.00217934,-0.179392,-0.061273,0.453975,1005.53,32
148387576125,10007,124,0.00366872,-0.0201874,-0.199151,-0.00154104,-0.00637884,-0.000630188,-0.00432639,0.00352629,-0.0232918,-0.0211377,-0.0301498,2.87505,-0.289399,0.211646,-9.69039,0.0019435,-0.00938931,-0.00217934,-0.179392,-0.061273,0.453975,1005.53,32
148397561125,9994,115,0.00366872,-0.0201874,-0.199151,-0.00154104,-0.00637884,-0.000630188,-0.00432639,0.00352629,-0.0232918,-0.0211514,-0.0301479,2.87505,-0.306019,0.202108,-9.64499,0.000356856,-0.00939009,-0.00203118,-0.179224,-0.0617748,0.456607,1005.53,32
148407572279,10005,124,0.00399197,-0.0203741,-0.199287,0.0157626,-0.00910686,-0.00663103,-0.00414311,0.00175484,-0.0223986,-0.0211514,-0.0301479,2.87505,-0.306019,0.202108,-9.64499,0.000356856,-0.00939009,-0.00203118,-0.179224,-0.0617748,0.456607,1005.53,32
148417548817,9987,113,0.00399197,-0.0203741,-0.199287,0.0157626,-0.00910686,-0.00663103,-0.00414311,0.00175484,-0.0223986,-0.0211512,-0.0301469,2.87507,-0.303305,0.211316,-9.66978,0.00278938,-0.00938572,-0.00264352,-0.180788,-0.0589636,0.455322,1005.55,32
148427939740,10384,122,0.00372111,-0.0200398,-0.199024,-0.0138681,0.0171151,0.0134552,-0.00460376,0.00297217,-0.0236005,-0.0211481,-0.0301432,2.87508,-0.303305,0.211316,-9.66978,0.00278938,-0.00938572,-0.00264352,-0.180788,-0.0589636,0.455322,1005.55,32
148437927202,9996,113,0.00372111,-0.0200398,-0.199024,-0.0138681,0.0171151,0.0134552,-0.00460376,0.00297217,-0.0236005,-0.0211513,-0.0301428,2.87508,-0.302843,0.210483,-9.65025,0.0014026,-0.00938572,-0.00259673,-0.179511,-0.058563,0.455202,1005.48,32
148447570740,9637,121,0.00338051,-0.0204785,-0.199009,-0.0166085,-0.0213922,0.000707717,-0.00405242,-0.000198338,-0.0228657,-0.0211595,-0.0301378,2.87511,-0.299217,0.20379,-9.66272,0.00301321,-0.00854183,-0.00211431,-0.177472,-0.0601728,0.456321,1005.48,32
148457723586,10169,105,0.00338051,-0.0204785,-0.199009,-0.0166085,-0.0213922,0.000707717,-0.00405242,-0.000198338,-0.0228657,-0.0211626,-0.0301324,2.87512,-0.299217,0.20379,-9.66272,0.00301321,-0.00854183,-0.00211431,-0.177472,-0.0601728,0.456321,1005.48,32
148467575509,9826,127,0.00377488,-0.0201544,-0.199025,0.0201919,0.0165977,-0.000787354,-0.00534088,0.0037422,-0.0237423,-0.0211652,-0.0301285,2.87513,-0.294286,0.189966,-9.64018,0.0014202,-0.00970109,-0.00207497,-0.178797,-0.0606416,0.455001,1005.48,32
148477563509,9995,120,0.00377488,-0.0201544,-0.199025,0.0201919,0.0165977,-0.000787354,-0.00534088,0.0037422,-0.0237423,-0.0211675,-0.030128,2.87514,-0.295894,0.162542,-9.6583,0.00130875,-0.0104543,-0.00206462,-0.177678,-0.0596016,0.454972,1005.48,32
148487574894,10009,123,0.00360793,-0.0201008,-0.19889,-0.00854802,0.0027441,0.00691833,-0.00345356,0.00330362,-0.0234214,-0.021158,-0.0301249,2.87515,-0.283397,0.204804,-9.63851,0.00325041,-0.0093945,-0.00159428,-0.179632,-0.062073,0.453977,1005.48,32
148497604279,10044,112,0.00360793,-0.0201008,-0.19889,-0.00854802,0.0027441,0.00691833,-0.00345356,0.00330362,-0.0234214,-0.0211579,-0.0301219,2.87515,-0.278723,0.22997,-9.67974,0.0014743,-0.00961707,-0.000471339,-0.180285,-0.0627294,0.455995,1005.46,32
148507704279,10090,121,0.00404099,-0.0204262,-0.199254,0.0211169,-0.0158668,-0.0177896,-0.00401051,0.00195376,-0.0225395,-0.0211639,-0.0301167,2.87516,-0.308537,0.215724,-9.69075,0.00247334,-0.00917776,-0.00242131,-0.178462,-0.0636855,0.455445,1005.46,32
148517951740,10248,118,0.00404099,-0.0204262,-0.199254,0.0211169,-0.0158668,-0.0177896,-0.00401051,0.00195376,-0.0225395,-0.0211682,-0.0301083,2.87516,-0.295942,0.198493,-9.69905,0.000672261,-0.00938835,-0.00225282,-0.179327,-0.0652696,0.45354,1005.47,32
148527566509,9613,121,0.00365268,-0.02009,-0.199056,-0.0198812,0.0172112,0.0101501,-0.00455717,0.00261012,-0.0239224,-0.0211738,-0.030105,2.87514,-0.293537,0.192378,-9.67345,0.000846448,-0.00991943,-0.00312087,-0.179327,-0.0652696,0.45354,1005.47,32
148537550894,9991,113,0.00365268,-0.02009,-0.199056,-0.0198812,0.0172112,0.0101501,-0.00455717,0.00261012,-0.0239224,-0.0211807,-0.0301056,2.87514,-0.293537,0.192378,-9.67345,0.000846448,-0.00991943,-0.00312087,-0.179327,-0.0652696,0.45354,1005.47,32
148547569894,10012,121,0.00373356,-0.0199599,-0.199055,0.00394392,0.00634257,7.04811e-05,-0.00460269,0.00267184,-0.0239473,-0.0211875,-0.0301058,2.87511,-0.290208,0.192219,-9.66267,0.000642713,-0.00895534,-0.00288213,-0.177679,-0.0648015,0.454929,1005.51,32
148557598971,10040,111,0.00373356,-0.0199599,-0.199055,0.00394392,0.00634257,7.04811e-05,-0.00460269,0.00267184,-0.0239473,-0.0211882,-0.0301002,2.87511,-0.307579,0.180942,-9.68317,0.00271452,-0.0104587,-0.00158498,-0.177616,-0.0620167,0.456791,1005.51,32
148567573279,9961,123,0.0036324,-0.0200423,-0.198941,-0.00517938,-0.00421505,0.00583344,-0.00438735,0.00485769,-0.0239315,-0.0211833,-0.0300994,2.87511,-0.299505,0.207812,-9.67116,0.00140283,-0.00853446,-0.00258972,-0.177249,-0.0602489,0.455833,1005.51,32
148577546202,9988,110,0.0036324,-0.0200423,-0.198941,-0.00517938,-0.00421505,0.00583344,-0.00438735,0.00485769,-0.0239315,-0.0211843,-0.0300973,2.87511,-0.331604,0.210077,-9.7016,0.00227508,-0.00896384,-0.00198524,-0.177249,-0.0602489,0.455833,1005.51,32
148588293894,10734,124,0.00340408,-0.020258,-0.19925,-0.0111337,-0.0105191,-0.0150837,-0.00149566,0.00109526,-0.0213005,-0.0211855,-0.0300908,2.8751,-0.294169,0.199281,-9.68328,0.0035658,-0.00907458,-0.00160228,-0.178869,-0.0608036,0.455242,1005.51,32
148598250279,9966,115,0.00340408,-0.020258,-0.19925,-0.0111337,-0.0105191,-0.0150837,-0.00149566,0.00109526,-0.0213005,-0.0211789,-0.030086,2.87511,-0.315201,0.210958,-9.67607,0.00252023,-0.0084431,-0.00103137,-0.179581,-0.0627255,0.455491,1005.52,32
148607759432,9499,123,0.003639,-0.020103,-0.198933,0.0120281,0.00793524,0.0162224,-0.00414768,0.00432156,-0.0228996,-0.0211697,-0.0300763,2.87512,-0.30846,0.185389,-9.64618,0.00194203,-0.0095997,-0.00240434,-0.179881,-0.0595302,0.456087,1005.52,32
148617851740,10104,112,0.003639,-0.020103,-0.198933,0.0120281,0.00793524,0.0162224,-0.00414768,0.00432156,-0.0228996,-0.0211689,-0.0300711,2.87513,-0.31301,0.214207,-9.68917,0.00195419,-0.00971183,-0.00198071,-0.178976,-0.059597,0.454455,1005.48,32
148627998125,10140,121,0.0039058,-0.0203247,-0.19922,0.0130098,-0.0108112,-0.0139836,-0.00318408,0.00287523,-0.0219954,-0.0211723,-0.0300715,2.87514,-0.303903,0.191945,-9.67927,0.00229228,-0.0109999,-0.0015752,-0.176359,-0.0640114,0.456092,1005.48,32
148637725355,9734,112,0.0039058,-0.0203247,-0.19922,0.0130098,-0.0108112,-0.0139836,-0.00318408,0.00287523,-0.0219954,-0.0211726,-0.0300731,2.87513,-0.303903,0.191945,-9.67927,0.00229228,-0.0109999,-0.0015752,-0.176359,-0.0640114,0.456092,1005.48,32
148647567663,9830,125,0.00374669,-0.0200665,-0.199061,-0.00814655,0.0132227,0.00813828,-0.00462068,0.0027442,-0.0238462,-0.0211657,-0.0300836,2.87513,-0.319313,0.198157,-9.65617,0.00246621,-0.00938572,-0.00263262,-0.180542,-0.0632657,0.453117,1005.46,32
148657554048,9992,115,0.00374669,-0.0200665,-0.199061,-0.00814655,0.0132227,0.00813828,-0.00462068,0.0027442,-0.0238462,-0.021156,-0.0300849,2.87511,-0.304801,0.216846,-9.66051,0.00252012,-0.00929182,-0.00103464,-0.178081,-0.0645806,0.457266,1005.46,32
148667794509,10238,121,0.00373821,-0.0201281,-0.199104,-0.000413554,-0.00300734,-0.00210063,-0.00543267,0.00208134,-0.0237328,-0.0211559,-0.0300843,2.87511,-0.320801,0.198483,-9.6739,0.00207754,-0.00993115,-0.00155914,-0.176327,-0.0610396,0.454674,1005.46,32
148677555509,9763,118,0.00373821,-0.0201281,-0.199104,-0.000413554,-0.00300734,-0.00210063,-0.00543267,0.00208134,-0.0237328,-0.0211586,-0.0300876,2.87512,-0.302132,0.199312,-9.71262,0.00161458,-0.00896195,-0.00270874,-0.179315,-0.0619123,0.453887,1005.46,32
148687569894,10009,125,0.00345236,-0.0205136,-0.199108,-0.0146354,-0.0197344,-0.00019989,-0.00325153,0.00288831,-0.0227352,-0.0211614,-0.0300919,2.87512,-0.302132,0.199312,-9.71262,0.00161458,-0.00896195,-0.00270874,-0.179315,-0.0619123,0.453887,1005.46,32
148697568432,9991,127,0.00345236,-0.0205136,-0.199108,-0.0146354,-0.0197344,-0.00019989,-0.00325153,0.00288831,-0.0227352,-0.021164,-0.0300855,2.87508,-0.307247,0.203702,-9.64042,0.00193919,-0.00938572,-0.00261484,-0.178154,-0.0672827,0.455085,1005.5,32
148707953894,10391,126,0.00376091,-0.0200821,-0.199182,0.0150455,0.0210388,-0.00359744,-0.00512674,0.00365712,-0.0251258,-0.0211642,-0.0300849,2.87507,-0.298622,0.202942,-9.65152,0.0019699,-0.0103535,-0.00145286,-0.176848,-0.0654296,0.453455,1005.5,32
148717803586,9861,115,0.00376091,-0.0200821,-0.199182,0.0150455,0.0210388,-0.00359744,-0.00512674,0.00365712,-0.0251258,-0.0211653,-0.0300894,2.87508,-0.308842,0.204094,-9.67873,0.00145656,-0.00886679,-0.000996982,-0.18049,-0.0623982,0.454643,1005.5,32
148727572432,9760,122,0.00350396,-0.0203666,-0.199371,-0.0131557,-0.0145633,-0.0096611,-0.00275786,-6.04134e-05,-0.0224089,-0.0211699,-0.0300906,2.87509,-0.303227,0.206229,-9.64694,0.00228922,-0.00992659,-0.00156625,-0.178803,-0.0607203,0.454841,1005.54,32
148737767355,10209,110,0.00350396,-0.0203666,-0.199371,-0.0131557,-0.0145633,-0.0096611,-0.00275786,-6.04134e-05,-0.0224089,-0.0211711,-0.0300916,2.87509,-0.311315,0.212068,-9.69706,0.00155204,-0.0104605,-0.00132336,-0.17593,-0.0622389,0.454571,1005.54,32
148748221278,10442,121,0.00370147,-0.0201006,-0.199018,0.00963077,0.0129668,0.0172017,-0.00533881,0.00275773,-0.0237435,-0.021178,-0.0300977,2.8751,-0.289089,0.18359,-9.65988,0.00152979,-0.00939013,-0.00206584,-0.178776,-0.0617668,0.455631,1005.5,32
148757548355,9332,114,0.00370147,-0.0201006,-0.199018,0.00963077,0.0129668,0.0172017,-0.00533881,0.00275773,-0.0237435,-0.0211851,-0.0300976,2.8751,-0.289089,0.18359,-9.65988,0.00152979,-0.00939013,-0.00206584,-0.178776,-0.0617668,0.455631,1005.5,32
148767815509,10263,121,0.00397996,-0.0202845,-0.199381,0.0142586,-0.00941353,-0.0185905,-0.00428285,0.00169325,-0.0218378,-0.0211919,-0.0300894,2.87509,-0.301079,0.2006,-9.66218,0.0014136,-0.00853701,-0.00227064,-0.176295,-0.0627275,0.45562,1005.5,32
148777621432,9818,109,0.00397996,-0.0202845,-0.199381,0.0142586,-0.00941353,-0.0185905,-0.00428285,0.00169325,-0.0218378,-0.0211929,-0.0300868,2.87508,-0.302502,0.199059,-9.67546,0.00238508,-0.00896154,-0.00188111,-0.17906,-0.0644762,0.454338,1005.5,32
