# Time(ns),period(us),execution,x,y,z,Vx,Vy,Vz,roll_OT,pitch_OT,yaw_OT,roll_PX4,pitch_PX4,yaw_PX4,imu_acc_x,imu_acc_y,imu_acc_z,imu_gyr_x,imu_gyr_y,imu_gyr_z,imu_mag_x,imu_mag_y,imu_mag_z,imu_absolute_pressure,ultrasonic_distance
2640266227265,9658,122,-0.0471217,-1.8743,-0.235263,0.00386486,0.00947266,0.0202492,-0.0478531,0.000334025,0.0539326,-0.015152,-0.0224604,2.63836,-0.211323,0.150285,-9.74348,0.000484577,-0.00197154,0.00175485,-0.135063,-0.082276,0.379943,1011.21,14
2640276257496,10006,141,-0.0471217,-1.8743,-0.235263,0.00386486,0.00947266,0.0202492,-0.0478531,0.000334025,0.0539326,-0.015148,-0.0224614,2.63837,-0.213132,0.139468,-9.77018,0.000437863,-0.00217376,0.000370169,-0.13465,-0.0830793,0.380323,1011.21,14
2640286213573,9986,123,-0.047201,-1.87429,-0.235259,-0.00405788,0.000360107,0.000189972,-0.0487043,-0.00306159,0.0524533,-0.015146,-0.0224611,2.63837,-0.222471,0.163295,-9.72231,0.0004416,-0.000896772,0.00048094,-0.133937,-0.0855579,0.380118,1011.21,14
2640296449034,10245,116,-0.047201,-1.87429,-0.235259,-0.00405788,0.000360107,0.000189972,-0.0487043,-0.00306159,0.0524533,-0.0151445,-0.0224527,2.6384,-0.217561,0.156727,-9.71681,-0.000399053,-0.00089858,0.000728646,-0.134779,-0.0821874,0.378893,1011.21,14
2640306325496,9863,128,-0.0471631,-1.87429,-0.235206,0.00176291,-3.32919e-05,0.00244626,-0.0462008,-0.00251276,0.0538438,-0.0151504,-0.0224514,2.63842,-0.217561,0.156727,-9.71681,-0.000399053,-0.00089858,0.000728646,-0.134779,-0.0821874,0.378893,1011.21,14
2640316258188,9911,142,-0.0471631,-1.87429,-0.235206,0.00176291,-3.32919e-05,0.00244626,-0.0462008,-0.00251276,0.0538438,-0.0151497,-0.0224561,2.63844,-0.213596,0.14531,-9.72748,0.000480914,-0.0017538,0.00164629,-0.137716,-0.0848326,0.379611,1011.29,14
2640326245496,9991,146,-0.0471166,-1.87447,-0.235617,0.00238037,-0.00896606,-0.0210075,-0.0560721,-0.0123798,0.0582845,-0.0151497,-0.0224561,2.63844,-0.213596,0.14531,-9.72748,0.000480914,-0.0017538,0.00164629,-0.137716,-0.0848326,0.379611,1011.29,14
2640336224188,9998,126,-0.0471166,-1.87447,-0.235617,0.00238037,-0.00896606,-0.0210075,-0.0560721,-0.0123798,0.0582845,-0.0151391,-0.0224602,2.63845,-0.239386,0.135973,-9.72444,0.000466512,-0.00281721,0.0012194,-0.132791,-0.0829048,0.3785,1011.16,14
2640346231342,9995,139,-0.0471166,-1.87447,-0.235617,0.00238037,-0.00896606,-0.0210075,-0.0560721,-0.0123798,0.0582845,-0.0151334,-0.0224653,2.63848,-0.213051,0.132342,-9.70888,0.00132846,-0.000695432,0.00141199,-0.135754,-0.0830634,0.378439,1011.16,14
2640356216881,10006,117,-0.0472199,-1.87431,-0.235437,-0.00528774,0.00809937,0.00921173,-0.0499691,-0.00257153,0.0518978,-0.0151224,-0.0224585,2.6385,-0.22947,0.147628,-9.77253,-0.000123325,-0.00121029,-0.000348089,-0.132782,-0.0828465,0.381142,1011.2,14
2640366261419,10005,143,-0.0471123,-1.87431,-0.235354,0.00551071,-0.000299072,0.00423965,-0.0487994,-0.00262218,0.0532253,-0.01512,-0.0224543,2.63851,-0.22947,0.147628,-9.77253,-0.000123325,-0.00121029,-0.000348089,-0.132782,-0.0828465,0.381142,1011.2,14
2640376534111,10313,120,-0.0471123,-1.87431,-0.235354,0.00551071,-0.000299072,0.00423965,-0.0487994,-0.00262218,0.0532253,-0.01512,-0.0224613,2.63854,-0.237535,0.163048,-9.76716,0.000122608,-0.00134006,0.000494434,-0.134684,-0.0865113,0.379335,1011.2,14
2640386688034,10145,127,-0.0472761,-1.87431,-0.235305,-0.00762471,0.000138716,0.00227148,-0.0468775,-0.00199985,0.0514758,-0.0151231,-0.0224651,2.63859,-0.223268,0.166116,-9.76373,0.000448842,-0.0014368,0.000695602,-0.135103,-0.0812262,0.378752,1011.2,14
2640396288496,9556,149,-0.0472761,-1.87431,-0.235305,-0.00762471,0.000138716,0.00227148,-0.0468775,-0.00199985,0.0514758,-0.0151204,-0.0224713,2.63861,-0.223268,0.166116,-9.76373,0.000448842,-0.0014368,0.000695602,-0.135103,-0.0812262,0.378752,1011.2,14
2640406217342,9974,127,-0.0472448,-1.87444,-0.235594,0.00160313,-0.00653076,-0.014801,-0.0569913,-0.010483,0.0573886,-0.0151173,-0.0224743,2.63861,-0.221162,0.149183,-9.73833,0.000430729,-0.00121525,0.000158688,-0.132173,-0.0832995,0.377836,1011.23,14
2640416254111,10021,132,-0.0472448,-1.87444,-0.235594,0.00160313,-0.00653076,-0.014801,-0.0569913,-0.010483,0.0573886,-0.0151126,-0.0224748,2.63864,-0.230214,0.161013,-9.70144,0.000466363,-0.00271348,0.00121493,-0.134898,-0.0820373,0.380099,1011.23,14
2640426208034,9981,114,-0.047149,-1.87447,-0.235439,0.00490494,-0.00186157,0.00793457,-0.0597617,-0.0136503,0.0566039,-0.0151146,-0.0224764,2.63867,-0.218625,0.172415,-9.75507,-0.000621822,-0.00111127,0.000522499,-0.133758,-0.0816228,0.378303,1011.23,14
2640436204573,9998,112,-0.047149,-1.87447,-0.235439,0.00490494,-0.00186157,0.00793457,-0.0597617,-0.0136503,0.0566039,-0.0151254,-0.0224768,2.63869,-0.216806,0.153823,-9.7378,-8.61978e-05,-0.00196101,0.000496329,-0.132806,-0.0828406,0.380422,1011.22,14
2640446194342,9995,108,-0.047149,-1.87447,-0.235439,0.00490494,-0.00186157,0.00793457,-0.0597617,-0.0136503,0.0566039,-0.015131,-0.0224816,2.63871,-0.201012,0.14505,-9.75185,0.000661123,-0.00207104,0.000683208,-0.132071,-0.0844247,0.378463,1011.22,14
2640456351265,10144,121,-0.0471756,-1.87449,-0.235682,-0.00136509,-0.000921631,-0.0124199,-0.0540814,-0.011485,0.0576131,-0.0151302,-0.0224819,2.63872,-0.216928,0.144922,-9.73271,-0.00041984,-0.000894193,0.000196953,-0.134152,-0.0829239,0.380867,1011.22,14
2640466552650,10211,113,-0.0473283,-1.87437,-0.235283,-0.00710435,0.005532,0.0185637,-0.0469081,-0.00136255,0.0508235,-0.0151294,-0.0224801,2.63874,-0.216928,0.144922,-9.73271,-0.00041984,-0.000894193,0.000196953,-0.134152,-0.0829239,0.380867,1011.22,14
2640476214957,9652,119,-0.0473283,-1.87437,-0.235283,-0.00710435,0.005532,0.0185637,-0.0469081,-0.00136255,0.0508235,-0.0151306,-0.0224814,2.63876,-0.229559,0.152545,-9.72835,-0.000614769,-0.00142575,0.000731575,-0.132207,-0.0829907,0.3792,1011.24,14
2640486205957,9999,115,-0.0472704,-1.87436,-0.235348,0.0029644,0.00090332,-0.00333328,-0.0478504,-0.00164015,0.0511877,-0.0151384,-0.0224816,2.63877,-0.203137,0.144332,-9.75588,-0.000593985,-0.00196788,0.00134768,-0.135198,-0.0855427,0.37832,1011.24,14
2640496464419,10263,109,-0.0472704,-1.87436,-0.235348,0.0029644,0.00090332,-0.00333328,-0.0478504,-0.00164015,0.0511877,-0.015147,-0.0224832,2.63878,-0.218547,0.15547,-9.73683,-7.02958e-06,-0.00151942,-0.000251485,-0.133987,-0.0865251,0.380992,1011.24,14
2640506560573,10073,133,-0.047086,-1.87448,-0.23577,0.00943928,-0.00647583,-0.0216118,-0.0525597,-0.0104956,0.057694,-0.01515,-0.0224831,2.63878,-0.218438,0.147807,-9.73592,0.000420266,-0.00152574,-0.000151471,-0.132875,-0.0838032,0.380737,1011.24,14
2640516495496,9937,129,-0.047086,-1.87448,-0.23577,0.00943928,-0.00647583,-0.0216118,-0.0525597,-0.0104956,0.057694,-0.0151484,-0.0224783,2.6388,-0.221102,0.167725,-9.73859,0.000689463,-0.00132678,0.0013556,-0.136066,-0.0837054,0.378684,1011.26,14
2640526288880,9804,119,-0.0472492,-1.87432,-0.23528,-0.00835533,0.0083313,0.0251038,-0.0482659,-0.00236273,0.0522076,-0.0151481,-0.0224756,2.63882,-0.221102,0.167725,-9.73859,0.000689463,-0.00132678,0.0013556,-0.136066,-0.0837054,0.378684,1011.26,14
2640536203419,9919,116,-0.0472492,-1.87432,-0.23528,-0.00835533,0.0083313,0.0251038,-0.0482659,-0.00236273,0.0522076,-0.0151592,-0.0224726,2.63885,-0.232096,0.150705,-9.70167,-0.0010038,-0.00143891,0.00180945,-0.133741,-0.0841265,0.381164,1011.26,14
2640546195034,9990,117,-0.0472492,-1.87432,-0.23528,-0.00835533,0.0083313,0.0251038,-0.0482659,-0.00236273,0.0522076,-0.0151592,-0.0224726,2.63885,-0.227079,0.14187,-9.71567,-0.000801527,-0.00228284,0.00147864,-0.133332,-0.0856293,0.379056,1011.21,14
2640556357419,10162,118,-0.0471789,-1.87432,-0.235355,0.00326972,-0.000249689,-0.00348178,-0.0493052,-0.00253009,0.0523175,-0.0151777,-0.0224764,2.63886,-0.211943,0.142337,-9.71453,-0.00040574,-0.00174479,0.000513583,-0.132594,-0.0858739,0.37959,1011.21,14
2640566719727,10365,115,-0.0471681,-1.87428,-0.235287,0.00055275,0.00212402,0.0034462,-0.0481345,-0.00198278,0.0535317,-0.0151796,-0.0224774,2.63886,-0.228637,0.139694,-9.76746,0.000246155,-0.00249285,0.00100342,-0.131573,-0.0862693,0.378992,1011.23,14
2640576853188,10130,119,-0.0471681,-1.87428,-0.235287,0.00055275,0.00212402,0.0034462,-0.0481345,-0.00198278,0.0535317,-0.0151799,-0.0224829,2.63886,-0.218491,0.139626,-9.75185,0.000566748,-0.00196621,0.00110522,-0.131573,-0.0862693,0.378992,1011.23,14
2640586521265,9672,113,-0.0471477,-1.87428,-0.235257,0.00104828,0.000372314,0.00153885,-0.047396,-0.00316841,0.0538405,-0.0151754,-0.0224844,2.63887,-0.194497,0.152222,-9.77255,0.000470691,-0.000903886,0.00134324,-0.133404,-0.0842713,0.37931,1011.23,14
2640596209880,9683,119,-0.0471477,-1.87428,-0.235257,0.00104828,0.000372314,0.00153885,-0.047396,-0.00316841,0.0538405,-0.015172,-0.0224759,2.63888,-0.219329,0.152092,-9.72697,1.85e-05,-0.000157499,0.000509565,-0.133404,-0.0842713,0.37931,1011.23,14
2640606194880,9991,112,-0.0471354,-1.8744,-0.235612,0.000627327,-0.00616455,-0.0181358,-0.0560183,-0.0127155,0.0593152,-0.0151722,-0.0224647,2.6389,-0.219329,0.152092,-9.72697,1.85e-05,-0.000157499,0.000509565,-0.133404,-0.0842713,0.37931,1011.23,14
2640616208957,10010,117,-0.0471354,-1.8744,-0.235612,0.000627327,-0.00616455,-0.0181358,-0.0560183,-0.0127155,0.0593152,-0.0151675,-0.022455,2.63893,-0.224965,0.145572,-9.70116,0.00105218,-0.00195399,-0.00039388,-0.133811,-0.0836294,0.379089,1011.23,14
2640626192726,9995,108,-0.0471354,-1.8744,-0.235612,0.000627327,-0.00616455,-0.0181358,-0.0560183,-0.0127155,0.0593152,-0.0151675,-0.022455,2.63893,-0.230141,0.135812,-9.71462,-0.000517186,-0.00196097,0.000506693,-0.132647,-0.0820208,0.378022,1011.19,14
2640636220111,10011,120,-0.0472173,-1.8743,-0.235385,-0.00381331,0.00469416,0.0105223,-0.0503276,-0.00297666,0.052178,-0.0151627,-0.0224694,2.63894,-0.230141,0.135812,-9.71462,-0.000517186,-0.00196097,0.000506693,-0.132647,-0.0820208,0.378022,1011.19,14
2640646591111,10381,116,-0.0471833,-1.87442,-0.235469,0.00174274,-0.00647583,-0.00428467,-0.0590472,-0.0139182,0.0572927,-0.0151603,-0.0224707,2.63895,-0.210477,0.149774,-9.74939,0.000466357,-0.00196708,0.00121475,-0.13241,-0.0833801,0.377923,1011.23,14
2640656210726,9613,117,-0.0471833,-1.87442,-0.235469,0.00174274,-0.00647583,-0.00428467,-0.0590472,-0.0139182,0.0572927,-0.0151579,-0.0224714,2.63898,-0.210477,0.149774,-9.74939,0.000466357,-0.00196708,0.00121475,-0.13241,-0.0833801,0.377923,1011.23,14
2640666877419,10672,115,-0.0471299,-1.87428,-0.235281,0.00273476,0.00708008,0.00964432,-0.0478824,0.000418528,0.0539126,-0.0151559,-0.0224715,2.63899,-0.226184,0.130127,-9.71038,0.000982433,-0.0021751,0.000671511,-0.133444,-0.0848214,0.378106,1011.21,14
2640676215111,9331,120,-0.0471299,-1.87428,-0.235281,0.00273476,0.00708008,0.00964432,-0.0478824,0.000418528,0.0539126,-0.0151476,-0.022476,2.63901,-0.226184,0.130127,-9.71038,0.000982433,-0.0021751,0.000671511,-0.133444,-0.0848214,0.378106,1011.21,14
2640686286265,10083,110,-0.0472887,-1.87445,-0.235621,-0.00813046,-0.00871582,-0.0174393,-0.0564985,-0.00989625,0.0574778,-0.015152,-0.0224813,2.639,-0.219925,0.135352,-9.73676,-0.00160941,-0.00120225,-0.000297888,-0.132997,-0.0877932,0.379508,1011.21,14
2640696881265,10593,113,-0.0472887,-1.87445,-0.235621,-0.00813046,-0.00871582,-0.0174393,-0.0564985,-0.00989625,0.0574778,-0.0151565,-0.0224811,2.63899,-0.216851,0.157677,-9.74316,-0.000559059,-0.000887165,-0.000651113,-0.134284,-0.0874712,0.379313,1011.21,14
2640706318957,9434,116,-0.0472801,-1.87433,-0.235359,0.000437546,0.00626831,0.013427,-0.048341,-0.00156696,0.051514,-0.0151654,-0.0224722,2.63899,-0.213061,0.148439,-9.72453,0.00145843,-0.00142365,-0.000941836,-0.133462,-0.0832366,0.379961,1011.21,14
2640716203880,9884,115,-0.0472801,-1.87433,-0.235359,0.000437546,0.00626831,0.013427,-0.048341,-0.00156696,0.051514,-0.0151621,-0.0224698,2.63899,-0.220775,0.144671,-9.76256,0.0008923,-0.000690129,0.0012191,-0.133462,-0.0832366,0.379961,1011.17,14
2640726210803,10001,116,-0.0472698,-1.87438,-0.235346,0.000483253,-0.00233598,0.000598561,-0.0629697,-0.0161564,0.0572281,-0.0151522,-0.0224613,2.639,-0.220775,0.144671,-9.76256,0.0008923,-0.000690129,0.0012191,-0.133462,-0.0832366,0.379961,1011.17,14
2640736217034,10005,119,-0.0472698,-1.87438,-0.235346,0.000483253,-0.00233598,0.000598561,-0.0629697,-0.0161564,0.0572281,-0.0151481,-0.02245,2.63904,-0.232863,0.150005,-9.73768,0.000484902,-0.000802404,0.00176448,-0.134082,-0.0825213,0.380548,1011.17,14
2640746190342,9988,105,-0.0471048,-1.87429,-0.235259,0.00844574,0.00460815,0.00444641,-0.0457474,0.000294029,0.0552369,-0.0151481,-0.02245,2.63904,-0.232863,0.150005,-9.73768,0.000484902,-0.000802404,0.00176448,-0.134082,-0.0825213,0.380548,1011.17,14
2640756185419,10002,101,-0.0471048,-1.87429,-0.235259,0.00844574,0.00460815,0.00444641,-0.0457474,0.000294029,0.0552369,-0.0151481,-0.02245,2.63904,-0.232863,0.150005,-9.73768,0.000484902,-0.000802404,0.00176448,-0.134082,-0.0825213,0.380548,1011.17,14
2640766184342,9991,109,-0.0472512,-1.87443,-0.23555,-0.00749302,-0.00726318,-0.0148994,-0.0578626,-0.0107628,0.0574104,-0.0151481,-0.02245,2.63904,-0.232863,0.150005,-9.73768,0.000484902,-0.000802404,0.00176448,-0.134082,-0.0825213,0.380548,1011.17,14
2640776190803,10010,105,-0.0472512,-1.87443,-0.23555,-0.00749302,-0.00726318,-0.0148994,-0.0578626,-0.0107628,0.0574104,-0.0151481,-0.02245,2.63904,-0.232863,0.150005,-9.73768,0.000484902,-0.000802404,0.00176448,-0.134082,-0.0825213,0.380548,1011.17,14
2640786193496,9997,107,-0.0470962,-1.87426,-0.23529,0.00793419,0.00901489,0.0133369,-0.0480311,-0.00297447,0.0551359,-0.0151481,-0.02245,2.63904,-0.232863,0.150005,-9.73768,0.000484902,-0.000802404,0.00176448,-0.134082,-0.0825213,0.380548,1011.17,14
2640796210803,10011,115,-0.0470962,-1.87426,-0.23529,0.00793419,0.00901489,0.0133369,-0.0480311,-0.00297447,0.0551359,-0.0151436,-0.0224299,2.63909,-0.219451,0.153883,-9.6881,0.000822616,-0.00197593,0.00227597,-0.134174,-0.0857185,0.380205,1011.18,14
2640806541726,10335,112,-0.0472492,-1.87434,-0.23539,-0.00711979,-0.00363991,-0.00465254,-0.0484485,-0.0015734,0.0511741,-0.0151353,-0.0224305,2.6391,-0.198588,0.13843,-9.72824,0.000219092,-0.00163725,0.00016662,-0.13232,-0.0862627,0.378217,1011.18,14
2640816206265,9664,113,-0.0472492,-1.87434,-0.23539,-0.00711979,-0.00363991,-0.00465254,-0.0484485,-0.0015734,0.0511741,-0.0151361,-0.0224326,2.63911,-0.215083,0.15563,-9.72829,0.000661597,-0.00228109,0.00068146,-0.132516,-0.0852333,0.379512,1011.21,14
2640826600957,10407,104,-0.0470982,-1.8743,-0.235398,0.00773048,0.00166016,-0.000405121,-0.0455323,-0.00142778,0.0550193,-0.0151369,-0.022437,2.63912,-0.22577,0.160944,-9.76083,-0.000366049,-0.00101696,0.00179142,-0.132969,-0.0865198,0.380318,1011.21,14
2640836210649,9594,116,-0.0470982,-1.8743,-0.235398,0.00773048,0.00166016,-0.000405121,-0.0455323,-0.00142778,0.0550193,-0.0151404,-0.022438,2.63913,-0.22577,0.160944,-9.76083,-0.000366049,-0.00101696,0.00179142,-0.132969,-0.0865198,0.380318,1011.21,14
2640846378649,10174,112,-0.047188,-1.87428,-0.235321,-0.00459824,0.00109253,0.00392075,-0.0480876,-0.00206149,0.0530503,-0.0151407,-0.0224419,2.63915,-0.229272,0.142541,-9.74444,0.000596441,-0.0021569,-0.00113125,-0.132969,-0.0865198,0.380318,1011.21,14
2640856214188,9827,118,-0.047188,-1.87428,-0.235321,-0.00459824,0.00109253,0.00392075,-0.0480876,-0.00206149,0.0530503,-0.0151299,-0.0224551,2.63918,-0.219601,0.138138,-9.72618,0.00106577,-0.000999119,-7.06512e-05,-0.132537,-0.0821881,0.378898,1011.24,14
2640866580188,10377,110,-0.0471436,-1.87433,-0.235509,0.00227394,-0.00251465,-0.00963058,-0.060413,-0.0124218,0.0581621,-0.0151249,-0.0224569,2.63919,-0.220663,0.148176,-9.7521,0.000416493,-0.00163566,-0.000263296,-0.132911,-0.0858746,0.379681,1011.24,14
2640876209034,9620,116,-0.0471436,-1.87433,-0.235509,0.00227394,-0.00251465,-0.00963058,-0.060413,-0.0124218,0.0581621,-0.0151193,-0.0224624,2.63922,-0.226035,0.145148,-9.76259,-0.000294947,-0.00164271,0.000718995,-0.136444,-0.0834707,0.379339,1011.24,14
2640886196265,9997,109,-0.0471135,-1.87432,-0.23541,0.00140017,0.00028853,0.00463659,-0.0485392,-0.00300054,0.0535372,-0.0151196,-0.0224631,2.63922,-0.211033,0.162378,-9.7519,0.000448696,-0.00196276,0.000691268,-0.133028,-0.0833054,0.378585,1011.24,14
2640896730572,10529,113,-0.0471135,-1.87432,-0.23541,0.00140017,0.00028853,0.00463659,-0.0485392,-0.00300054,0.0535372,-0.0151258,-0.022466,2.63925,-0.217539,0.172151,-9.72224,-0.000723128,-0.00228023,0.000728182,-0.133814,-0.0836287,0.379009,1011.24,14
2640906200880,9470,113,-0.0472484,-1.87434,-0.235386,-0.00690575,-0.000842285,0.00121613,-0.0486574,-0.00204179,0.0514688,-0.0151345,-0.0224682,2.63928,-0.231225,0.158865,-9.76779,-0.000402541,-0.00185734,0.000720855,-0.133618,-0.0811574,0.380064,1011.24,14
2640916198803,10001,112,-0.0472484,-1.87434,-0.235386,-0.00690575,-0.000842285,0.00121613,-0.0486574,-0.00204179,0.0514688,-0.0151354,-0.0224685,2.63929,-0.226817,0.134969,-9.75159,0.000477332,-0.00228425,0.0015401,-0.133618,-0.0811574,0.380064,1011.24,14
2640926201034,9993,117,-0.0472575,-1.87435,-0.235384,-0.000469398,-0.0003479,8.62122e-05,-0.0483454,-0.00169226,0.0511359,-0.0151344,-0.0224769,2.63933,-0.226817,0.134969,-9.75159,0.000477332,-0.00228425,0.0015401,-0.133618,-0.0811574,0.380064,1011.24,14
2640936755419,10559,115,-0.0472575,-1.87435,-0.235384,-0.000469398,-0.0003479,8.62122e-05,-0.0483454,-0.00169226,0.0511359,-0.0151338,-0.0224811,2.63935,-0.210486,0.147953,-9.71626,0.000139377,-0.00270397,0.000695588,-0.131854,-0.0825986,0.380152,1011.23,14
2640946209880,9446,119,-0.0471471,-1.87434,-0.235401,0.00565186,0.00022583,-0.000852966,-0.0490872,-0.00326833,0.0528054,-0.0151419,-0.0224871,2.63938,-0.210486,0.147953,-9.71626,0.000139377,-0.00270397,0.000695588,-0.131854,-0.0825986,0.380152,1011.23,14
2640956840265,10644,111,-0.0471471,-1.87434,-0.235401,0.00565186,0.00022583,-0.000852966,-0.0490872,-0.00326833,0.0528054,-0.0151455,-0.0224935,2.6394,-0.225238,0.162363,-9.73142,0.000324568,-0.00195839,0.000164257,-0.133419,-0.0827474,0.378843,1011.18,14
2640966590726,9757,104,-0.0471471,-1.87434,-0.235401,0.00565186,0.00022583,-0.000852966,-0.0490872,-0.00326833,0.0528054,-0.0151463,-0.0224952,2.63941,-0.225238,0.162363,-9.73142,0.000324568,-0.00195839,0.000164257,-0.133419,-0.0827474,0.378843,1011.18,14
2640976210342,9607,115,-0.0472084,-1.87449,-0.235629,-0.00284958,-0.00676935,-0.0105972,-0.0567807,-0.0120287,0.057942,-0.01515,-0.0225023,2.63943,-0.222386,0.174611,-9.76045,0.000245462,-0.00175132,0.00101544,-0.13305,-0.0858601,0.377924,1011.25,14
2640986204880,9995,112,-0.0471877,-1.87429,-0.235287,0.00105629,0.0100159,0.017482,-0.0472285,-0.00349024,0.0534167,-0.0151544,-0.0225024,2.63945,-0.199119,0.143373,-9.697,-0.000796897,-0.00197063,0.00168798,-0.133622,-0.0831566,0.379967,1011.25,14
2640996743265,10542,113,-0.0471877,-1.87429,-0.235287,0.00105629,0.0100159,0.017482,-0.0472285,-0.00349024,0.0534167,-0.0151596,-0.0225017,2.63947,-0.211018,0.1541,-9.7998,0.000448458,-0.0028201,0.000684203,-0.132903,-0.0830569,0.377542,1011.25,14
2641006218649,9462,123,-0.0472179,-1.87432,-0.235295,-0.00154667,-0.00114136,-0.000408936,-0.0487084,-0.0026222,0.051942,-0.0151624,-0.022507,2.63949,-0.211018,0.1541,-9.7998,0.000448458,-0.0028201,0.000684203,-0.132903,-0.0830569,0.377542,1011.25,14
2641016220342,10002,121,-0.0472179,-1.87432,-0.235295,-0.00154667,-0.00114136,-0.000408936,-0.0487084,-0.0026222,0.051942,-0.0151628,-0.0225089,2.63949,-0.22927,0.153489,-9.75251,-0.000553656,-0.0012329,0.0025431,-0.132076,-0.0846032,0.380703,1011.25,14
2641026204726,9991,114,-0.0472009,-1.87431,-0.235338,0.000870132,0.000512695,-0.00219955,-0.0489379,-0.00210883,0.0524797,-0.0151674,-0.022508,2.63954,-0.21269,0.125945,-9.72897,0.00130394,-0.000899439,0.000775525,-0.135136,-0.0830582,0.377778,1011.18,14
2641036208265,10005,114,-0.0472009,-1.87431,-0.235338,0.000870132,0.000512695,-0.00219955,-0.0489379,-0.00210883,0.0524797,-0.0151563,-0.0225041,2.63957,-0.202282,0.141821,-9.76772,0.000894814,-0.00207532,0.00141989,-0.135116,-0.0818026,0.380749,1011.18,14
2641046188034,9991,104,-0.0472142,-1.87432,-0.235266,-0.000617114,-0.000454989,0.00335347,-0.0476707,-0.00186608,0.0524397,-0.0151487,-0.0225044,2.63957,-0.23232,0.131698,-9.78575,0.00122924,-0.00197154,0.00172972,-0.132948,-0.0870051,0.380953,1011.2,14
2641056212418,10013,114,-0.0472142,-1.87432,-0.235266,-0.000617114,-0.000454989,0.00335347,-0.0476707,-0.00186608,0.0524397,-0.0151442,-0.0225056,2.63958,-0.239141,0.147682,-9.74652,0.000484429,-0.00250269,0.00175047,-0.132948,-0.0870051,0.380953,1011.2,14
2641066576034,10364,118,-0.0471917,-1.87432,-0.235398,0.00115337,-0.000140381,-0.00673904,-0.0505734,-0.00308636,0.0520868,-0.0151362,-0.0225152,2.63959,-0.239141,0.147682,-9.74652,0.000484429,-0.00250269,0.00175047,-0.132948,-0.0870051,0.380953,1011.2,14
