# Time(ns),period(us),execution,x,y,z,Vx,Vy,Vz,roll_OT,pitch_OT,yaw_OT,roll_PX4,pitch_PX4,yaw_PX4,imu_acc_x,imu_acc_y,imu_acc_z,imu_gyr_x,imu_gyr_y,imu_gyr_z,imu_mag_x,imu_mag_y,imu_mag_z,imu_absolute_pressure,ultrasonic_distance
363389876894,9926,142,-1.66406,-0.019743,-0.427504,0.00550537,-0.00979862,-0.0284561,-0.0569536,0.00302929,0.558029,-0.0312945,-0.0267644,-2.85566,-0.320773,0.362702,-9.69498,0.00192895,-0.00222418,0.00689017,-0.171566,0.0453374,0.477164,1011.39,14
363400127355,10261,138,-1.66442,-0.0194169,-0.426729,-0.0176595,0.0158975,0.037788,-0.0390682,0.0045621,0.559117,-0.0313044,-0.026768,-2.85561,-0.253843,0.332537,-9.75099,-0.000211216,-0.00512068,0.022196,-0.170705,0.0462219,0.476582,1011.39,14
363409879586,9740,147,-1.66442,-0.0194169,-0.426729,-0.0176595,0.0158975,0.037788,-0.0390682,0.0045621,0.559117,-0.0313226,-0.0267798,-2.85535,-0.253843,0.332537,-9.75099,-0.000211216,-0.00512068,0.022196,-0.170705,0.0462219,0.476582,1011.39,14
363419906432,10010,160,-1.66423,-0.0195499,-0.42714,0.00995483,-0.00680666,-0.0210754,-0.0498916,0.00713144,0.557991,-0.0313226,-0.0267798,-2.85535,-0.251858,0.261937,-9.7801,-0.00158113,-0.00480367,0.0223598,-0.171987,0.0475026,0.476556,1011.39,14
363429892048,9993,151,-1.66423,-0.0195499,-0.42714,0.00995483,-0.00680666,-0.0210754,-0.0498916,0.00713144,0.557991,-0.0313247,-0.0267795,-2.85495,-0.251858,0.261937,-9.7801,-0.00158113,-0.00480367,0.0223598,-0.171987,0.0475026,0.476556,1011.39,14
363439874048,9995,141,-1.66432,-0.0194663,-0.427328,-0.0046503,0.00407473,-0.0091669,-0.0523435,0.00506348,0.558046,-0.0313113,-0.0267847,-2.85494,-0.270586,0.263505,-9.66265,0.00293225,-0.00380761,-0.0203816,-0.172272,0.046534,0.477598,1011.36,14
363449896509,10000,153,-1.66432,-0.0194663,-0.427328,-0.0046503,0.00407473,-0.0091669,-0.0523435,0.00506348,0.558046,-0.031289,-0.0267846,-2.85512,-0.269064,0.326266,-9.79052,-0.000244451,-0.00243896,-0.0198552,-0.17187,0.0450934,0.477653,1011.36,14
363459914278,10016,156,-1.66425,-0.0195082,-0.427402,0.00386963,-0.00214329,-0.0037735,-0.0509252,0.00454617,0.556682,-0.0312846,-0.0267823,-2.85526,-0.269064,0.326266,-9.79052,-0.000244451,-0.00243896,-0.0198552,-0.17187,0.0450934,0.477653,1011.36,14
363469830124,9966,118,-1.66425,-0.0195082,-0.427402,0.00386963,-0.00214329,-0.0037735,-0.0509252,0.00454617,0.556682,-0.0312846,-0.0267823,-2.85526,-0.269064,0.326266,-9.79052,-0.000244451,-0.00243896,-0.0198552,-0.17187,0.0450934,0.477653,1011.36,14
363480574663,10737,127,-1.66421,-0.0195645,-0.427349,0.00174967,-0.00274613,0.00259981,-0.0513791,0.00497283,0.557837,-0.0313148,-0.0267757,-2.85531,-0.299655,0.31449,-9.70598,-0.000112651,-0.00285082,0.0189132,-0.169461,0.0442908,0.477885,1011.35,14
363489836586,9264,124,-1.66421,-0.0195645,-0.427349,0.00174967,-0.00274613,0.00259981,-0.0513791,0.00497283,0.557837,-0.0313351,-0.0267686,-2.85509,-0.299655,0.31449,-9.70598,-0.000112651,-0.00285082,0.0189132,-0.169461,0.0442908,0.477885,1011.35,14
363500105586,10261,132,-1.66416,-0.0195159,-0.427044,0.00284424,0.00248585,0.0155762,-0.0443258,0.00278873,0.557314,-0.0313386,-0.0267702,-2.85486,-0.247889,0.239083,-9.79672,0.000984828,-0.00408023,0.0103664,-0.168722,0.0448462,0.478425,1011.4,14
363509874124,9750,144,-1.66416,-0.0195159,-0.427044,0.00284424,0.00248585,0.0155762,-0.0443258,0.00278873,0.557314,-0.0313201,-0.0267702,-2.8548,-0.290943,0.246719,-9.70837,0.00154205,-0.00353926,-0.00169428,-0.170453,0.0413388,0.476934,1011.4,14
363519855278,10000,129,-1.66446,-0.0194365,-0.426827,-0.015067,0.00387283,0.0106129,-0.034637,0.0036026,0.558222,-0.0313105,-0.0267699,-2.85487,-0.278027,0.291282,-9.745,0.00156343,-0.00288396,-0.0167082,-0.170999,0.0430155,0.477366,1011.4,14
363529830047,9989,120,-1.66446,-0.0194365,-0.426827,-0.015067,0.00387283,0.0106129,-0.034637,0.0036026,0.558222,-0.0313001,-0.0267698,-2.85511,-0.248349,0.317376,-9.77407,-0.000136738,-0.00267367,-0.0166622,-0.170994,0.0406142,0.477506,1011.4,14
363539844124,10008,126,-1.66423,-0.0195136,-0.427238,0.0121521,-0.00394821,-0.0210556,-0.0513493,0.00563341,0.557171,-0.0313001,-0.0267698,-2.85511,-0.283674,0.360859,-9.76023,0.000291317,-0.00405243,-0.00401695,-0.171248,0.0397376,0.477107,1011.4,14
363549840201,9996,122,-1.66423,-0.0195136,-0.427238,0.0121521,-0.00394821,-0.0210556,-0.0513493,0.00563341,0.557171,-0.0313047,-0.0267663,-2.85525,-0.283674,0.360859,-9.76023,0.000291317,-0.00405243,-0.00401695,-0.171248,0.0397376,0.477107,1011.4,14
363560535817,10693,128,-1.66436,-0.019471,-0.426774,-0.00622559,0.00208119,0.0226368,-0.0364217,0.00342606,0.559195,-0.0313228,-0.026763,-2.8552,-0.266442,0.350207,-9.71946,0.00186804,-0.00516224,0.0143508,-0.172571,0.0434888,0.478224,1011.39,14
363570254047,9727,118,-1.66436,-0.019471,-0.426774,-0.00622559,0.00208119,0.0226368,-0.0364217,0.00342606,0.559195,-0.0313423,-0.0267583,-2.85487,-0.277555,0.331133,-9.69967,0.0010167,-0.00319103,0.020576,-0.172795,0.0445446,0.476319,1011.39,14
363580069124,9805,132,-1.66427,-0.0195146,-0.427111,0.0045166,-0.0022337,-0.0172882,-0.0479996,0.00457087,0.55807,-0.0313423,-0.0267583,-2.85487,-0.277555,0.331133,-9.69967,0.0010167,-0.00319103,0.020576,-0.172795,0.0445446,0.476319,1011.39,14
363589832663,9775,117,-1.66427,-0.0195146,-0.427111,0.0045166,-0.0022337,-0.0172882,-0.0479996,0.00457087,0.55807,-0.0313369,-0.0267469,-2.85467,-0.245272,0.218836,-9.75879,0.000182808,-0.00509051,-0.0071905,-0.172292,0.0432587,0.477012,1011.38,14
363599949201,10115,120,-1.66437,-0.0194237,-0.426755,-0.0053894,0.00465384,0.0182648,-0.0334343,0.00198202,0.558568,-0.0313327,-0.0267468,-2.85469,-0.283946,0.259787,-9.73285,0.00210885,-0.00381572,-0.0195047,-0.169813,0.0441387,0.476935,1011.38,14
363610017355,10076,112,-1.66437,-0.0194237,-0.426755,-0.0053894,0.00465384,0.0182648,-0.0334343,0.00198202,0.558568,-0.0313171,-0.0267486,-2.8548,-0.275164,0.346139,-9.75337,0.00139959,-0.00307947,-0.0182162,-0.170337,0.0458101,0.478007,1011.38,14
363619860586,9819,129,-1.66426,-0.0195053,-0.427356,0.00556292,-0.00398154,-0.0293259,-0.049748,0.00444484,0.557151,-0.0313011,-0.0267491,-2.85501,-0.275164,0.346139,-9.75337,0.00139959,-0.00307947,-0.0182162,-0.170337,0.0458101,0.478007,1011.38,14
363629836201,9988,121,-1.66426,-0.0195053,-0.427356,0.00556292,-0.00398154,-0.0293259,-0.049748,0.00444484,0.557151,-0.0313139,-0.0267593,-2.85513,-0.279773,0.37255,-9.72506,0.000415524,-0.00397794,-0.000291797,-0.171351,0.0438233,0.476424,1011.38,14
363639856124,10012,125,-1.66438,-0.0194569,-0.426701,-0.00604858,0.00247774,0.033522,-0.037407,0.00452977,0.559107,-0.0313203,-0.0267604,-2.85505,-0.26561,0.309708,-9.78925,0.000560987,-0.00422083,0.0164086,-0.170956,0.0437249,0.478651,1011.38,14
363649944432,10107,114,-1.66438,-0.0194569,-0.426701,-0.00604858,0.00247774,0.033522,-0.037407,0.00452977,0.559107,-0.031325,-0.0267634,-2.85479,-0.266991,0.280061,-9.71325,0.00114755,-0.00532643,0.0214066,-0.172841,0.0421362,0.477341,1011.38,14
363660262047,10305,124,-1.66434,-0.0194612,-0.426706,0.00191825,-0.00020554,-0.00020781,-0.0374726,0.00331755,0.559756,-0.0313164,-0.0267626,-2.8546,-0.2593,0.243701,-9.75463,0.00145398,-0.00383545,0.00840703,-0.171031,0.0435834,0.476411,1011.44,14
363670470278,10221,113,-1.66434,-0.0194612,-0.426706,0.00191825,-0.00020554,-0.00020781,-0.0374726,0.00331755,0.559756,-0.0312958,-0.0267636,-2.85454,-0.259761,0.243076,-9.77645,0.000427363,-0.00347367,-0.00923972,-0.169644,0.0475766,0.477198,1011.4,14
363680080740,9602,122,-1.66419,-0.0196152,-0.427447,0.0072998,-0.00788736,-0.037944,-0.0530435,0.00513605,0.557112,-0.0312799,-0.0267644,-2.85457,-0.255641,0.279743,-9.76759,0.00104769,-0.00352421,-0.0162731,-0.171782,0.0444515,0.477885,1011.4,14
363689841740,9754,125,-1.66419,-0.0196152,-0.427447,0.0072998,-0.00788736,-0.037944,-0.0530435,0.00513605,0.557112,-0.0312659,-0.0267617,-2.85467,-0.255641,0.279743,-9.76759,0.00104769,-0.00352421,-0.0162731,-0.171782,0.0444515,0.477885,1011.4,14
363700071817,10230,127,-1.66427,-0.0194939,-0.426768,-0.00390625,0.00591578,0.0330811,-0.0383012,0.00414416,0.558036,-0.0312713,-0.0267517,-2.85488,-0.272876,0.335375,-9.71979,-0.000857489,-0.00368086,-0.00962003,-0.171111,0.0422036,0.478804,1011.4,14
363710103432,10042,120,-1.66427,-0.0194939,-0.426768,-0.00390625,0.00591578,0.0330811,-0.0383012,0.00414416,0.558036,-0.0312713,-0.0267517,-2.85488,-0.294652,0.364075,-9.74368,-6.3645e-06,-0.00430517,0.00555548,-0.174511,0.0446941,0.477659,1011.35,14
363719856740,9736,129,-1.66423,-0.0195438,-0.427378,0.00230103,-0.00255651,-0.0312302,-0.0497641,0.00461053,0.556988,-0.0312957,-0.0267538,-2.85485,-0.294652,0.364075,-9.74368,-6.3645e-06,-0.00430517,0.00555548,-0.174511,0.0446941,0.477659,1011.35,14
363729829047,9987,119,-1.66423,-0.0195438,-0.427378,0.00230103,-0.00255651,-0.0312302,-0.0497641,0.00461053,0.556988,-0.0313106,-0.0267607,-2.85474,-0.294652,0.364075,-9.74368,-6.3645e-06,-0.00430517,0.00555548,-0.174511,0.0446941,0.477659,1011.35,14
363740110124,10280,122,-1.66425,-0.019545,-0.427391,-0.000825428,-5.64938e-05,-0.000597273,-0.0545149,0.00539757,0.55762,-0.0313225,-0.0267642,-2.85455,-0.270197,0.272468,-9.75246,-0.000420112,-0.00419116,0.0128412,-0.172984,0.0426922,0.477831,1011.35,14
363749824355,9723,112,-1.66425,-0.019545,-0.427391,-0.000825428,-5.64938e-05,-0.000597273,-0.0545149,0.00539757,0.55762,-0.0313225,-0.0267642,-2.85455,-0.264105,0.261321,-9.72232,0.00147456,-0.00483671,-0.000463877,-0.171925,0.0454875,0.478378,1011.35,14
363760043893,10209,124,-1.66438,-0.0193947,-0.426749,-0.00681763,0.00769377,0.0328262,-0.0364412,0.00500338,0.557757,-0.0313152,-0.0267571,-2.85444,-0.269041,0.236969,-9.71881,0.0010027,-0.00292962,-0.0111482,-0.171561,0.0424364,0.479702,1011.38,14
363769831124,9794,114,-1.66438,-0.0193947,-0.426749,-0.00681763,0.00769377,0.0328262,-0.0364412,0.00500338,0.557757,-0.0312959,-0.0267503,-2.85461,-0.275653,0.318263,-9.76591,0.000340851,-0.00292253,-0.0119847,-0.170221,0.0428607,0.476698,1011.38,14
363780065893,10230,120,-1.66432,-0.0194684,-0.42732,0.00288318,-0.00359254,-0.0278233,-0.0513526,0.00553962,0.556921,-0.0312965,-0.0267491,-2.85464,-0.272895,0.346689,-9.73926,0.00101103,-0.0039368,-0.00457212,-0.168614,0.0432587,0.476888,1011.36,14
363789834432,9772,119,-1.66432,-0.0194684,-0.42732,0.00288318,-0.00359254,-0.0278233,-0.0513526,0.00553962,0.556921,-0.0313135,-0.0267503,-2.85467,-0.265248,0.339327,-9.73536,0.000602651,-0.00412892,0.00525491,-0.171338,0.0431001,0.476818,1011.36,14
363800443817,10606,122,-1.66435,-0.0194752,-0.426754,-0.00131836,-0.000346947,0.0290009,-0.0367793,0.00331186,0.558726,-0.0313202,-0.0267531,-2.8546,-0.280709,0.292978,-9.7453,0.000857192,-0.00398061,0.0127999,-0.171303,0.0430915,0.477857,1011.29,14
363810184586,9747,116,-1.66435,-0.0194752,-0.426754,-0.00131836,-0.000346947,0.0290009,-0.0367793,0.00331186,0.558726,-0.031322,-0.0267542,-2.85456,-0.280709,0.292978,-9.7453,0.000857192,-0.00398061,0.0127999,-0.171303,0.0430915,0.477857,1011.29,14
363819840586,9647,123,-1.66421,-0.0195628,-0.42728,0.00674874,-0.00427364,-0.025674,-0.0489946,0.00429413,0.557135,-0.0313264,-0.0267576,-2.8544,-0.261901,0.27306,-9.71389,0.000336977,-0.00406395,-0.00262043,-0.168571,0.0429282,0.478164,1011.29,14
363829832278,9991,121,-1.66421,-0.0195628,-0.42728,0.00674874,-0.00427364,-0.025674,-0.0489946,0.00429413,0.557135,-0.0313269,-0.0267585,-2.85433,-0.261901,0.27306,-9.71389,0.000336977,-0.00406395,-0.00262043,-0.168571,0.0429282,0.478164,1011.29,14
363840004586,10171,125,-1.66438,-0.0194927,-0.426806,-0.00882568,0.00358782,0.0242981,-0.0385609,0.00562038,0.558384,-0.0313214,-0.0267565,-2.85438,-0.264315,0.284918,-9.72871,0.000638013,-0.00400778,-0.00944724,-0.170892,0.0438088,0.47817,1011.29,14
363850180663,10191,113,-1.66438,-0.0194927,-0.426806,-0.00882568,0.00358782,0.0242981,-0.0385609,0.00562038,0.558384,-0.0313177,-0.0267579,-2.85445,-0.269409,0.310768,-9.75813,0.000143476,-0.00273583,-0.00835627,-0.170724,0.0414869,0.478385,1011.29,14
363860087893,9896,123,-1.66452,-0.0193663,-0.426745,-0.00669643,0.00616437,0.00294277,-0.0381362,0.00616574,0.55837,-0.0313157,-0.0267546,-2.85453,-0.27496,0.30729,-9.75006,0.00203288,-0.00419766,0.000189899,-0.169663,0.0455013,0.476621,1011.37,14
363869826355,9746,116,-1.66452,-0.0193663,-0.426745,-0.00669643,0.00616437,0.00294277,-0.0381362,0.00616574,0.55837,-0.0313135,-0.0267542,-2.85453,-0.27496,0.30729,-9.75006,0.00203288,-0.00419766,0.000189899,-0.169663,0.0455013,0.476621,1011.37,14
363879851124,10010,126,-1.66421,-0.019559,-0.427341,0.0158386,-0.00986557,-0.0304993,-0.0531382,0.00499529,0.55762,-0.031312,-0.0267513,-2.85445,-0.274676,0.315695,-9.75142,0.00101772,-0.00436234,0.00799449,-0.170297,0.0442002,0.479193,1011.37,14
363889849663,9995,127,-1.66421,-0.019559,-0.427341,0.0158386,-0.00986557,-0.0304993,-0.0531382,0.00499529,0.55762,-0.0313127,-0.0267496,-2.85432,-0.23649,0.289337,-9.73861,0.000771032,-0.0041701,0.0102459,-0.169088,0.0434174,0.477065,1011.37,14
363899852740,10002,131,-1.66424,-0.0194821,-0.427216,-0.00142997,0.00374803,0.00608753,-0.0503335,0.0045574,0.557323,-0.0313087,-0.0267506,-2.85424,-0.265464,0.264945,-9.74657,0.00211182,-0.00498702,0.00582893,-0.171723,0.043957,0.47964,1011.37,14
363909850970,10000,125,-1.66424,-0.0194821,-0.427216,-0.00142997,0.00374803,0.00608753,-0.0503335,0.0045574,0.557323,-0.0312931,-0.0267496,-2.8542,-0.266154,0.27385,-9.75404,0.00138253,-0.00352808,-0.0031915,-0.170857,0.0426803,0.4792,1011.37,14
363920106124,10263,125,-1.66438,-0.0194846,-0.426771,-0.00720825,-0.000127792,0.0227615,-0.03811,0.00431253,0.559469,-0.0312805,-0.0267431,-2.85426,-0.263289,0.285155,-9.78209,0.00121049,-0.00230733,-0.00829117,-0.170394,0.0419643,0.478698,1011.36,14
363929846432,9735,126,-1.66438,-0.0194846,-0.426771,-0.00720825,-0.000127792,0.0227615,-0.03811,0.00431253,0.559469,-0.0312789,-0.026738,-2.85434,-0.272485,0.32026,-9.7464,1.53135e-05,-0.00297353,-0.00578497,-0.170676,0.0462947,0.477462,1011.36,14
363940027124,10190,121,-1.66438,-0.0194846,-0.426771,-0.00720825,-0.000127792,0.0227615,-0.03811,0.00431253,0.559469,-0.0312813,-0.0267367,-2.85435,-0.279349,0.300357,-9.77748,0.000541788,-0.00411404,0.00345085,-0.168087,0.0485274,0.478274,1011.36,14
363949840355,9806,123,-1.66436,-0.0194487,-0.426779,0.00070917,0.00175231,-0.000389462,-0.0379149,0.00634351,0.557516,-0.0312861,-0.0267374,-2.85432,-0.279349,0.300357,-9.77748,0.000541788,-0.00411404,0.00345085,-0.168087,0.0485274,0.478274,1011.36,14
363960267816,10430,124,-1.66428,-0.0195603,-0.42731,0.00427856,-0.00571136,-0.0271667,-0.0504065,0.0067553,0.557409,-0.0312891,-0.026733,-2.85422,-0.278404,0.308741,-9.71231,0.00101454,-0.00404486,0.00800281,-0.169833,0.0462841,0.478715,1011.36,14
363969836278,9570,121,-1.66428,-0.0195603,-0.42731,0.00427856,-0.00571136,-0.0271667,-0.0504065,0.0067553,0.557409,-0.0312933,-0.026733,-2.85412,-0.278404,0.308741,-9.71231,0.00101454,-0.00404486,0.00800281,-0.169833,0.0462841,0.478715,1011.36,14
363979845201,10006,123,-1.66441,-0.019481,-0.426742,-0.00637672,0.00386456,0.0277012,-0.0356116,0.00401124,0.561903,-0.0312933,-0.026733,-2.85412,-0.278404,0.308741,-9.71231,0.00101454,-0.00404486,0.00800281,-0.169833,0.0462841,0.478715,1011.36,14
363989835355,9992,124,-1.66441,-0.019481,-0.426742,-0.00637672,0.00386456,0.0277012,-0.0356116,0.00401124,0.561903,-0.0313121,-0.0267426,-2.85396,-0.245023,0.304851,-9.75898,0.000471987,-0.00436684,-0.00486865,-0.171402,0.0470769,0.479655,1011.37,14
364000245355,10408,125,-1.66438,-0.0194369,-0.426688,0.00147705,0.00225906,0.00274658,-0.0357761,0.00361169,0.559355,-0.0313134,-0.0267423,-2.85397,-0.245023,0.304851,-9.75898,0.000471987,-0.00436684,-0.00486865,-0.171402,0.0470769,0.479655,1011.37,14
364009863816,9604,138,-1.66438,-0.0194369,-0.426688,0.00147705,0.00225906,0.00274658,-0.0357761,0.00361169,0.559355,-0.0313168,-0.0267402,-2.85401,-0.268962,0.294454,-9.74219,0.000379251,-0.00320059,-0.00441328,-0.170215,0.0456593,0.476881,1011.37,14
364019870355,10005,136,-1.66436,-0.0194454,-0.426769,0.000999814,-0.000414621,-0.0039266,-0.0341888,0.00269273,0.558883,-0.0313174,-0.0267466,-2.85402,-0.304376,0.316787,-9.72676,0.00223688,-0.00386939,-1.54881e-05,-0.171718,0.0451754,0.477408,1011.34,14
364030177432,10331,119,-1.66436,-0.0194454,-0.426769,0.000999814,-0.000414621,-0.0039266,-0.0341888,0.00269273,0.558883,-0.0313185,-0.0267491,-2.85399,-0.269504,0.326272,-9.75256,0.00164085,-0.00391264,0.00446568,-0.170227,0.0424621,0.476535,1011.34,14
364039853047,9663,128,-1.6644,-0.0194488,-0.426743,-0.00194092,-0.000174522,0.00132141,-0.0356025,0.00440879,0.558745,-0.0313135,-0.0267481,-2.8539,-0.279744,0.296446,-9.78975,0.00171989,-0.00361084,0.0068084,-0.170891,0.0452488,0.478182,1011.34,14
364050061278,10221,121,-1.6644,-0.0194488,-0.426743,-0.00194092,-0.000174522,0.00132141,-0.0356025,0.00440879,0.558745,-0.0313096,-0.0267427,-2.85385,-0.264736,0.287236,-9.74763,0.000778748,-0.00284742,0.00408074,-0.173635,0.0412549,0.477521,1011.34,14
364059855124,9785,126,-1.66437,-0.0194352,-0.426701,0.00149972,0.000660397,0.00204468,-0.0370861,0.00443597,0.559098,-0.0313085,-0.0267352,-2.85381,-0.264736,0.287236,-9.74763,0.000778748,-0.00284742,0.00408074,-0.173635,0.0412549,0.477521,1011.34,14
364070163970,10316,123,-1.66437,-0.0194352,-0.426701,0.00149972,0.000660397,0.00204468,-0.0370861,0.00443597,0.559098,-0.0313061,-0.0267314,-2.85378,-0.276188,0.278829,-9.76597,0.000255777,-0.00329997,-0.00506281,-0.171465,0.0431722,0.477783,1011.36,14
364079850432,9679,126,-1.66434,-0.0194634,-0.426737,0.00136719,-0.00144262,-0.00182343,-0.0364709,0.00320869,0.559013,-0.0312969,-0.0267302,-2.85383,-0.276188,0.278829,-9.76597,0.000255777,-0.00329997,-0.00506281,-0.171465,0.0431722,0.477783,1011.36,14
364089832432,9986,119,-1.66434,-0.0194634,-0.426737,0.00136719,-0.00144262,-0.00182343,-0.0364709,0.00320869,0.559013,-0.0312955,-0.0267288,-2.85385,-0.300776,0.293146,-9.76574,0.000836284,-0.00394983,-0.00359765,-0.171716,0.0440548,0.477479,1011.36,14
364099842662,10008,127,-1.66439,-0.0194125,-0.426493,-0.00245361,0.00260496,0.0124878,-0.0287047,0.00449141,0.558479,-0.031301,-0.0267353,-2.85387,-0.256699,0.344702,-9.75001,0.0004909,-0.00484689,0.00194235,-0.171851,0.0423491,0.480591,1011.43,14
364109834816,9996,122,-1.66439,-0.0194125,-0.426493,-0.00245361,0.00260496,0.0124878,-0.0287047,0.00449141,0.558479,-0.031301,-0.0267353,-2.85387,-0.266908,0.330056,-9.74613,-0.00036591,-0.00306204,0.00496912,-0.172131,0.0459787,0.477029,1011.43,14
364120145586,10305,127,-1.66433,-0.0195125,-0.427254,0.00313314,-0.00487355,-0.0370992,-0.0491038,0.0073561,0.557385,-0.0313172,-0.0267274,-2.85375,-0.28577,0.286038,-9.77508,0.000840436,-0.00339247,0.00599056,-0.170977,0.0453301,0.478025,1011.34,14
