# Time(ns),period(us),execution,x,y,z,Vx,Vy,Vz,roll_OT,pitch_OT,yaw_OT,roll_PX4,pitch_PX4,yaw_PX4,imu_acc_x,imu_acc_y,imu_acc_z,imu_gyr_x,imu_gyr_y,imu_gyr_z,imu_mag_x,imu_mag_y,imu_mag_z,imu_absolute_pressure,ultrasonic_distance
494512244954,9967,159,-1.38265,1.29493,-0.193003,0.00034537,-0.00399557,0.00247192,-0.0183623,0.0127777,0.205957,0.0067492,-0.0175275,2.7644,-0.167106,-0.0601869,-9.83031,0.000906268,-0.00556608,-0.00148362,-0.213651,-0.0987565,0.499088,1010.14,19
494522207570,9971,151,-1.38265,1.29493,-0.193003,0.00034537,-0.00399557,0.00247192,-0.0183623,0.0127777,0.205957,0.00674286,-0.0175316,2.76443,-0.167106,-0.0601869,-9.83031,0.000906268,-0.00556608,-0.00148362,-0.213651,-0.0987565,0.499088,1010.14,19
494532295954,10120,138,-1.38259,1.29486,-0.19291,0.00278678,-0.00365615,0.00467961,-0.0196548,0.0134633,0.206597,0.00674361,-0.0175311,2.76444,-0.168981,-0.0410523,-9.8576,0.00176047,-0.00513776,-0.0015089,-0.212291,-0.0977165,0.499051,1010.17,19
494542415339,10131,126,-1.38269,1.29504,-0.193131,-0.00510313,0.00889029,-0.0110489,-0.0166426,0.0110953,0.205032,0.00675591,-0.0175224,2.76448,-0.165834,-0.0689663,-9.80335,0.00124967,-0.00620806,-0.00075808,-0.214088,-0.099807,0.500375,1010.13,19
494552220262,9776,143,-1.38269,1.29504,-0.193131,-0.00510313,0.00889029,-0.0110489,-0.0166426,0.0110953,0.205032,0.0067588,-0.0175278,2.76452,-0.165834,-0.0689663,-9.80335,0.00124967,-0.00620806,-0.00075808,-0.214088,-0.099807,0.500375,1010.13,19
494562570954,10382,123,-1.38269,1.29502,-0.193094,-4.16825e-05,-0.000655011,0.00183999,-0.0164772,0.0116691,0.204978,0.00675234,-0.0175332,2.76455,-0.164023,-0.0682617,-9.83805,0.000906731,-0.00726613,-0.00149766,-0.213435,-0.0970706,0.498375,1010.13,19
494572180800,9601,129,-1.38269,1.29502,-0.193094,-4.16825e-05,-0.000655011,0.00183999,-0.0164772,0.0116691,0.204978,0.00674601,-0.0175414,2.76457,-0.144175,-0.0575347,-9.86866,-0.000158399,-0.00694773,-0.0014591,-0.21328,-0.100689,0.500581,1010.13,19
494582255954,10083,124,-1.38261,1.29481,-0.192808,0.0043588,-0.0107303,0.0142659,-0.0209363,0.0157671,0.20708,0.00674423,-0.0175388,2.76459,-0.142734,-0.0556534,-9.82408,0.00161708,-0.00491579,-0.00224018,-0.213477,-0.0985198,0.499485,1010.13,19
494592169416,9915,125,-1.38261,1.29481,-0.192808,0.0043588,-0.0107303,0.0142659,-0.0209363,0.0157671,0.20708,0.00674578,-0.0175351,2.7646,-0.142734,-0.0556534,-9.82408,0.00161708,-0.00491579,-0.00224018,-0.213477,-0.0985198,0.499485,1010.13,19
494602871493,10708,119,-1.38261,1.29481,-0.192808,0.0043588,-0.0107303,0.0142659,-0.0209363,0.0157671,0.20708,0.00675754,-0.0175256,2.76464,-0.151115,-0.0507629,-9.83144,0.00115402,-0.00503518,-0.000422735,-0.214019,-0.0977847,0.497668,1010.09,19
494612321954,9445,123,-1.38265,1.29496,-0.193021,-0.00211986,0.00768745,-0.0106462,-0.0178182,0.0125761,0.205689,0.00675768,-0.017518,2.76469,-0.182071,-0.0497462,-9.82046,0.000580824,-0.00566931,-0.00168582,-0.216271,-0.0994811,0.499731,1010.09,19
494622465723,10134,131,-1.38269,1.29497,-0.193087,-0.00190549,0.000428735,-0.00325794,-0.0183059,0.00971496,0.205719,0.00675514,-0.0175171,2.7647,-0.182071,-0.0497462,-9.82046,0.000580824,-0.00566931,-0.00168582,-0.216271,-0.0994811,0.499731,1010.09,19
494632305339,9850,123,-1.38269,1.29497,-0.193087,-0.00190549,0.000428735,-0.00325794,-0.0183059,0.00971496,0.205719,0.00674562,-0.0175166,2.76472,-0.1537,-0.0583421,-9.82291,0.000350917,-0.00566375,-0.00220703,-0.216982,-0.100603,0.499986,1010.13,19
494642623416,10308,131,-1.38275,1.29502,-0.193087,-0.00337033,0.00259623,-2.38186e-05,-0.0177127,0.0108204,0.204784,0.00673838,-0.0175172,2.76473,-0.1537,-0.0583421,-9.82291,0.000350917,-0.00566375,-0.00220703,-0.216982,-0.100603,0.499986,1010.13,19
494652172723,9554,127,-1.38275,1.29502,-0.193087,-0.00337033,0.00259623,-2.38186e-05,-0.0177127,0.0108204,0.204784,0.00673525,-0.0175169,2.76475,-0.157021,-0.0609042,-9.8024,0.00143957,-0.00545263,-0.00150067,-0.216191,-0.0998011,0.499726,1010.1,19
494662243877,10077,122,-1.3826,1.29487,-0.192784,0.00796732,-0.00779464,0.0151434,-0.0199829,0.0154162,0.206944,0.00673591,-0.0175174,2.76476,-0.153068,-0.0550187,-9.81991,0.000426249,-0.00515004,2.59402e-05,-0.213966,-0.102998,0.499224,1010.1,19
494672290416,10048,121,-1.3826,1.29487,-0.192784,0.00796732,-0.00779464,0.0151434,-0.0199829,0.0154162,0.206944,0.00673275,-0.0175173,2.76479,-0.177446,-0.0510205,-9.86782,0.0013618,-0.00588971,-0.000649766,-0.211644,-0.0997984,0.499252,1010.1,19
494682154262,9862,117,-1.38265,1.2949,-0.193131,-0.00285228,0.00187571,-0.0173117,-0.0186757,0.0101193,0.206034,0.00672854,-0.0175177,2.76481,-0.177446,-0.0510205,-9.86782,0.0013618,-0.00588971,-0.000649766,-0.211644,-0.0997984,0.499252,1010.1,19
494692185493,10035,119,-1.38265,1.2949,-0.193131,-0.00285228,0.00187571,-0.0173117,-0.0186757,0.0101193,0.206034,0.00672267,-0.0175175,2.76485,-0.178685,-0.050986,-9.84077,0.00122736,-0.00513777,-0.00149092,-0.214871,-0.100051,0.50088,1010.1,19
494702158800,9966,125,-1.38263,1.29495,-0.192949,0.00085747,0.00253073,0.00907712,-0.019285,0.010543,0.206143,0.00672069,-0.0175169,2.76487,-0.178685,-0.050986,-9.84077,0.00122736,-0.00513777,-0.00149092,-0.214871,-0.100051,0.50088,1010.1,19
494712172416,10015,123,-1.38263,1.29495,-0.192949,0.00085747,0.00253073,0.00907712,-0.019285,0.010543,0.206143,0.00671491,-0.0175189,2.76489,-0.170471,-0.060263,-9.79368,0.000445618,-0.00619317,-0.00253811,-0.215482,-0.100758,0.499374,1010.09,19
494722556031,10380,130,-1.38266,1.29492,-0.193068,-0.00100634,-0.0017983,-0.00597326,-0.0171651,0.0128388,0.206315,0.00671267,-0.0175191,2.7649,-0.166402,-0.0497837,-9.8172,0.000556418,-0.0053427,-0.00242835,-0.213786,-0.0989224,0.499812,1010.09,19
494732449954,9900,122,-1.38266,1.29492,-0.193068,-0.00100634,-0.0017983,-0.00597326,-0.0171651,0.0128388,0.206315,0.00670811,-0.0175218,2.76492,-0.150768,-0.0479403,-9.83574,0.00109564,-0.00513162,-0.00223201,-0.218457,-0.101954,0.498984,1010.1,19
494742749108,10304,119,-1.38262,1.29491,-0.19294,0.00185785,-0.000369188,0.00640423,-0.0188031,0.0136262,0.20637,0.00670705,-0.0175224,2.76493,-0.16729,-0.0837233,-9.85745,0.00114518,-0.00599525,-0.00075008,-0.213283,-0.0998083,0.500508,1010.1,19
494752179723,9416,126,-1.38262,1.29491,-0.19294,0.00185785,-0.000369188,0.00640423,-0.0188031,0.0136262,0.20637,0.00670846,-0.0175249,2.76496,-0.16729,-0.0837233,-9.85745,0.00114518,-0.00599525,-0.00075008,-0.213283,-0.0998083,0.500508,1010.1,19
494762796339,10620,129,-1.38264,1.29487,-0.192982,-0.00104206,-0.00190549,-0.00208041,-0.0180355,0.0130035,0.206171,0.00671029,-0.0175247,2.76497,-0.164824,-0.0492896,-9.81873,0.000894295,-0.00567006,-0.00179904,-0.216263,-0.101723,0.499953,1010.1,19
494772429262,9632,128,-1.38264,1.29487,-0.192982,-0.00104206,-0.00190549,-0.00208041,-0.0180355,0.0130035,0.206171,0.00670605,-0.0175246,2.76499,-0.178676,-0.0512161,-9.84711,0.000375987,-0.00535219,-0.00146396,-0.215623,-0.0996431,0.499948,1010.1,19
494782155646,9734,119,-1.38274,1.29499,-0.193128,-0.00520436,0.0060797,-0.0072803,-0.016852,0.0114227,0.204591,0.00670006,-0.0175267,2.765,-0.165194,-0.0572532,-9.83794,0.000368481,-0.00662531,-0.00168644,-0.212874,-0.102831,0.498388,1010.1,19
494792513339,10366,116,-1.38274,1.29499,-0.193128,-0.00520436,0.0060797,-0.0072803,-0.016852,0.0114227,0.204591,0.00669328,-0.0175319,2.76502,-0.152587,-0.0567868,-9.86734,0.000910441,-0.00545317,-0.00148282,-0.214123,-0.100758,0.499328,1010.1,19
494802161646,9632,125,-1.38274,1.29499,-0.193128,-0.00520436,0.0060797,-0.0072803,-0.016852,0.0114227,0.204591,0.00669101,-0.017534,2.76503,-0.152587,-0.0567868,-9.86734,0.000910441,-0.00545317,-0.00148282,-0.214123,-0.100758,0.499328,1010.1,19
494812433800,10281,121,-1.38267,1.29501,-0.193068,0.00344774,0.000928925,0.00297584,-0.017805,0.0120136,0.20508,0.0066821,-0.0175326,2.76506,-0.138969,-0.0405427,-9.80522,0.000667694,-0.00651458,-0.00233865,-0.212789,-0.0979717,0.500907,1010.13,19
494822154723,9716,118,-1.38284,1.29491,-0.1932,-0.00833651,-0.00528177,-0.00658286,-0.0165155,0.0113162,0.204554,0.00667954,-0.0175364,2.76508,-0.159636,-0.0642079,-9.80783,0.002393,-0.00630749,-0.00164638,-0.215319,-0.0988391,0.499464,1010.13,19
494832230723,10083,118,-1.38284,1.29491,-0.1932,-0.00833651,-0.00528177,-0.00658286,-0.0165155,0.0113162,0.204554,0.0066808,-0.0175459,2.76512,-0.137932,-0.0651775,-9.80809,0.00111749,-0.00620195,-0.00149599,-0.215438,-0.0978091,0.500678,1010.17,19
494842227877,10003,113,-1.38268,1.295,-0.193054,0.00827101,0.00444217,0.00726244,-0.0174026,0.0123953,0.20526,0.0066832,-0.017547,2.76513,-0.149448,-0.0648562,-9.81768,0.00143937,-0.00620195,-0.00150685,-0.214056,-0.0999551,0.498932,1010.17,19
494852185031,9934,130,-1.38268,1.295,-0.193054,0.00827101,0.00444217,0.00726244,-0.0174026,0.0123953,0.20526,0.00669101,-0.0175487,2.76515,-0.149448,-0.0648562,-9.81768,0.00143937,-0.00620195,-0.00150685,-0.214056,-0.0999551,0.498932,1010.17,19
494862603800,10434,119,-1.38265,1.29495,-0.193033,0.00120879,-0.00232827,0.00106886,-0.018145,0.0125462,0.205627,0.00669266,-0.0175395,2.76519,-0.144585,-0.0660589,-9.78702,-0.000386146,-0.00481407,-0.00196611,-0.214802,-0.0993283,0.500563,1010.11,19
494872188877,9567,135,-1.38265,1.29495,-0.193033,0.00120879,-0.00232827,0.00106886,-0.018145,0.0125462,0.205627,0.00669266,-0.0175395,2.76519,-0.14774,-0.0648556,-9.84585,0.000878206,-0.00566747,-0.00254837,-0.215493,-0.101636,0.499047,1010.11,19
494882635339,10463,122,-1.38265,1.29498,-0.193076,0.000214367,0.00170303,-0.00214591,-0.0178917,0.0126091,0.205665,0.00669184,-0.0175356,2.76521,-0.152352,-0.0734552,-9.82551,0.00142883,-0.00619937,-0.00181916,-0.213886,-0.100358,0.499243,1010.11,19
494892177031,9535,128,-1.38265,1.29498,-0.193076,0.000214367,0.00170303,-0.00214591,-0.0178917,0.0126091,0.205665,0.00669191,-0.0175398,2.76523,-0.173789,-0.061122,-9.85241,0.00132771,-0.00673866,-0.00150751,-0.214396,-0.0989297,0.500713,1010.11,19
494902386262,10225,115,-1.38268,1.29498,-0.193063,-0.00177449,-0.000273914,0.000632681,-0.0176668,0.0123374,0.205405,0.00668981,-0.0175443,2.76524,-0.158056,-0.0594996,-9.86002,0.000450303,-0.00544939,-0.00242538,-0.214633,-0.101471,0.498459,1010.11,19
494912477646,10088,118,-1.38268,1.29498,-0.193063,-0.00177449,-0.000273914,0.000632681,-0.0176668,0.0123374,0.205405,0.0066834,-0.0175497,2.76526,-0.144725,-0.0544952,-9.83308,0.000350476,-0.00565704,-0.00222026,-0.214272,-0.0998011,0.499661,1010.14,19
494922171723,9674,135,-1.3827,1.29499,-0.193056,-0.000946789,0.000690739,0.000343881,-0.0177965,0.0108681,0.204958,0.00667685,-0.0175521,2.76527,-0.144725,-0.0544952,-9.83308,0.000350476,-0.00565704,-0.00222026,-0.214272,-0.0998011,0.499661,1010.14,19
494932187723,10014,135,-1.3827,1.29499,-0.193056,-0.000946789,0.000690739,0.000343881,-0.0177965,0.0108681,0.204958,0.00666767,-0.0175529,2.7653,-0.172213,-0.0452103,-9.82274,0.00142499,-0.00619843,-0.00193281,-0.214272,-0.0998011,0.499661,1010.14,19
494942327492,10156,122,-1.38265,1.29494,-0.192983,0.00259623,-0.00254264,0.00365764,-0.0180885,0.0128879,0.206078,0.00666451,-0.0175554,2.76533,-0.141147,-0.0668651,-9.83408,0.0020812,-0.00609662,-0.00142136,-0.215457,-0.0985244,0.500112,1010.15,19
494952167185,9839,121,-1.38265,1.29494,-0.192983,0.00259623,-0.00254264,0.00365764,-0.0180885,0.0128879,0.206078,0.00667001,-0.0175521,2.76535,-0.148473,-0.0798163,-9.83157,0.000588532,-0.00694661,-0.00148429,-0.215077,-0.10028,0.499524,1010.15,19
494962161262,9989,128,-1.38267,1.29503,-0.193082,-0.00127563,0.00432129,-0.00507431,-0.0170699,0.0114647,0.205179,0.00667097,-0.0175515,2.76536,-0.148473,-0.0798163,-9.83157,0.000588532,-0.00694661,-0.00148429,-0.215077,-0.10028,0.499524,1010.15,19
494972464800,10311,121,-1.38267,1.29503,-0.193082,-0.00127563,0.00432129,-0.00507431,-0.0170699,0.0114647,0.205179,0.00666961,-0.0175525,2.76539,-0.134454,-0.0636421,-9.84851,0.00134397,-0.00620458,-0.00118457,-0.212736,-0.0962052,0.500119,1010.09,19
494982158108,9688,125,-1.38266,1.29498,-0.192951,0.000827696,-0.00208413,0.00656351,-0.0172451,0.0123507,0.205534,0.00667468,-0.0175516,2.76542,-0.151338,-0.0465465,-9.85965,0.00174028,-0.00704891,-0.00205642,-0.213654,-0.0992358,0.499005,1010.09,19
494992453569,10299,125,-1.38266,1.29498,-0.192951,0.000827696,-0.00208413,0.00656351,-0.0172451,0.0123507,0.205534,0.00667989,-0.017553,2.76542,-0.140181,-0.0570803,-9.82837,0.00108602,-0.00534388,-0.00234535,-0.212098,-0.102365,0.500047,1010.09,19
495002486185,10036,120,-1.38272,1.29497,-0.193087,-0.00315001,-0.000726467,-0.00680244,-0.017048,0.0111034,0.205072,0.00668184,-0.0175512,2.76543,-0.140181,-0.0570803,-9.82837,0.00108602,-0.00534388,-0.00234535,-0.212098,-0.102365,0.500047,1010.09,19
495012169031,9680,122,-1.38272,1.29497,-0.193087,-0.00315001,-0.000726467,-0.00680244,-0.017048,0.0111034,0.205072,0.0066835,-0.017552,2.76545,-0.162062,-0.0809569,-9.80884,0.000801108,-0.0065212,-0.00148795,-0.214096,-0.100605,0.500129,1010.09,19
495022159031,9983,123,-1.38269,1.29504,-0.193142,0.0014053,0.00347156,-0.00273021,-0.0172991,0.0115031,0.20506,0.00668376,-0.0175524,2.76545,-0.16126,-0.0582516,-9.83453,0.00143966,-0.00513776,-0.00149808,-0.21622,-0.102774,0.501223,1010.14,19
495032169415,10015,124,-1.38269,1.29504,-0.193142,0.0014053,0.00347156,-0.00273021,-0.0172991,0.0115031,0.20506,0.00668599,-0.0175524,2.76548,-0.168008,-0.0670763,-9.83695,-0.000280511,-0.00619753,-0.00198427,-0.215658,-0.100034,0.498906,1010.14,19
495042160723,9989,124,-1.38273,1.29502,-0.193073,-0.00199481,-0.000887243,0.00343881,-0.0168653,0.0113731,0.204673,0.00667793,-0.0175607,2.76551,-0.147473,-0.065169,-9.83715,0.000375485,-0.0071587,-0.00147885,-0.216497,-0.100204,0.500133,1010.08,19
495052877415,10729,117,-1.38273,1.29502,-0.193073,-0.00199481,-0.000887243,0.00343881,-0.0168653,0.0113731,0.204673,0.00667602,-0.0175601,2.76551,-0.136813,-0.0699963,-9.79114,0.000133079,-0.00512899,-0.00251879,-0.215786,-0.0995426,0.497473,1010.08,19
495062158338,9268,126,-1.3827,1.29504,-0.193107,0.0016673,0.000863424,-0.00172164,-0.0167367,0.0118824,0.204867,0.00667315,-0.0175549,2.76553,-0.136813,-0.0699963,-9.79114,0.000133079,-0.00512899,-0.00251879,-0.215786,-0.0995426,0.497473,1010.08,19
495072198338,10044,125,-1.3827,1.29504,-0.193107,0.0016673,0.000863424,-0.00172164,-0.0167367,0.0118824,0.204867,0.00668061,-0.0175502,2.76554,-0.179378,-0.0558546,-9.83294,0.00143942,-0.00598916,-0.00150509,-0.214216,-0.100435,0.498934,1010.08,19
495082156723,9958,120,-1.38265,1.29492,-0.192999,0.00263791,-0.00613924,0.00541575,-0.0184178,0.0136518,0.206039,0.00668217,-0.017552,2.76558,-0.167954,-0.0312879,-9.84854,0.000375751,-0.00620195,-0.00147097,-0.215627,-0.0963619,0.499815,1010.08,19
495092704492,10550,122,-1.38265,1.29492,-0.192999,0.00263791,-0.00613924,0.00541575,-0.0184178,0.0136518,0.206039,0.00667511,-0.0175551,2.7656,-0.144765,-0.0558071,-9.84159,0.000358332,-0.00513343,-0.00198734,-0.214632,-0.100431,0.498467,1010.08,19
495102275492,9578,115,-1.38265,1.29492,-0.192999,0.00263791,-0.00613924,0.00541575,-0.0184178,0.0136518,0.206039,0.00666779,-0.017554,2.76563,-0.157548,-0.0667657,-9.78845,0.00143593,-0.00577698,-0.00160875,-0.214553,-0.0979704,0.500806,1010.08,19
495112172261,9888,123,-1.38265,1.29498,-0.193003,-5.95465e-06,0.00302496,-0.000220322,-0.0178512,0.01245,0.205817,0.00667101,-0.0175532,2.76565,-0.139628,-0.0730787,-9.803,0.00179807,-0.00568222,-0.000449802,-0.214423,-0.0974031,0.499926,1010.19,19
495122181569,9988,136,-1.38269,1.295,-0.193083,-0.00203054,0.000988472,-0.00398738,-0.0175464,0.0116621,0.205044,0.00667841,-0.0175505,2.76568,-0.139628,-0.0730787,-9.803,0.00179807,-0.00568222,-0.000449802,-0.214423,-0.0974031,0.499926,1010.19,19
495132179646,10013,126,-1.38269,1.295,-0.193083,-0.00203054,0.000988472,-0.00398738,-0.0175464,0.0116621,0.205044,0.00668381,-0.0175495,2.76571,-0.178085,-0.0531761,-9.78038,0.0020629,-0.00513513,-0.00183838,-0.216075,-0.0978097,0.500779,1010.19,19
495142155954,9984,116,-1.38271,1.29503,-0.193161,-0.00117902,0.00190549,-0.00389285,-0.0164597,0.00956375,0.204961,0.00668669,-0.0175474,2.76573,-0.161677,-0.0360128,-9.82612,0.00110987,-0.00491977,-0.00180461,-0.214659,-0.100345,0.497669,1010.12,19
495152172338,10015,124,-1.38271,1.29503,-0.193161,-0.00117902,0.00190549,-0.00389285,-0.0164597,0.00956375,0.204961,0.00668466,-0.0175445,2.76576,-0.161677,-0.0360128,-9.82612,0.00110987,-0.00491977,-0.00180461,-0.214659,-0.100345,0.497669,1010.12,19
495162335108,10159,129,-1.38276,1.29504,-0.193128,-0.00242354,0.00033346,0.00165911,-0.0167579,0.0112758,0.20435,0.00667882,-0.017549,2.7658,-0.17299,-0.0492505,-9.82102,0.00123356,-0.00545843,-0.00128032,-0.216318,-0.099649,0.500692,1010.11,19
495172523954,10196,122,-1.38276,1.29504,-0.193128,-0.00242354,0.00033346,0.00165911,-0.0167579,0.0112758,0.20435,0.0066736,-0.017547,2.76583,-0.132295,-0.0512806,-9.80982,0.000585046,-0.00513685,-0.00157972,-0.214763,-0.100598,0.499351,1010.11,19
495182157108,9627,126,-1.38262,1.2949,-0.192901,0.00701458,-0.00697289,0.0113161,-0.0186054,0.0139724,0.206407,0.00667091,-0.0175443,2.76583,-0.132295,-0.0512806,-9.80982,0.000585046,-0.00513685,-0.00157972,-0.214763,-0.100598,0.499351,1010.11,19
495192181723,10017,129,-1.38262,1.2949,-0.192901,0.00701458,-0.00697289,0.0113161,-0.0186054,0.0139724,0.206407,0.00666535,-0.0175407,2.76584,-0.149059,-0.0383659,-9.80635,0.000372183,-0.00620108,-0.00157671,-0.213756,-0.10219,0.498343,1010.11,19
495202208569,10038,120,-1.38277,1.29497,-0.19307,-0.00739567,0.00350133,-0.0084102,-0.0179252,0.00960043,0.205193,0.00665971,-0.0175449,2.76586,-0.149194,-0.0656593,-9.83163,0.000733592,-0.00621072,-0.000418252,-0.213782,-0.103004,0.499938,1010.11,19
495212203261,9990,123,-1.38277,1.29497,-0.19307,-0.00739567,0.00350133,-0.0084102,-0.0179252,0.00960043,0.205193,0.00665971,-0.0175449,2.76586,-0.149194,-0.0656593,-9.83163,0.000733592,-0.00621072,-0.000418252,-0.213782,-0.103004,0.499938,1010.11,19
495222779646,10583,120,-1.38267,1.29501,-0.193162,0.00471013,0.00178044,-0.00459476,-0.0169535,0.010826,0.205512,0.00665427,-0.0175388,2.76589,-0.157847,-0.0503528,-9.80446,0.000376194,-0.00460567,-0.00145781,-0.214317,-0.0979499,0.498317,1010.13,19
